
time,ax,ay,az,gFx,gFy,gFz,
0.001,0.13,-0.02,0.30,-0.07,0.14,0.99,
0.001,0.11,0.00,0.23,-0.07,0.14,0.99,
0.001,0.11,0.00,0.23,-0.07,0.14,0.98,
0.002,0.11,0.00,0.23,-0.08,0.14,0.98,
0.002,0.07,-0.01,0.17,-0.08,0.14,0.98,
0.003,0.07,-0.01,0.17,-0.08,0.14,0.98,
0.005,0.07,-0.01,0.17,-0.08,0.15,0.98,
0.005,-0.01,0.01,0.13,-0.08,0.15,0.98,
0.008,-0.01,0.01,0.13,-0.08,0.15,0.98,
0.01,-0.01,0.01,0.13,-0.09,0.15,0.98,
0.01,-0.07,0.03,0.11,-0.09,0.15,0.98,
0.013,-0.07,0.03,0.11,-0.09,0.15,0.98,
0.015,-0.07,0.03,0.11,-0.09,0.15,0.98,
0.015,-0.12,0.05,0.08,-0.09,0.15,0.98,
0.017,-0.12,0.05,0.08,-0.10,0.15,0.97,
0.02,-0.12,0.05,0.08,-0.09,0.15,0.97,
0.02,-0.18,0.07,0.05,-0.09,0.15,0.97,
0.022,-0.18,0.07,0.05,-0.10,0.15,0.97,
0.025,-0.18,0.07,0.05,-0.10,0.16,0.97,
0.025,-0.22,0.10,0.02,-0.10,0.16,0.97,
0.028,-0.22,0.10,0.02,-0.09,0.16,0.96,
0.03,-0.22,0.10,0.02,-0.09,0.16,0.96,
0.03,-0.23,0.11,-0.03,-0.09,0.16,0.96,
0.032,-0.23,0.11,-0.03,-0.08,0.16,0.96,
0.034,-0.23,0.11,-0.03,-0.08,0.16,0.96,
0.035,-0.19,0.14,-0.09,-0.08,0.16,0.96,
0.037,-0.19,0.14,-0.09,-0.08,0.16,0.95,
0.039,-0.19,0.14,-0.09,-0.07,0.16,0.95,
0.039,-0.12,0.15,-0.14,-0.07,0.16,0.95,
0.042,-0.12,0.15,-0.14,-0.07,0.16,0.95,
0.045,-0.12,0.15,-0.14,-0.06,0.16,0.95,
0.045,-0.04,0.17,-0.18,-0.06,0.16,0.95,
0.047,-0.04,0.17,-0.18,-0.06,0.15,0.95,
0.049,-0.04,0.17,-0.18,-0.06,0.15,0.95,
0.049,0.07,0.14,-0.23,-0.06,0.15,0.95,
0.052,0.07,0.14,-0.23,-0.05,0.15,0.95,
0.054,0.07,0.14,-0.23,-0.05,0.14,0.95,
0.054,0.14,0.11,-0.24,-0.05,0.14,0.95,
0.057,0.14,0.11,-0.24,-0.05,0.14,0.95,
0.059,0.14,0.11,-0.24,-0.05,0.14,0.95,
0.059,0.19,0.04,-0.22,-0.05,0.14,0.95,
