
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.14,-0.09,0.21,0.07,0.04,0.99,
0.002,0.14,-0.09,0.21,0.07,0.04,0.98,
0.002,0.14,-0.07,0.12,0.07,0.04,0.98,
0.003,0.14,-0.07,0.12,0.07,0.04,0.98,
0.004,0.14,-0.07,0.12,0.06,0.04,0.98,
0.004,0.08,-0.05,0.04,0.06,0.04,0.98,
0.006,0.08,-0.05,0.04,0.06,0.04,0.97,
0.009,0.08,-0.05,0.04,0.06,0.04,0.97,
0.009,0.03,-0.04,-0.03,0.06,0.04,0.97,
0.013,0.03,-0.04,-0.03,0.06,0.05,0.97,
0.014,0.03,-0.04,-0.03,0.06,0.05,0.97,
0.014,-0.00,-0.01,-0.08,0.06,0.05,0.97,
0.016,-0.00,-0.01,-0.08,0.06,0.05,0.97,
0.019,-0.00,-0.01,-0.08,0.06,0.05,0.96,
0.019,0.00,0.01,-0.11,0.06,0.05,0.96,
0.021,0.00,0.01,-0.11,0.06,0.05,0.96,
0.024,0.00,0.01,-0.11,0.05,0.06,0.96,
0.024,-0.02,0.05,-0.14,0.05,0.06,0.96,
0.026,-0.02,0.05,-0.14,0.05,0.06,0.96,
0.029,-0.02,0.05,-0.14,0.05,0.06,0.96,
0.029,-0.06,0.09,-0.16,0.05,0.06,0.96,
0.031,-0.06,0.09,-0.16,0.05,0.06,0.96,
0.033,-0.06,0.09,-0.16,0.05,0.06,0.97,
0.034,-0.08,0.10,-0.16,0.05,0.06,0.97,
0.036,-0.08,0.10,-0.16,0.06,0.06,0.97,
0.038,-0.08,0.10,-0.16,0.06,0.06,0.97,
0.039,-0.09,0.12,-0.14,0.06,0.06,0.97,
0.041,-0.09,0.12,-0.14,0.06,0.06,0.97,
0.043,-0.09,0.12,-0.14,0.06,0.06,0.97,
0.044,-0.04,0.15,-0.11,0.06,0.06,0.97,
0.045,-0.04,0.15,-0.11,0.06,0.06,0.97,
0.048,-0.04,0.15,-0.11,0.06,0.05,0.97,
0.048,-0.01,0.12,-0.08,0.06,0.05,0.97,
0.05,-0.01,0.12,-0.08,0.06,0.05,0.98,
0.053,-0.01,0.12,-0.08,0.06,0.05,0.98,
0.053,0.00,0.08,-0.05,0.06,0.05,0.98,
0.055,0.00,0.08,-0.05,0.06,0.05,0.98,
0.058,0.00,0.08,-0.05,0.06,0.05,0.98,
0.058,0.01,0.04,-0.03,0.06,0.05,0.98,
0.061,0.01,0.04,-0.03,0.06,0.05,0.98,
0.063,0.01,0.04,-0.03,0.07,0.05,0.98,
0.063,0.03,0.05,-0.02,0.07,0.05,0.98,
0.065,0.03,0.05,-0.02,0.07,0.06,0.98,
0.068,0.03,0.05,-0.02,0.07,0.06,0.98,
0.068,0.05,0.06,-0.02,0.07,0.06,0.98,
0.07,0.05,0.06,-0.02,0.07,0.06,0.98,
0.073,0.05,0.06,-0.02,0.07,0.05,0.98,
0.073,0.06,0.08,-0.01,0.07,0.05,0.98,
0.075,0.06,0.08,-0.01,0.06,0.06,0.97,
0.08,0.06,0.08,-0.01,0.06,0.06,0.98,
0.08,0.04,0.08,-0.01,0.06,0.06,0.98,
0.081,0.04,0.08,-0.01,0.06,0.06,0.98,
0.083,0.04,0.08,-0.01,0.06,0.05,0.98,
0.084,-0.01,0.09,-0.03,0.06,0.05,0.98,
0.085,-0.01,0.09,-0.03,0.05,0.05,0.98,
0.087,-0.01,0.09,-0.03,0.05,0.06,0.98,
0.088,-0.05,0.09,-0.01,0.05,0.06,0.98,
0.09,-0.05,0.09,-0.01,0.05,0.06,0.98,
0.092,-0.05,0.09,-0.01,0.05,0.06,0.99,
0.092,-0.08,0.09,0.03,0.05,0.06,0.99,
0.098,-0.08,0.09,0.03,0.05,0.06,0.99,
0.099,-0.08,0.09,0.03,0.05,0.06,0.99,
0.099,-0.09,0.11,0.06,0.05,0.06,0.99,
0.099,-0.09,0.11,0.06,0.05,0.05,1.00,
0.102,-0.09,0.11,0.06,0.05,0.05,1.00,
0.102,-0.10,0.10,0.11,0.05,0.05,1.00,
0.105,-0.10,0.10,0.11,0.05,0.05,1.00,
0.107,-0.10,0.10,0.11,0.05,0.05,1.00,
0.108,-0.09,0.06,0.17,0.05,0.05,1.00,
0.109,-0.09,0.06,0.17,0.05,0.04,1.00,
0.112,-0.09,0.06,0.17,0.05,0.04,1.01,
0.113,-0.10,0.02,0.21,0.05,0.04,1.01,
0.114,-0.10,0.02,0.21,0.05,0.04,1.01,
0.117,-0.10,0.02,0.21,0.06,0.04,1.01,
0.118,-0.08,-0.02,0.25,0.06,0.04,1.01,
0.119,-0.08,-0.02,0.25,0.06,0.04,1.01,
0.122,-0.08,-0.02,0.25,0.06,0.04,1.00,
0.122,-0.05,-0.05,0.27,0.06,0.04,1.00,
0.124,-0.05,-0.05,0.27,0.07,0.04,1.00,
0.127,-0.05,-0.05,0.27,0.07,0.04,1.00,
0.127,0.01,-0.07,0.24,0.07,0.04,1.00,
0.129,0.01,-0.07,0.24,0.07,0.04,1.00,
0.132,0.01,-0.07,0.24,0.07,0.04,0.99,
0.132,0.06,-0.04,0.20,0.07,0.04,0.99,
0.134,0.06,-0.04,0.20,0.07,0.04,0.99,
0.136,0.06,-0.04,0.20,0.07,0.04,0.99,
0.137,0.08,-0.04,0.15,0.07,0.04,0.99,
0.139,0.08,-0.04,0.15,0.07,0.04,0.98,
0.141,0.08,-0.04,0.15,0.08,0.04,0.98,
0.141,0.10,-0.06,0.08,0.08,0.04,0.98,
0.144,0.10,-0.06,0.08,0.07,0.04,0.98,
0.147,0.10,-0.06,0.08,0.07,0.04,0.97,
0.147,0.13,-0.07,0.01,0.07,0.04,0.97,
0.149,0.13,-0.07,0.01,0.07,0.04,0.97,
0.151,0.11,-0.07,-0.05,0.07,0.04,0.97,
0.151,0.11,-0.07,-0.05,0.07,0.04,0.97,
0.153,0.11,-0.07,-0.05,0.08,0.04,0.97,
0.156,0.11,-0.08,-0.10,0.08,0.04,0.97,
0.156,0.11,-0.08,-0.10,0.08,0.04,0.97,
0.158,0.11,-0.08,-0.10,0.08,0.04,0.96,
0.161,0.11,-0.08,-0.10,0.08,0.04,0.96,
0.161,0.14,-0.07,-0.14,0.08,0.04,0.96,
0.164,0.14,-0.07,-0.14,0.08,0.04,0.96,
