
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.01,-0.03,0.16,0.01,0.10,0.98,
0.002,-0.01,-0.03,0.16,0.01,0.11,0.98,
0.002,0.00,-0.02,0.08,0.01,0.11,0.98,
0.003,0.00,-0.02,0.08,0.01,0.10,0.98,
0.003,0.00,-0.02,0.08,0.01,0.10,0.98,
0.003,0.01,-0.03,0.02,0.01,0.10,0.98,
0.005,0.01,-0.03,0.02,0.01,0.10,0.97,
0.008,0.01,-0.03,0.02,0.01,0.10,0.97,
0.008,0.01,-0.04,-0.00,0.01,0.10,0.97,
0.011,0.01,-0.04,-0.00,0.02,0.10,0.97,
0.013,0.01,-0.04,-0.00,0.02,0.10,0.97,
0.013,0.03,-0.06,-0.03,0.02,0.10,0.97,
0.015,0.03,-0.06,-0.03,0.02,0.11,0.97,
0.018,0.03,-0.06,-0.03,0.02,0.11,0.97,
0.018,0.06,-0.04,-0.05,0.02,0.11,0.97,
0.02,0.06,-0.04,-0.05,0.02,0.11,0.97,
0.022,0.06,-0.04,-0.05,0.02,0.11,0.96,
0.023,0.07,-0.03,-0.09,0.02,0.11,0.96,
0.025,0.07,-0.03,-0.09,0.02,0.11,0.96,
0.028,0.07,-0.03,-0.09,0.02,0.11,0.96,
0.028,0.07,-0.02,-0.12,0.02,0.11,0.96,
0.03,0.07,-0.02,-0.12,0.02,0.11,0.96,
0.032,0.07,-0.02,-0.12,0.02,0.11,0.97,
0.033,0.08,-0.01,-0.13,0.02,0.11,0.97,
0.035,0.08,-0.01,-0.13,0.02,0.11,0.97,
0.037,0.08,-0.01,-0.13,0.02,0.11,0.97,
0.037,0.11,-0.01,-0.12,0.02,0.11,0.97,
0.039,0.11,-0.01,-0.12,0.02,0.11,0.97,
0.042,0.09,-0.00,-0.10,0.02,0.11,0.97,
0.042,0.09,-0.00,-0.10,0.02,0.11,0.97,
0.044,0.09,-0.00,-0.10,0.02,0.11,0.97,
0.047,0.09,-0.00,-0.10,0.02,0.11,0.97,
0.047,0.08,0.02,-0.07,0.02,0.11,0.97,
0.049,0.08,0.02,-0.07,0.02,0.11,0.98,
0.052,0.08,0.02,-0.07,0.01,0.11,0.98,
0.052,0.07,0.03,-0.03,0.01,0.11,0.98,
0.054,0.07,0.03,-0.03,0.02,0.11,0.98,
0.057,0.07,0.03,-0.03,0.02,0.11,0.98,
0.057,0.02,0.02,0.00,0.02,0.11,0.98,
0.059,0.02,0.02,0.00,0.02,0.11,0.98,
0.067,0.02,0.02,0.00,0.01,0.11,0.98,
0.067,0.03,0.02,0.02,0.01,0.11,0.98,
0.067,0.03,0.02,0.02,0.01,0.11,0.98,
0.068,0.03,0.02,0.02,0.02,0.11,0.98,
0.068,0.01,0.02,0.04,0.02,0.11,0.98,
0.069,0.01,0.02,0.04,0.02,0.11,0.98,
0.071,0.01,0.02,0.04,0.02,0.11,0.98,
0.072,-0.00,0.02,0.03,0.02,0.11,0.98,
0.074,-0.00,0.02,0.03,0.02,0.11,0.98,
0.077,-0.00,0.02,0.03,0.02,0.11,0.98,
0.077,0.05,0.03,0.02,0.02,0.11,0.98,
0.079,0.05,0.03,0.02,0.02,0.11,0.97,
0.081,0.05,0.03,0.02,0.02,0.11,0.97,
0.082,0.06,0.03,0.01,0.02,0.11,0.97,
0.084,0.06,0.03,0.01,0.02,0.10,0.97,
0.086,0.06,0.03,0.01,0.02,0.10,0.97,
0.086,0.08,0.02,-0.02,0.02,0.10,0.97,
0.088,0.08,0.02,-0.02,0.02,0.10,0.97,
0.091,0.08,0.02,-0.02,0.03,0.10,0.97,
0.091,0.07,-0.03,-0.05,0.03,0.10,0.97,
0.094,0.07,-0.03,-0.05,0.03,0.10,0.96,
0.096,0.07,-0.03,-0.05,0.03,0.10,0.96,
0.096,0.07,-0.06,-0.09,0.03,0.10,0.96,
0.098,0.07,-0.06,-0.09,0.03,0.10,0.96,
0.101,0.07,-0.06,-0.09,0.03,0.10,0.97,
0.101,0.09,-0.05,-0.12,0.03,0.10,0.97,
0.103,0.09,-0.05,-0.12,0.03,0.10,0.96,
0.106,0.09,-0.05,-0.12,0.03,0.10,0.96,
0.106,0.11,-0.05,-0.11,0.03,0.10,0.96,
0.108,0.11,-0.05,-0.11,0.03,0.10,0.96,
0.111,0.11,-0.05,-0.11,0.03,0.10,0.97,
0.111,0.12,-0.06,-0.12,0.03,0.10,0.97,
0.113,0.12,-0.06,-0.12,0.03,0.10,0.97,
0.116,0.12,-0.06,-0.12,0.03,0.10,0.97,
0.116,0.12,-0.07,-0.10,0.03,0.10,0.97,
0.118,0.12,-0.07,-0.10,0.03,0.10,0.97,
0.12,0.12,-0.07,-0.10,0.03,0.10,0.98,
0.12,0.14,-0.06,-0.08,0.03,0.10,0.98,
0.123,0.14,-0.06,-0.08,0.02,0.10,0.98,
0.125,0.14,-0.06,-0.08,0.02,0.10,0.98,
0.125,0.11,-0.04,-0.02,0.02,0.10,0.98,
0.128,0.11,-0.04,-0.02,0.02,0.10,0.98,
0.13,0.11,-0.04,-0.02,0.02,0.10,0.98,
0.131,0.07,-0.04,0.01,0.02,0.10,0.98,
0.133,0.07,-0.04,0.01,0.02,0.10,0.98,
0.135,0.07,-0.04,0.01,0.02,0.11,0.98,
0.135,0.08,-0.03,0.06,0.02,0.11,0.98,
0.137,0.08,-0.03,0.06,0.03,0.11,0.99,
0.14,0.08,-0.03,0.06,0.02,0.11,0.99,
0.141,0.09,-0.01,0.08,0.02,0.11,0.99,
0.142,0.09,-0.01,0.08,0.02,0.11,0.99,
0.15,0.09,-0.01,0.08,0.02,0.11,0.99,
0.15,0.10,0.04,0.11,0.02,0.11,0.99,
0.15,0.10,0.04,0.11,0.02,0.11,0.99,
0.151,0.07,0.05,0.13,0.02,0.11,0.99,
0.151,0.07,0.05,0.13,0.02,0.11,0.99,
0.152,0.07,0.05,0.13,0.02,0.10,0.99,
0.155,0.07,0.05,0.13,0.01,0.10,1.00,
0.155,0.04,0.02,0.17,0.01,0.10,1.00,
0.157,0.04,0.02,0.17,0.01,0.10,1.00,
0.16,0.04,0.02,0.17,0.01,0.10,1.00,
0.16,-0.01,-0.00,0.17,0.01,0.10,1.00,
0.162,-0.01,-0.00,0.17,0.01,0.11,1.00,
0.164,-0.01,-0.00,0.17,0.01,0.11,1.00,
0.165,-0.03,-0.00,0.19,0.01,0.11,1.00,
0.167,-0.03,-0.00,0.19,0.01,0.11,1.00,
0.169,-0.03,-0.00,0.19,0.01,0.11,1.00,
0.169,-0.03,0.02,0.20,0.01,0.11,1.00,
0.171,-0.03,0.02,0.20,0.01,0.11,1.00,
0.174,-0.03,0.02,0.20,0.00,0.11,1.00,
0.175,-0.05,0.03,0.21,0.00,0.11,1.00,
0.177,-0.05,0.03,0.21,0.00,0.11,1.00,
0.179,-0.05,0.03,0.21,0.00,0.11,1.00,
0.18,-0.08,0.04,0.20,0.00,0.11,1.00,
0.182,-0.08,0.04,0.20,-0.00,0.11,1.00,
0.184,-0.08,0.04,0.20,-0.00,0.11,1.00,
0.184,-0.12,0.04,0.20,-0.00,0.11,1.00,
0.186,-0.12,0.04,0.20,-0.01,0.11,1.00,
0.189,-0.12,0.04,0.20,-0.01,0.11,1.00,
0.189,-0.17,0.07,0.20,-0.01,0.11,1.00,
0.191,-0.17,0.07,0.20,-0.01,0.11,1.00,
0.194,-0.17,0.07,0.20,-0.01,0.11,1.00,
0.194,-0.20,0.05,0.21,-0.01,0.11,1.00,
0.196,-0.20,0.05,0.21,-0.01,0.11,1.00,
0.199,-0.21,0.07,0.18,-0.01,0.11,1.00,
