
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.06,0.03,0.20,-0.00,0.02,0.99,
0.002,0.01,0.03,0.14,-0.00,0.02,0.99,
0.002,0.01,0.03,0.14,-0.01,0.02,0.99,
0.004,0.01,0.03,0.14,-0.01,0.02,0.98,
0.004,-0.05,0.04,0.09,-0.01,0.02,0.98,
0.006,-0.05,0.04,0.09,-0.01,0.03,0.98,
0.009,-0.05,0.04,0.09,-0.01,0.03,0.98,
0.009,-0.10,0.04,0.02,-0.01,0.03,0.98,
0.011,-0.10,0.04,0.02,-0.01,0.03,0.98,
0.02,-0.10,0.04,0.02,-0.02,0.03,0.98,
0.02,-0.11,0.07,-0.04,-0.02,0.03,0.98,
0.02,-0.11,0.07,-0.04,-0.02,0.03,0.97,
0.02,-0.11,0.07,-0.04,-0.02,0.03,0.97,
0.021,-0.16,0.07,-0.07,-0.02,0.03,0.97,
0.021,-0.16,0.07,-0.07,-0.02,0.03,0.97,
0.023,-0.16,0.07,-0.07,-0.02,0.03,0.97,
0.024,-0.19,0.08,-0.10,-0.02,0.03,0.97,
0.026,-0.19,0.08,-0.10,-0.02,0.03,0.97,
0.028,-0.19,0.08,-0.10,-0.02,0.03,0.97,
0.029,-0.20,0.06,-0.10,-0.02,0.03,0.97,
0.031,-0.20,0.06,-0.10,-0.02,0.03,0.98,
0.033,-0.20,0.06,-0.10,-0.01,0.03,0.98,
0.033,-0.18,0.08,-0.09,-0.01,0.03,0.98,
0.036,-0.18,0.08,-0.09,-0.01,0.03,0.98,
0.038,-0.18,0.08,-0.09,-0.01,0.03,0.98,
0.038,-0.16,0.08,-0.06,-0.01,0.03,0.98,
0.04,-0.16,0.08,-0.06,-0.01,0.03,0.98,
0.043,-0.16,0.08,-0.06,-0.01,0.03,0.98,
0.043,-0.13,0.07,-0.03,-0.01,0.03,0.98,
0.045,-0.13,0.07,-0.03,-0.01,0.03,0.98,
0.048,-0.13,0.07,-0.03,-0.01,0.03,0.98,
0.048,-0.11,0.08,-0.01,-0.01,0.03,0.98,
0.05,-0.11,0.08,-0.01,-0.01,0.03,0.98,
0.053,-0.11,0.08,-0.01,-0.01,0.03,0.99,
0.053,-0.09,0.06,-0.00,-0.01,0.03,0.99,
0.055,-0.09,0.06,-0.00,-0.01,0.03,0.99,
0.058,-0.09,0.06,-0.00,-0.01,0.03,0.99,
0.058,-0.08,0.05,0.02,-0.01,0.03,0.99,
0.06,-0.08,0.05,0.02,-0.01,0.03,0.98,
0.063,-0.08,0.05,0.02,-0.00,0.03,0.98,
0.063,-0.08,0.09,0.03,-0.00,0.03,0.98,
0.065,-0.08,0.09,0.03,-0.01,0.03,0.98,
0.068,-0.08,0.09,0.03,-0.01,0.03,0.98,
0.068,-0.06,0.06,0.01,-0.01,0.03,0.98,
0.07,-0.06,0.06,0.01,-0.01,0.03,0.98,
0.072,-0.06,0.06,0.01,-0.00,0.03,0.98,
0.073,-0.09,0.06,-0.02,-0.00,0.03,0.98,
