
time,ax,ay,az,gFx,gFy,gFz,
0.001,-0.14,0.03,0.29,0.09,0.06,1.01,
0.002,-0.12,-0.00,0.32,0.09,0.06,1.01,
0.002,-0.12,-0.00,0.32,0.09,0.06,1.01,
0.002,-0.12,-0.00,0.32,0.09,0.05,1.01,
0.003,-0.08,-0.03,0.37,0.09,0.05,1.01,
0.004,-0.08,-0.03,0.37,0.10,0.05,1.01,
0.007,-0.08,-0.03,0.37,0.10,0.05,1.01,
0.007,-0.04,-0.05,0.36,0.10,0.05,1.01,
0.009,-0.04,-0.05,0.36,0.10,0.05,1.00,
0.012,-0.04,-0.05,0.36,0.11,0.05,1.00,
0.012,0.03,-0.07,0.32,0.11,0.05,1.00,
0.015,0.03,-0.07,0.32,0.11,0.05,1.00,
0.017,0.07,-0.08,0.27,0.11,0.05,1.00,
0.017,0.07,-0.08,0.27,0.11,0.05,1.00,
0.019,0.07,-0.08,0.27,0.11,0.05,1.00,
0.022,0.07,-0.08,0.27,0.12,0.05,1.00,
0.022,0.12,-0.08,0.25,0.12,0.05,1.00,
0.024,0.12,-0.08,0.25,0.12,0.05,1.00,
0.027,0.12,-0.08,0.25,0.12,0.05,0.99,
0.027,0.16,-0.09,0.22,0.12,0.05,0.99,
0.029,0.16,-0.09,0.22,0.12,0.05,0.99,
0.032,0.16,-0.09,0.22,0.12,0.05,0.99,
0.032,0.20,-0.13,0.18,0.12,0.05,0.99,
0.034,0.20,-0.13,0.18,0.13,0.05,0.99,
0.037,0.20,-0.13,0.18,0.13,0.05,0.99,
0.037,0.24,-0.13,0.16,0.13,0.05,0.99,
0.039,0.24,-0.13,0.16,0.13,0.05,0.99,
0.041,0.24,-0.13,0.16,0.13,0.05,0.99,
0.041,0.27,-0.12,0.17,0.13,0.05,0.99,
0.044,0.27,-0.12,0.17,0.13,0.05,0.99,
0.05,0.27,-0.12,0.17,0.13,0.05,0.99,
0.05,0.28,-0.11,0.17,0.13,0.05,0.99,
0.05,0.28,-0.11,0.17,0.12,0.05,0.99,
0.051,0.28,-0.11,0.17,0.12,0.04,0.99,
0.051,0.26,-0.12,0.16,0.12,0.04,0.99,
0.053,0.26,-0.12,0.16,0.12,0.05,0.99,
0.056,0.26,-0.12,0.16,0.12,0.05,0.98,
0.056,0.21,-0.14,0.13,0.12,0.05,0.98,
0.058,0.21,-0.14,0.13,0.12,0.05,0.98,
0.061,0.21,-0.14,0.13,0.11,0.05,0.98,
0.061,0.18,-0.11,0.09,0.11,0.05,0.98,
0.063,0.18,-0.11,0.09,0.11,0.05,0.98,
0.066,0.18,-0.11,0.09,0.11,0.05,0.97,
0.066,0.15,-0.09,0.03,0.11,0.05,0.97,
0.068,0.15,-0.09,0.03,0.11,0.05,0.97,
0.071,0.15,-0.09,0.03,0.10,0.05,0.97,
0.071,0.08,-0.07,-0.03,0.10,0.05,0.97,
0.073,0.08,-0.07,-0.03,0.10,0.05,0.96,
0.075,0.08,-0.07,-0.03,0.10,0.06,0.96,
0.076,0.02,-0.06,-0.09,0.10,0.06,0.96,
0.078,0.02,-0.06,-0.09,0.09,0.06,0.96,
0.08,0.02,-0.06,-0.09,0.09,0.06,0.96,
0.081,-0.05,-0.05,-0.14,0.09,0.06,0.96,
0.083,-0.05,-0.05,-0.14,0.09,0.06,0.95,
0.085,-0.05,-0.05,-0.14,0.09,0.06,0.95,
0.086,-0.08,-0.03,-0.19,0.09,0.06,0.95,
0.088,-0.08,-0.03,-0.19,0.09,0.06,0.95,
0.09,-0.08,-0.03,-0.19,0.09,0.06,0.95,
0.09,-0.12,-0.02,-0.22,0.09,0.06,0.95,
0.092,-0.12,-0.02,-0.22,0.09,0.07,0.95,
0.095,-0.12,-0.02,-0.22,0.08,0.07,0.95,
0.095,-0.14,0.02,-0.24,0.08,0.07,0.95,
0.097,-0.14,0.02,-0.24,0.08,0.07,0.95,
0.1,-0.14,0.02,-0.24,0.08,0.07,0.95,
0.101,-0.16,0.05,-0.25,0.08,0.07,0.95,
0.102,-0.16,0.05,-0.25,0.08,0.07,0.95,
0.105,-0.16,0.05,-0.25,0.08,0.07,0.95,
0.105,-0.19,0.05,-0.25,0.08,0.07,0.95,
0.107,-0.19,0.05,-0.25,0.08,0.07,0.96,
0.11,-0.19,0.05,-0.25,0.09,0.07,0.96,
0.11,-0.18,0.04,-0.24,0.09,0.07,0.96,
0.112,-0.18,0.04,-0.24,0.09,0.07,0.96,
0.115,-0.18,0.04,-0.24,0.09,0.07,0.96,
0.115,-0.15,0.05,-0.19,0.09,0.07,0.96,
0.117,-0.15,0.05,-0.19,0.09,0.07,0.96,
0.119,-0.15,0.05,-0.19,0.09,0.07,0.97,
0.12,-0.12,0.06,-0.15,0.09,0.07,0.97,
0.122,-0.12,0.06,-0.15,0.09,0.07,0.97,
0.124,-0.12,0.06,-0.15,0.09,0.07,0.97,
0.125,-0.11,0.06,-0.10,0.09,0.07,0.97,
0.127,-0.11,0.06,-0.10,0.09,0.06,0.97,
0.13,-0.11,0.06,-0.10,0.09,0.06,0.98,
0.13,-0.10,0.05,-0.05,0.09,0.06,0.98,
0.132,-0.10,0.05,-0.05,0.10,0.06,0.98,
0.135,-0.10,0.05,-0.05,0.10,0.07,0.98,
0.135,-0.09,0.03,0.00,0.10,0.07,0.98,
0.137,-0.09,0.03,0.00,0.10,0.06,0.98,
