
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.06,-0.02,0.17,-0.12,0.06,0.98,
0.002,-0.06,-0.02,0.17,-0.12,0.06,0.98,
0.002,-0.06,-0.03,0.13,-0.12,0.06,0.98,
0.003,-0.06,-0.03,0.13,-0.12,0.06,0.98,
0.005,-0.06,-0.03,0.13,-0.12,0.06,0.98,
0.005,-0.05,-0.01,0.10,-0.12,0.06,0.98,
0.008,-0.05,-0.01,0.10,-0.12,0.06,0.98,
0.01,-0.05,-0.01,0.10,-0.11,0.05,0.98,
0.01,-0.03,-0.01,0.07,-0.11,0.05,0.98,
0.013,-0.03,-0.01,0.07,-0.11,0.05,0.97,
0.015,-0.03,-0.01,0.07,-0.11,0.05,0.97,
0.015,-0.01,-0.03,0.04,-0.11,0.05,0.97,
0.017,-0.01,-0.03,0.04,-0.10,0.05,0.97,
0.02,-0.01,-0.03,0.04,-0.10,0.05,0.97,
0.02,0.04,-0.06,-0.01,-0.10,0.05,0.97,
0.022,0.04,-0.06,-0.01,-0.10,0.05,0.96,
0.025,0.04,-0.06,-0.01,-0.10,0.05,0.96,
0.025,0.10,-0.07,-0.06,-0.10,0.05,0.96,
0.027,0.10,-0.07,-0.06,-0.10,0.05,0.96,
0.03,0.10,-0.07,-0.06,-0.10,0.05,0.96,
0.03,0.11,-0.07,-0.11,-0.10,0.05,0.96,
0.032,0.11,-0.07,-0.11,-0.10,0.05,0.96,
0.034,0.11,-0.07,-0.11,-0.09,0.05,0.95,
0.035,0.13,-0.05,-0.16,-0.09,0.05,0.95,
0.037,0.13,-0.05,-0.16,-0.10,0.06,0.96,
0.039,0.13,-0.05,-0.16,-0.10,0.06,0.96,
0.039,0.16,-0.05,-0.18,-0.10,0.06,0.96,
0.042,0.16,-0.05,-0.18,-0.10,0.05,0.96,
0.044,0.16,-0.05,-0.18,-0.10,0.06,0.96,
0.044,0.12,-0.02,-0.16,-0.10,0.06,0.96,
0.052,0.12,-0.02,-0.16,-0.10,0.06,0.97,
0.052,0.12,-0.02,-0.16,-0.10,0.06,0.97,
0.052,0.10,-0.01,-0.11,-0.10,0.06,0.97,
0.053,0.10,-0.01,-0.11,-0.11,0.06,0.97,
0.054,0.10,-0.01,-0.11,-0.11,0.06,0.98,
0.054,0.06,-0.01,-0.06,-0.11,0.06,0.98,
0.056,0.06,-0.01,-0.06,-0.11,0.06,0.98,
0.059,0.06,-0.01,-0.06,-0.12,0.06,0.98,
0.059,-0.01,0.01,0.01,-0.12,0.06,0.98,
0.062,-0.01,0.01,0.01,-0.12,0.06,0.99,
0.064,-0.01,0.01,0.01,-0.12,0.06,0.99,
0.064,-0.05,0.02,0.07,-0.12,0.06,0.99,
0.066,-0.05,0.02,0.07,-0.12,0.06,0.99,
0.069,-0.05,0.02,0.07,-0.12,0.06,0.99,
0.069,-0.13,0.04,0.13,-0.12,0.06,0.99,
0.071,-0.13,0.04,0.13,-0.12,0.06,0.99,
0.074,-0.13,0.04,0.13,-0.12,0.06,0.99,
0.074,-0.15,0.04,0.17,-0.12,0.06,0.99,
