
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.00,-0.05,0.62,-0.04,0.06,1.03,
0.002,0.03,-0.07,0.57,-0.04,0.06,1.03,
0.002,0.03,-0.07,0.57,-0.04,0.06,1.03,
0.003,0.03,-0.07,0.57,-0.04,0.06,1.02,
0.003,0.04,-0.08,0.50,-0.04,0.06,1.02,
0.005,0.04,-0.08,0.50,-0.04,0.06,1.02,
0.008,0.04,-0.08,0.50,-0.04,0.06,1.01,
0.008,0.06,-0.08,0.43,-0.04,0.06,1.01,
0.01,0.06,-0.08,0.43,-0.04,0.06,1.01,
0.014,0.06,-0.08,0.43,-0.04,0.06,1.00,
0.014,0.06,-0.06,0.35,-0.04,0.06,1.00,
0.015,0.06,-0.06,0.35,-0.04,0.06,1.00,
0.019,0.06,-0.06,0.35,-0.05,0.06,1.00,
0.02,0.05,-0.03,0.26,-0.05,0.06,1.00,
0.02,0.05,-0.03,0.26,-0.04,0.06,0.99,
0.022,0.05,-0.03,0.26,-0.04,0.07,0.99,
0.023,0.01,-0.04,0.18,-0.04,0.07,0.99,
0.025,0.01,-0.04,0.18,-0.04,0.07,0.98,
0.027,0.01,-0.04,0.18,-0.04,0.07,0.98,
0.028,0.02,-0.03,0.09,-0.04,0.07,0.98,
0.03,0.02,-0.03,0.09,-0.04,0.07,0.98,
0.032,0.02,-0.03,0.09,-0.04,0.08,0.97,
0.032,0.01,0.01,0.01,-0.04,0.08,0.97,
0.035,0.01,0.01,0.01,-0.04,0.08,0.97,
0.037,0.01,0.01,0.01,-0.04,0.08,0.96,
0.037,0.01,0.04,-0.07,-0.04,0.08,0.96,
0.039,0.01,0.04,-0.07,-0.04,0.08,0.96,
0.042,0.01,0.04,-0.07,-0.04,0.08,0.96,
0.042,-0.00,0.07,-0.13,-0.04,0.08,0.96,
0.045,-0.00,0.07,-0.13,-0.04,0.08,0.95,
0.047,-0.00,0.07,-0.13,-0.05,0.07,0.95,
0.047,0.00,0.09,-0.20,-0.05,0.07,0.95,
0.049,0.00,0.09,-0.20,-0.05,0.07,0.95,
0.052,0.00,0.09,-0.20,-0.04,0.07,0.95,
0.052,-0.03,0.05,-0.25,-0.04,0.07,0.95,
0.054,-0.03,0.05,-0.25,-0.04,0.08,0.95,
0.057,-0.03,0.05,-0.25,-0.04,0.08,0.95,
0.057,-0.03,0.03,-0.27,-0.04,0.08,0.95,
0.059,-0.03,0.03,-0.27,-0.04,0.08,0.95,
0.062,-0.03,0.03,-0.27,-0.04,0.08,0.95,
0.062,0.01,0.11,-0.27,-0.04,0.08,0.95,
0.066,0.01,0.11,-0.27,-0.04,0.08,0.95,
0.067,0.01,0.11,-0.27,-0.04,0.08,0.95,
0.067,0.04,0.12,-0.26,-0.04,0.08,0.95,
0.069,0.04,0.12,-0.26,-0.04,0.08,0.96,
0.071,0.04,0.12,-0.26,-0.05,0.08,0.96,
0.072,0.02,0.13,-0.24,-0.05,0.08,0.96,
0.074,0.02,0.13,-0.24,-0.05,0.08,0.96,
0.076,0.02,0.13,-0.24,-0.05,0.08,0.97,
0.077,-0.03,0.13,-0.18,-0.05,0.08,0.97,
0.08,-0.03,0.13,-0.18,-0.05,0.08,0.97,
0.081,-0.03,0.13,-0.18,-0.06,0.08,0.97,
0.082,-0.08,0.13,-0.14,-0.06,0.08,0.97,
0.084,-0.08,0.13,-0.14,-0.06,0.08,0.97,
0.086,-0.08,0.13,-0.14,-0.06,0.08,0.98,
0.086,-0.13,0.13,-0.10,-0.06,0.08,0.98,
0.088,-0.13,0.13,-0.10,-0.06,0.08,0.98,
0.091,-0.13,0.13,-0.10,-0.06,0.08,0.98,
0.091,-0.15,0.12,-0.03,-0.06,0.08,0.98,
0.093,-0.15,0.12,-0.03,-0.05,0.08,0.98,
0.096,-0.15,0.12,-0.03,-0.05,0.08,0.99,
0.096,-0.14,0.12,0.04,-0.05,0.08,0.99,
0.098,-0.14,0.12,0.04,-0.05,0.08,0.99,
0.101,-0.14,0.12,0.04,-0.05,0.08,0.99,
0.101,-0.08,0.14,0.07,-0.05,0.08,0.99,
0.103,-0.08,0.14,0.07,-0.05,0.08,0.99,
0.106,-0.08,0.14,0.07,-0.05,0.08,0.99,
0.106,-0.06,0.13,0.09,-0.05,0.08,0.99,
0.108,-0.06,0.13,0.09,-0.05,0.08,0.99,
0.11,-0.06,0.13,0.09,-0.05,0.08,0.99,
0.111,-0.04,0.13,0.10,-0.05,0.08,0.99,
0.113,-0.04,0.13,0.10,-0.05,0.08,0.98,
0.115,-0.04,0.13,0.10,-0.05,0.07,0.99,
0.116,-0.06,0.12,0.08,-0.05,0.07,0.99,
0.118,-0.06,0.12,0.08,-0.05,0.07,0.98,
0.12,-0.06,0.12,0.08,-0.04,0.07,0.99,
0.12,-0.05,0.07,0.06,-0.04,0.07,0.99,
0.123,-0.05,0.07,0.06,-0.04,0.07,0.98,
0.126,-0.05,0.07,0.06,-0.04,0.07,0.98,
0.126,-0.03,0.04,0.06,-0.04,0.07,0.98,
0.128,-0.03,0.04,0.06,-0.04,0.06,0.98,
0.131,-0.03,0.04,0.06,-0.04,0.06,0.98,
0.132,-0.01,-0.01,0.05,-0.04,0.06,0.98,
0.133,-0.01,-0.01,0.05,-0.03,0.06,0.98,
0.135,-0.01,-0.01,0.05,-0.03,0.06,0.98,
0.135,0.03,-0.06,0.00,-0.03,0.06,0.98,
0.137,0.03,-0.06,0.00,-0.03,0.06,0.97,
0.14,0.03,-0.06,0.00,-0.03,0.05,0.97,
0.14,0.09,-0.09,-0.03,-0.03,0.05,0.97,
0.142,0.09,-0.09,-0.03,-0.02,0.05,0.97,
0.145,0.09,-0.09,-0.03,-0.02,0.05,0.97,
0.145,0.15,-0.13,-0.05,-0.02,0.05,0.97,
