
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.19,-0.06,0.10,-0.09,0.15,0.97,
0.003,0.19,-0.06,0.10,-0.09,0.15,0.97,
0.003,0.08,-0.03,0.05,-0.09,0.15,0.97,
0.003,0.08,-0.03,0.05,-0.10,0.16,0.97,
0.005,0.08,-0.03,0.05,-0.10,0.16,0.97,
0.005,0.01,0.03,0.04,-0.10,0.16,0.97,
0.007,0.01,0.03,0.04,-0.10,0.16,0.97,
0.009,0.01,0.03,0.04,-0.10,0.16,0.97,
0.01,-0.04,0.06,0.04,-0.10,0.16,0.97,
0.013,-0.04,0.06,0.04,-0.10,0.16,0.97,
0.015,-0.04,0.06,0.04,-0.10,0.16,0.97,
0.015,-0.05,0.09,0.03,-0.10,0.16,0.97,
0.017,-0.05,0.09,0.03,-0.10,0.16,0.97,
0.019,-0.05,0.09,0.03,-0.10,0.16,0.97,
0.02,-0.09,0.12,0.03,-0.10,0.16,0.97,
0.022,-0.09,0.12,0.03,-0.10,0.16,0.97,
0.024,-0.09,0.12,0.03,-0.10,0.16,0.97,
0.024,-0.11,0.11,0.04,-0.10,0.16,0.97,
0.027,-0.11,0.11,0.04,-0.10,0.16,0.97,
0.03,-0.11,0.11,0.04,-0.10,0.16,0.97,
0.03,-0.09,0.10,0.04,-0.10,0.16,0.97,
0.032,-0.09,0.10,0.04,-0.10,0.17,0.97,
0.034,-0.09,0.10,0.04,-0.10,0.16,0.97,
0.034,-0.08,0.11,0.03,-0.10,0.16,0.97,
0.036,-0.08,0.11,0.03,-0.10,0.16,0.97,
0.039,-0.08,0.11,0.03,-0.10,0.16,0.97,
0.039,-0.06,0.13,0.02,-0.10,0.16,0.97,
0.041,-0.06,0.13,0.02,-0.10,0.16,0.97,
0.044,-0.06,0.13,0.02,-0.10,0.16,0.96,
0.044,-0.07,0.12,0.01,-0.10,0.16,0.96,
0.046,-0.07,0.12,0.01,-0.09,0.16,0.96,
0.049,-0.07,0.12,0.01,-0.09,0.17,0.96,
0.049,-0.06,0.11,-0.03,-0.09,0.17,0.96,
0.051,-0.06,0.11,-0.03,-0.09,0.17,0.96,
0.054,-0.06,0.11,-0.03,-0.09,0.17,0.96,
0.054,-0.04,0.13,-0.06,-0.09,0.17,0.96,
0.056,-0.04,0.13,-0.06,-0.09,0.17,0.96,
0.059,-0.04,0.13,-0.06,-0.09,0.17,0.96,
0.059,-0.03,0.17,-0.06,-0.09,0.17,0.96,
0.061,-0.03,0.17,-0.06,-0.09,0.17,0.96,
0.064,-0.03,0.17,-0.06,-0.09,0.17,0.96,
0.064,-0.01,0.18,-0.08,-0.09,0.17,0.96,
0.066,-0.01,0.18,-0.08,-0.09,0.17,0.96,
0.068,-0.01,0.18,-0.08,-0.08,0.17,0.96,
0.069,0.01,0.17,-0.09,-0.08,0.17,0.96,
0.071,0.01,0.17,-0.09,-0.08,0.16,0.96,
0.073,0.01,0.17,-0.09,-0.08,0.16,0.96,
0.074,0.03,0.16,-0.07,-0.08,0.16,0.96,
0.076,0.03,0.16,-0.07,-0.08,0.16,0.96,
0.079,0.03,0.16,-0.07,-0.09,0.16,0.97,
0.08,0.04,0.12,-0.05,-0.09,0.16,0.97,
0.081,0.04,0.12,-0.05,-0.08,0.16,0.97,
0.083,0.04,0.12,-0.05,-0.08,0.16,0.97,
0.084,0.04,0.08,-0.01,-0.08,0.16,0.97,
0.085,0.04,0.08,-0.01,-0.08,0.15,0.97,
0.088,0.04,0.08,-0.01,-0.09,0.15,0.97,
0.088,0.06,0.07,0.03,-0.09,0.15,0.97,
0.09,0.06,0.07,0.03,-0.09,0.15,0.97,
0.093,0.06,0.07,0.03,-0.09,0.15,0.97,
0.093,0.04,0.01,0.04,-0.09,0.15,0.97,
0.103,0.04,0.01,0.04,-0.09,0.15,0.98,
0.103,0.04,0.01,0.04,-0.09,0.15,0.98,
0.103,0.01,-0.00,0.06,-0.09,0.15,0.98,
0.103,0.01,-0.00,0.06,-0.09,0.15,0.98,
0.104,0.01,-0.00,0.06,-0.09,0.15,0.98,
0.104,0.02,-0.03,0.09,-0.09,0.15,0.98,
0.105,0.02,-0.03,0.09,-0.09,0.15,0.98,
0.108,0.02,-0.03,0.09,-0.09,0.15,0.98,
0.108,0.02,-0.03,0.10,-0.09,0.15,0.98,
0.11,0.02,-0.03,0.10,-0.09,0.15,0.98,
0.112,0.02,-0.03,0.10,-0.09,0.15,0.98,
0.113,0.02,-0.03,0.12,-0.09,0.15,0.98,
0.115,0.02,-0.03,0.12,-0.10,0.15,0.98,
0.118,0.02,-0.03,0.12,-0.10,0.15,0.98,
0.118,-0.03,-0.01,0.12,-0.10,0.15,0.98,
0.12,-0.03,-0.01,0.12,-0.10,0.15,0.98,
0.122,-0.03,-0.01,0.12,-0.10,0.15,0.98,
0.123,-0.08,-0.01,0.12,-0.10,0.15,0.98,
0.125,-0.08,-0.01,0.12,-0.10,0.15,0.98,
0.127,-0.08,-0.01,0.12,-0.11,0.15,0.98,
0.127,-0.12,-0.02,0.10,-0.11,0.15,0.98,
0.13,-0.12,-0.02,0.10,-0.11,0.15,0.98,
0.132,-0.12,-0.02,0.10,-0.11,0.15,0.98,
0.132,-0.15,-0.02,0.09,-0.11,0.15,0.98,
0.135,-0.15,-0.02,0.09,-0.10,0.15,0.98,
0.137,-0.15,-0.02,0.09,-0.10,0.15,0.97,
0.137,-0.16,-0.01,0.08,-0.10,0.15,0.97,
0.139,-0.16,-0.01,0.08,-0.10,0.15,0.97,
0.142,-0.16,-0.01,0.08,-0.10,0.15,0.97,
0.142,-0.12,-0.01,0.08,-0.10,0.15,0.97,
0.144,-0.12,-0.01,0.08,-0.10,0.15,0.97,
0.147,-0.12,-0.01,0.08,-0.10,0.15,0.97,
0.147,-0.10,-0.02,0.05,-0.10,0.15,0.97,
0.149,-0.10,-0.02,0.05,-0.10,0.15,0.97,
0.152,-0.10,-0.02,0.05,-0.10,0.15,0.97,
0.152,-0.09,-0.03,0.07,-0.10,0.15,0.97,
0.154,-0.09,-0.03,0.07,-0.10,0.14,0.97,
0.157,-0.09,-0.03,0.07,-0.10,0.14,0.97,
0.157,-0.09,-0.06,0.05,-0.10,0.14,0.97,
0.159,-0.09,-0.06,0.05,-0.10,0.14,0.97,
0.162,-0.09,-0.06,0.05,-0.10,0.14,0.98,
0.162,-0.09,-0.11,0.06,-0.10,0.14,0.98,
0.164,-0.09,-0.11,0.06,-0.10,0.13,0.97,
0.166,-0.09,-0.11,0.06,-0.10,0.13,0.97,
0.167,-0.10,-0.14,0.07,-0.10,0.13,0.97,
0.169,-0.10,-0.14,0.07,-0.09,0.13,0.97,
0.171,-0.10,-0.14,0.07,-0.09,0.13,0.97,
0.171,-0.09,-0.18,0.06,-0.09,0.13,0.97,
0.173,-0.09,-0.18,0.06,-0.09,0.13,0.97,
0.176,-0.09,-0.18,0.06,-0.09,0.13,0.97,
0.176,-0.06,-0.19,0.03,-0.09,0.13,0.97,
0.179,-0.06,-0.19,0.03,-0.08,0.13,0.96,
0.182,-0.06,-0.19,0.03,-0.08,0.13,0.96,
0.182,-0.02,-0.22,-0.02,-0.08,0.13,0.96,
0.183,-0.02,-0.22,-0.02,-0.08,0.13,0.96,
0.186,0.04,-0.24,-0.08,-0.08,0.13,0.96,
0.186,0.04,-0.24,-0.08,-0.07,0.13,0.95,
0.188,0.04,-0.24,-0.08,-0.07,0.12,0.95,
0.191,0.04,-0.24,-0.08,-0.07,0.12,0.95,
0.191,0.08,-0.25,-0.13,-0.07,0.12,0.95,
0.193,0.08,-0.25,-0.13,-0.07,0.12,0.95,
0.202,0.08,-0.25,-0.13,-0.06,0.12,0.94,
0.202,0.11,-0.27,-0.19,-0.06,0.12,0.94,
0.202,0.11,-0.27,-0.19,-0.06,0.12,0.95,
0.203,0.11,-0.27,-0.19,-0.06,0.12,0.94,
0.203,0.17,-0.30,-0.23,-0.06,0.12,0.94,
0.203,0.17,-0.30,-0.23,-0.06,0.13,0.94,
0.205,0.17,-0.30,-0.23,-0.06,0.13,0.95,
0.206,0.20,-0.27,-0.23,-0.06,0.13,0.95,
0.208,0.20,-0.27,-0.23,-0.06,0.13,0.95,
0.21,0.20,-0.27,-0.23,-0.07,0.13,0.95,
0.211,0.19,-0.24,-0.22,-0.07,0.13,0.95,
0.213,0.19,-0.24,-0.22,-0.07,0.13,0.95,
0.215,0.19,-0.24,-0.22,-0.07,0.13,0.95,
0.215,0.19,-0.24,-0.22,-0.07,0.13,0.95,
0.218,0.19,-0.24,-0.22,-0.07,0.13,0.95,
0.22,0.19,-0.24,-0.22,-0.08,0.13,0.95,
0.221,0.16,-0.20,-0.21,-0.08,0.13,0.95,
0.222,0.16,-0.20,-0.21,-0.08,0.13,0.95,
0.225,0.16,-0.20,-0.21,-0.08,0.13,0.95,
0.227,0.09,-0.19,-0.19,-0.08,0.13,0.95,
0.227,0.09,-0.19,-0.19,-0.08,0.14,0.95,
0.23,0.06,-0.18,-0.18,-0.08,0.14,0.95,
0.231,0.06,-0.18,-0.18,-0.09,0.14,0.95,
0.232,0.06,-0.18,-0.18,-0.09,0.14,0.95,
0.235,0.06,-0.18,-0.18,-0.09,0.14,0.95,
0.235,0.02,-0.15,-0.18,-0.09,0.14,0.95,
0.238,0.02,-0.15,-0.18,-0.10,0.14,0.95,
0.24,0.02,-0.15,-0.18,-0.10,0.14,0.95,
0.24,-0.05,-0.16,-0.18,-0.10,0.14,0.95,
0.242,-0.05,-0.16,-0.18,-0.10,0.14,0.94,
0.245,-0.05,-0.16,-0.18,-0.10,0.14,0.94,
0.245,-0.11,-0.15,-0.18,-0.10,0.14,0.94,
0.247,-0.11,-0.15,-0.18,-0.10,0.14,0.94,
0.25,-0.11,-0.15,-0.18,-0.11,0.14,0.94,
0.25,-0.15,-0.14,-0.22,-0.11,0.14,0.94,
0.252,-0.15,-0.14,-0.22,-0.11,0.14,0.94,
0.255,-0.15,-0.14,-0.22,-0.11,0.14,0.94,
0.255,-0.18,-0.14,-0.25,-0.11,0.14,0.94,
0.257,-0.18,-0.14,-0.25,-0.11,0.14,0.93,
0.259,-0.18,-0.14,-0.25,-0.11,0.14,0.93,
0.26,-0.21,-0.12,-0.27,-0.11,0.14,0.93,
0.262,-0.21,-0.12,-0.27,-0.11,0.14,0.93,
0.264,-0.21,-0.12,-0.27,-0.11,0.14,0.93,
0.265,-0.19,-0.10,-0.31,-0.11,0.14,0.93,
0.267,-0.19,-0.10,-0.31,-0.11,0.14,0.93,
