
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.02,-0.11,0.89,0.01,0.10,1.04,
0.002,-0.02,-0.11,0.89,0.01,0.10,1.03,
0.002,0.03,-0.11,0.69,0.01,0.10,1.03,
0.003,0.03,-0.11,0.69,0.02,0.10,1.02,
0.004,0.03,-0.11,0.69,0.02,0.10,1.01,
0.004,0.03,-0.13,0.52,0.02,0.10,1.01,
0.007,0.03,-0.13,0.52,0.02,0.10,1.01,
0.009,0.03,-0.13,0.52,0.02,0.11,1.00,
0.009,0.10,-0.12,0.36,0.02,0.11,1.00,
0.012,0.10,-0.12,0.36,0.02,0.11,0.99,
0.014,0.10,-0.12,0.36,0.02,0.11,0.99,
0.014,0.12,-0.10,0.24,0.02,0.11,0.99,
0.016,0.12,-0.10,0.24,0.02,0.11,0.98,
0.019,0.12,-0.10,0.24,0.02,0.11,0.98,
0.019,0.12,-0.09,0.11,0.02,0.11,0.98,
0.021,0.12,-0.09,0.11,0.02,0.11,0.97,
0.024,0.12,-0.09,0.11,0.02,0.12,0.97,
0.024,0.11,-0.07,-0.00,0.02,0.12,0.97,
0.027,0.11,-0.07,-0.00,0.02,0.12,0.96,
0.03,0.11,-0.07,-0.00,0.01,0.12,0.96,
0.03,0.11,-0.04,-0.09,0.01,0.12,0.96,
0.031,0.11,-0.04,-0.09,0.01,0.12,0.96,
0.034,0.11,-0.04,-0.09,0.01,0.13,0.95,
0.034,0.08,0.00,-0.17,0.01,0.13,0.95,
0.036,0.08,0.00,-0.17,0.01,0.13,0.95,
0.038,0.08,0.00,-0.17,0.01,0.13,0.95,
0.038,0.04,0.04,-0.21,0.01,0.13,0.95,
0.041,0.04,0.04,-0.21,0.01,0.13,0.95,
0.043,0.04,0.04,-0.21,0.01,0.13,0.95,
0.043,0.03,0.07,-0.24,0.01,0.13,0.95,
0.052,0.03,0.07,-0.24,0.01,0.13,0.95,
0.052,0.03,0.07,-0.24,0.01,0.13,0.95,
0.052,0.00,0.11,-0.26,0.01,0.13,0.95,
0.052,0.00,0.11,-0.26,0.00,0.13,0.95,
0.053,0.00,0.11,-0.26,0.00,0.14,0.95,
0.053,-0.01,0.12,-0.29,0.00,0.14,0.95,
0.055,-0.01,0.12,-0.29,0.00,0.14,0.95,
0.058,-0.01,0.12,-0.29,0.00,0.14,0.95,
0.058,-0.05,0.13,-0.27,0.00,0.14,0.95,
0.061,-0.05,0.13,-0.27,0.00,0.14,0.95,
0.063,-0.05,0.13,-0.27,0.01,0.14,0.95,
0.063,-0.06,0.16,-0.25,0.01,0.14,0.95,
0.065,-0.06,0.16,-0.25,0.01,0.14,0.95,
0.068,-0.06,0.16,-0.25,0.01,0.14,0.95,
0.068,-0.05,0.18,-0.26,0.01,0.14,0.95,
0.07,-0.05,0.18,-0.26,0.01,0.14,0.95,
0.073,-0.05,0.18,-0.26,0.01,0.13,0.96,
0.073,-0.01,0.16,-0.23,0.01,0.13,0.96,
0.075,-0.01,0.16,-0.23,0.01,0.13,0.96,
0.078,-0.01,0.16,-0.23,0.01,0.13,0.96,
0.078,-0.01,0.14,-0.20,0.01,0.13,0.96,
0.08,-0.01,0.14,-0.20,0.01,0.13,0.96,
0.082,-0.01,0.14,-0.20,0.01,0.13,0.97,
0.083,0.02,0.13,-0.15,0.01,0.13,0.97,
0.085,0.02,0.13,-0.15,0.01,0.13,0.97,
0.087,0.02,0.13,-0.15,0.02,0.13,0.97,
0.087,0.01,0.12,-0.11,0.02,0.13,0.97,
0.09,0.01,0.12,-0.11,0.02,0.13,0.97,
0.092,0.01,0.12,-0.11,0.01,0.13,0.97,
0.092,0.03,0.09,-0.07,0.01,0.13,0.97,
0.095,0.03,0.09,-0.07,0.01,0.13,0.98,
0.097,0.03,0.09,-0.07,0.01,0.12,0.98,
0.097,0.04,0.07,-0.03,0.01,0.12,0.98,
0.1,0.04,0.07,-0.03,0.01,0.12,0.98,
0.102,0.04,0.07,-0.03,0.01,0.13,0.98,
0.102,0.03,0.06,0.02,0.01,0.13,0.98,
0.104,0.03,0.06,0.02,0.01,0.12,0.98,
0.107,0.03,0.06,0.02,0.01,0.12,0.98,
0.107,0.00,0.05,0.07,0.01,0.12,0.98,
0.109,0.00,0.05,0.07,0.00,0.12,0.99,
0.112,0.00,0.05,0.07,0.00,0.12,0.99,
0.112,-0.03,0.03,0.08,0.00,0.12,0.99,
0.114,-0.03,0.03,0.08,0.00,0.12,0.98,
0.117,-0.03,0.03,0.08,0.00,0.12,0.99,
0.117,-0.05,0.00,0.10,0.00,0.12,0.99,
0.119,-0.05,0.00,0.10,-0.00,0.12,0.98,
