
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.08,0.00,0.27,0.12,0.09,0.99,
0.002,0.08,0.00,0.27,0.12,0.09,0.99,
0.002,0.06,0.01,0.22,0.12,0.09,0.99,
0.003,0.06,0.01,0.22,0.12,0.09,0.99,
0.005,0.06,0.01,0.22,0.12,0.09,0.99,
0.005,0.04,0.00,0.18,0.12,0.09,0.99,
0.007,0.04,0.00,0.18,0.12,0.09,0.98,
0.009,0.04,0.00,0.18,0.12,0.09,0.98,
0.009,0.03,-0.01,0.13,0.12,0.09,0.98,
0.012,0.03,-0.01,0.13,0.12,0.09,0.98,
0.015,0.03,-0.01,0.13,0.12,0.09,0.98,
0.015,0.03,-0.04,0.11,0.12,0.09,0.98,
0.017,0.03,-0.04,0.11,0.11,0.09,0.97,
0.019,0.03,-0.04,0.11,0.11,0.09,0.97,
0.019,-0.00,-0.03,0.04,0.11,0.09,0.97,
0.021,-0.00,-0.03,0.04,0.11,0.09,0.97,
0.024,-0.00,-0.03,0.04,0.11,0.09,0.97,
0.024,-0.05,-0.03,0.01,0.11,0.09,0.97,
0.026,-0.05,-0.03,0.01,0.11,0.09,0.96,
0.029,-0.05,-0.03,0.01,0.11,0.09,0.96,
0.029,-0.07,-0.02,-0.04,0.11,0.09,0.96,
0.031,-0.07,-0.02,-0.04,0.11,0.10,0.96,
0.034,-0.07,-0.02,-0.04,0.11,0.10,0.96,
0.034,-0.10,-0.01,-0.10,0.11,0.10,0.96,
0.036,-0.10,-0.01,-0.10,0.11,0.10,0.96,
0.039,-0.10,-0.01,-0.10,0.11,0.10,0.96,
0.039,-0.10,-0.00,-0.12,0.11,0.10,0.96,
0.041,-0.10,-0.00,-0.12,0.11,0.10,0.96,
0.044,-0.10,-0.00,-0.12,0.11,0.10,0.95,
0.044,-0.11,0.01,-0.15,0.11,0.10,0.95,
0.047,-0.11,0.01,-0.15,0.11,0.10,0.95,
0.049,-0.11,0.01,-0.15,0.11,0.10,0.95,
0.049,-0.11,0.02,-0.16,0.11,0.10,0.95,
0.051,-0.11,0.02,-0.16,0.11,0.10,0.95,
0.053,-0.11,0.02,-0.16,0.11,0.10,0.95,
