
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.10,-0.06,0.34,-0.02,0.16,1.00,
0.002,-0.10,-0.06,0.34,-0.02,0.16,1.01,
0.002,-0.07,-0.06,0.34,-0.02,0.16,1.01,
0.003,-0.07,-0.06,0.34,-0.02,0.16,1.01,
0.005,-0.07,-0.06,0.34,-0.01,0.15,1.01,
0.006,-0.07,-0.06,0.35,-0.01,0.15,1.01,
0.007,-0.07,-0.06,0.35,-0.01,0.15,1.01,
0.01,-0.07,-0.06,0.35,-0.01,0.15,1.01,
0.01,-0.06,-0.10,0.38,-0.01,0.15,1.01,
0.012,-0.06,-0.10,0.38,-0.01,0.15,1.01,
0.015,-0.06,-0.10,0.38,-0.01,0.15,1.01,
0.015,-0.04,-0.11,0.37,-0.01,0.15,1.01,
0.017,-0.04,-0.11,0.37,-0.01,0.15,1.01,
0.02,-0.04,-0.11,0.37,-0.01,0.15,1.01,
0.02,-0.02,-0.13,0.37,-0.01,0.15,1.01,
0.022,-0.02,-0.13,0.37,-0.01,0.15,1.01,
0.025,-0.02,-0.13,0.37,-0.01,0.16,1.01,
0.025,-0.05,-0.14,0.37,-0.01,0.16,1.01,
0.027,-0.05,-0.14,0.37,-0.01,0.15,1.01,
0.03,-0.05,-0.14,0.37,-0.01,0.16,1.00,
0.031,-0.07,-0.11,0.36,-0.01,0.16,1.00,
0.032,-0.07,-0.11,0.36,-0.01,0.16,1.00,
0.035,-0.07,-0.11,0.36,-0.01,0.16,1.00,
0.035,-0.04,-0.09,0.35,-0.01,0.16,1.00,
0.037,-0.04,-0.09,0.35,-0.00,0.16,1.00,
0.04,-0.04,-0.09,0.35,-0.01,0.16,1.00,
0.04,-0.01,-0.05,0.31,-0.01,0.16,1.00,
0.042,-0.01,-0.05,0.31,-0.00,0.16,1.00,
0.044,-0.01,-0.05,0.31,-0.00,0.16,1.00,
0.045,0.01,-0.06,0.29,-0.00,0.16,1.00,
0.047,0.01,-0.06,0.29,-0.00,0.16,1.00,
0.049,0.01,-0.06,0.29,-0.01,0.17,1.00,
0.05,0.02,-0.06,0.29,-0.01,0.17,1.00,
0.052,0.02,-0.06,0.29,-0.00,0.17,1.00,
0.055,0.01,-0.02,0.27,-0.00,0.17,1.00,
0.055,0.01,-0.02,0.27,-0.00,0.16,0.99,
0.056,0.01,-0.02,0.27,0.00,0.17,0.99,
0.059,0.01,-0.02,0.27,0.00,0.16,0.99,
0.059,0.04,-0.01,0.24,0.00,0.16,0.99,
0.062,0.04,-0.01,0.24,0.00,0.16,0.99,
0.067,0.04,-0.01,0.24,0.00,0.16,0.98,
0.067,0.06,-0.01,0.21,0.00,0.16,0.98,
0.067,0.06,-0.01,0.21,0.00,0.17,0.98,
0.069,0.06,-0.01,0.21,0.00,0.16,0.98,
0.069,0.08,-0.03,0.15,0.00,0.16,0.98,
0.072,0.08,-0.03,0.15,0.00,0.16,0.98,
0.074,0.08,-0.03,0.15,0.00,0.16,0.97,
0.074,0.08,-0.02,0.08,0.00,0.16,0.97,
0.076,0.08,-0.02,0.08,0.00,0.16,0.97,
0.079,0.08,-0.02,0.08,0.00,0.16,0.97,
0.079,0.06,-0.07,0.04,0.00,0.16,0.97,
0.081,0.06,-0.07,0.04,0.01,0.16,0.96,
0.084,0.06,-0.07,0.04,0.01,0.16,0.96,
0.084,0.07,-0.11,-0.02,0.01,0.16,0.96,
0.086,0.07,-0.11,-0.02,0.01,0.16,0.96,
0.089,0.07,-0.11,-0.02,0.01,0.16,0.96,
0.089,0.09,-0.12,-0.08,0.01,0.16,0.96,
0.091,0.09,-0.12,-0.08,0.00,0.16,0.95,
0.093,0.09,-0.12,-0.08,0.01,0.16,0.95,
0.094,0.08,-0.12,-0.13,0.01,0.16,0.95,
0.096,0.08,-0.12,-0.13,0.01,0.16,0.95,
0.099,0.08,-0.12,-0.13,0.01,0.16,0.95,
0.099,0.08,-0.12,-0.20,0.01,0.16,0.95,
0.101,0.08,-0.12,-0.20,0.01,0.16,0.95,
0.103,0.08,-0.12,-0.20,0.01,0.16,0.95,
