
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.12,-0.11,0.09,-0.09,0.16,0.96,
0.002,-0.12,-0.11,0.09,-0.09,0.16,0.96,
0.002,-0.11,-0.12,0.02,-0.09,0.16,0.96,
0.003,-0.11,-0.12,0.02,-0.09,0.16,0.96,
0.006,-0.11,-0.12,0.02,-0.09,0.17,0.96,
0.006,-0.12,-0.11,-0.04,-0.09,0.17,0.96,
0.008,-0.12,-0.11,-0.04,-0.09,0.17,0.96,
0.011,-0.12,-0.11,-0.04,-0.09,0.17,0.96,
0.011,-0.12,-0.08,-0.07,-0.09,0.17,0.96,
0.013,-0.12,-0.08,-0.07,-0.09,0.17,0.96,
0.015,-0.12,-0.08,-0.07,-0.09,0.17,0.96,
0.015,-0.11,-0.07,-0.08,-0.09,0.17,0.96,
0.018,-0.11,-0.07,-0.08,-0.09,0.17,0.96,
0.021,-0.11,-0.07,-0.08,-0.09,0.17,0.96,
0.021,-0.09,-0.05,-0.07,-0.09,0.17,0.96,
0.023,-0.09,-0.05,-0.07,-0.09,0.17,0.96,
0.026,-0.09,-0.05,-0.07,-0.09,0.17,0.96,
0.027,-0.07,-0.02,-0.03,-0.09,0.17,0.96,
0.027,-0.07,-0.02,-0.03,-0.09,0.18,0.96,
0.03,-0.07,-0.02,-0.03,-0.09,0.17,0.97,
0.03,-0.07,0.02,-0.02,-0.09,0.17,0.97,
0.032,-0.07,0.02,-0.02,-0.09,0.18,0.97,
0.035,-0.07,0.02,-0.02,-0.08,0.18,0.97,
0.035,-0.05,0.03,-0.01,-0.08,0.18,0.97,
0.038,-0.05,0.03,-0.01,-0.08,0.18,0.97,
0.04,-0.05,0.03,-0.01,-0.08,0.18,0.98,
0.04,-0.01,0.04,0.07,-0.08,0.18,0.98,
0.042,-0.01,0.04,0.07,-0.08,0.18,0.98,
0.045,-0.01,0.04,0.07,-0.08,0.18,0.98,
0.045,0.03,0.06,0.10,-0.08,0.18,0.98,
0.047,0.03,0.06,0.10,-0.08,0.19,0.98,
0.049,0.03,0.06,0.10,-0.08,0.19,0.98,
0.05,0.02,0.10,0.16,-0.08,0.19,0.98,
0.052,0.02,0.10,0.16,-0.08,0.18,0.99,
0.055,0.02,0.10,0.16,-0.08,0.18,0.99,
0.055,-0.00,0.14,0.18,-0.08,0.18,0.99,
0.057,-0.00,0.14,0.18,-0.08,0.18,0.99,
0.059,-0.00,0.14,0.18,-0.08,0.18,0.99,
0.06,0.01,0.11,0.20,-0.08,0.18,0.99,
0.062,0.01,0.11,0.20,-0.08,0.18,0.99,
0.064,0.01,0.11,0.20,-0.08,0.18,0.99,
0.065,-0.00,0.10,0.25,-0.08,0.18,0.99,
0.067,-0.00,0.10,0.25,-0.08,0.18,0.99,
0.069,-0.00,0.10,0.25,-0.08,0.18,0.99,
0.069,0.01,0.08,0.24,-0.08,0.18,0.99,
0.072,0.01,0.08,0.24,-0.08,0.18,0.98,
0.074,0.01,0.08,0.24,-0.08,0.17,0.98,
0.074,0.03,0.04,0.20,-0.08,0.17,0.98,
0.076,0.03,0.04,0.20,-0.08,0.17,0.97,
0.079,0.03,0.04,0.20,-0.08,0.17,0.97,
0.079,0.03,0.02,0.11,-0.08,0.17,0.97,
0.081,0.03,0.02,0.11,-0.08,0.17,0.97,
0.084,0.03,0.02,0.11,-0.08,0.17,0.96,
0.084,0.04,-0.01,0.07,-0.08,0.17,0.96,
0.086,0.04,-0.01,0.07,-0.08,0.17,0.96,
0.089,0.04,-0.01,0.07,-0.08,0.17,0.95,
0.089,0.03,-0.03,0.00,-0.08,0.17,0.95,
0.091,0.03,-0.03,0.00,-0.08,0.17,0.95,
0.099,0.03,-0.03,0.00,-0.08,0.17,0.94,
0.099,0.02,-0.04,-0.10,-0.08,0.17,0.94,
0.1,0.02,-0.04,-0.10,-0.08,0.17,0.94,
0.1,0.02,-0.04,-0.10,-0.08,0.17,0.94,
0.1,0.03,-0.05,-0.19,-0.08,0.17,0.94,
0.101,0.03,-0.05,-0.19,-0.08,0.17,0.93,
0.103,0.03,-0.05,-0.19,-0.08,0.17,0.93,
0.103,0.00,-0.04,-0.25,-0.08,0.17,0.93,
0.106,0.00,-0.04,-0.25,-0.08,0.17,0.93,
0.109,0.00,-0.04,-0.25,-0.08,0.17,0.93,
0.109,0.01,-0.05,-0.33,-0.08,0.17,0.93,
0.111,0.01,-0.05,-0.33,-0.08,0.17,0.93,
0.113,0.01,-0.05,-0.33,-0.08,0.18,0.93,
0.113,0.05,-0.03,-0.34,-0.08,0.18,0.93,
0.116,0.05,-0.03,-0.34,-0.08,0.18,0.93,
0.118,0.05,-0.03,-0.34,-0.08,0.18,0.93,
0.118,0.06,-0.01,-0.37,-0.08,0.18,0.93,
0.121,0.06,-0.01,-0.37,-0.08,0.18,0.93,
0.123,0.06,-0.01,-0.37,-0.07,0.18,0.93,
0.123,0.07,0.03,-0.37,-0.07,0.18,0.93,
0.125,0.07,0.03,-0.37,-0.07,0.18,0.93,
0.128,0.07,0.03,-0.37,-0.07,0.18,0.93,
0.128,0.09,0.07,-0.37,-0.07,0.18,0.93,
0.13,0.09,0.07,-0.37,-0.07,0.19,0.94,
0.133,0.09,0.07,-0.37,-0.07,0.18,0.94,
0.133,0.10,0.08,-0.31,-0.07,0.18,0.94,
0.135,0.10,0.08,-0.31,-0.07,0.18,0.95,
0.138,0.10,0.08,-0.31,-0.07,0.19,0.95,
0.138,0.13,0.10,-0.23,-0.07,0.19,0.95,
0.14,0.13,0.10,-0.23,-0.07,0.19,0.95,
0.143,0.13,0.10,-0.23,-0.07,0.19,0.95,
0.143,0.13,0.11,-0.17,-0.07,0.19,0.95,
0.145,0.13,0.11,-0.17,-0.06,0.19,0.96,
0.148,0.15,0.12,-0.12,-0.06,0.19,0.96,
0.148,0.15,0.12,-0.12,-0.06,0.19,0.96,
0.15,0.15,0.12,-0.12,-0.06,0.18,0.97,
0.152,0.15,0.12,-0.12,-0.06,0.18,0.97,
0.153,0.19,0.12,-0.04,-0.06,0.18,0.97,
0.155,0.19,0.12,-0.04,-0.06,0.18,0.97,
0.158,0.19,0.12,-0.04,-0.06,0.18,0.97,
0.158,0.22,0.09,0.05,-0.06,0.18,0.97,
0.16,0.22,0.09,0.05,-0.06,0.18,0.97,
0.162,0.22,0.09,0.05,-0.06,0.18,0.97,
0.163,0.23,0.07,0.05,-0.06,0.18,0.97,
0.165,0.23,0.07,0.05,-0.06,0.18,0.98,
0.167,0.23,0.07,0.05,-0.06,0.18,0.98,
0.167,0.21,0.06,0.09,-0.06,0.18,0.98,
0.169,0.21,0.06,0.09,-0.06,0.17,0.98,
0.172,0.21,0.06,0.09,-0.06,0.17,0.98,
0.172,0.19,0.03,0.12,-0.06,0.17,0.98,
0.175,0.19,0.03,0.12,-0.07,0.17,0.97,
0.177,0.19,0.03,0.12,-0.07,0.17,0.97,
0.177,0.16,-0.01,0.13,-0.07,0.17,0.97,
0.179,0.16,-0.01,0.13,-0.07,0.17,0.97,
0.182,0.16,-0.01,0.13,-0.08,0.16,0.97,
0.182,0.09,-0.04,0.09,-0.08,0.16,0.97,
0.184,0.09,-0.04,0.09,-0.08,0.16,0.97,
0.187,0.09,-0.04,0.09,-0.08,0.16,0.96,
0.187,0.06,-0.09,0.04,-0.08,0.16,0.96,
0.189,0.06,-0.09,0.04,-0.08,0.16,0.96,
0.199,0.06,-0.09,0.04,-0.08,0.16,0.96,
0.199,0.01,-0.12,0.00,-0.08,0.16,0.96,
0.199,0.01,-0.12,0.00,-0.09,0.16,0.95,
0.199,0.01,-0.12,0.00,-0.09,0.15,0.95,
0.2,-0.02,-0.17,-0.05,-0.09,0.15,0.95,
0.2,-0.02,-0.17,-0.05,-0.09,0.15,0.95,
0.201,-0.02,-0.17,-0.05,-0.09,0.15,0.95,
0.202,-0.07,-0.19,-0.10,-0.09,0.15,0.95,
0.204,-0.07,-0.19,-0.10,-0.10,0.15,0.95,
0.206,-0.07,-0.19,-0.10,-0.10,0.15,0.94,
0.206,-0.11,-0.20,-0.16,-0.10,0.15,0.94,
0.209,-0.11,-0.20,-0.16,-0.10,0.15,0.94,
0.211,-0.11,-0.20,-0.16,-0.10,0.15,0.94,
0.211,-0.16,-0.22,-0.18,-0.10,0.15,0.94,
0.213,-0.16,-0.22,-0.18,-0.10,0.15,0.94,
0.216,-0.16,-0.22,-0.18,-0.10,0.15,0.94,
0.216,-0.16,-0.24,-0.22,-0.10,0.15,0.94,
0.218,-0.16,-0.24,-0.22,-0.10,0.15,0.94,
0.221,-0.16,-0.24,-0.22,-0.10,0.15,0.94,
0.221,-0.17,-0.24,-0.24,-0.10,0.15,0.94,
0.223,-0.17,-0.24,-0.24,-0.10,0.15,0.94,
0.226,-0.17,-0.24,-0.24,-0.10,0.15,0.94,
0.226,-0.16,-0.22,-0.24,-0.10,0.15,0.94,
0.228,-0.16,-0.22,-0.24,-0.09,0.15,0.94,
0.231,-0.16,-0.22,-0.24,-0.09,0.15,0.94,
