
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.03,0.03,0.16,-0.02,0.11,0.98,
0.002,-0.03,0.03,0.16,-0.02,0.11,0.98,
0.002,0.02,0.02,0.12,-0.02,0.11,0.98,
0.002,0.02,0.02,0.12,-0.02,0.11,0.98,
0.005,0.02,0.02,0.12,-0.02,0.10,0.98,
0.005,0.03,-0.00,0.08,-0.02,0.10,0.98,
0.006,0.03,-0.00,0.08,-0.02,0.11,0.98,
0.008,0.03,-0.00,0.08,-0.02,0.11,0.98,
0.008,0.05,-0.02,0.04,-0.02,0.11,0.98,
0.011,0.05,-0.02,0.04,-0.02,0.11,0.98,
0.014,0.05,-0.02,0.04,-0.03,0.11,0.98,
0.014,0.04,-0.02,0.02,-0.03,0.11,0.98,
0.016,0.04,-0.02,0.02,-0.02,0.11,0.97,
0.018,0.04,-0.02,0.02,-0.03,0.11,0.97,
0.018,0.02,-0.01,-0.00,-0.03,0.11,0.97,
0.02,0.02,-0.01,-0.00,-0.03,0.11,0.97,
0.023,0.02,-0.01,-0.00,-0.03,0.10,0.97,
0.023,0.02,0.01,-0.02,-0.03,0.10,0.97,
0.025,0.02,0.01,-0.02,-0.03,0.10,0.97,
0.03,0.02,0.01,-0.02,-0.03,0.10,0.97,
0.03,0.02,-0.02,-0.01,-0.03,0.10,0.97,
0.031,0.02,-0.02,-0.01,-0.03,0.10,0.98,
0.033,0.02,-0.02,-0.01,-0.03,0.10,0.98,
0.033,0.02,-0.05,-0.02,-0.03,0.10,0.98,
0.035,0.02,-0.05,-0.02,-0.03,0.10,0.98,
0.038,0.02,-0.05,-0.02,-0.04,0.10,0.98,
0.038,-0.01,-0.07,0.01,-0.04,0.10,0.98,
0.04,-0.01,-0.07,0.01,-0.04,0.10,0.98,
0.043,-0.01,-0.07,0.01,-0.04,0.10,0.98,
0.043,-0.04,-0.05,0.02,-0.04,0.10,0.98,
0.053,-0.04,-0.05,0.02,-0.04,0.10,0.98,
0.053,-0.04,-0.05,0.02,-0.04,0.10,0.98,
0.053,-0.05,-0.04,0.05,-0.04,0.10,0.98,
0.053,-0.05,-0.04,0.05,-0.04,0.10,0.98,
0.053,-0.05,-0.04,0.05,-0.04,0.10,0.99,
0.054,-0.09,-0.03,0.06,-0.04,0.10,0.99,
0.055,-0.09,-0.03,0.06,-0.04,0.10,0.99,
0.057,-0.09,-0.03,0.06,-0.04,0.10,0.99,
0.057,-0.06,-0.01,0.10,-0.04,0.10,0.99,
