
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.00,-0.06,-0.03,-0.05,0.13,0.96,
0.002,0.00,-0.06,-0.03,-0.05,0.14,0.96,
0.002,0.03,-0.06,-0.07,-0.05,0.14,0.96,
0.003,0.03,-0.06,-0.07,-0.05,0.14,0.96,
0.005,0.03,-0.06,-0.07,-0.05,0.14,0.95,
0.005,0.08,-0.01,-0.12,-0.05,0.14,0.95,
0.008,0.08,-0.01,-0.12,-0.05,0.14,0.95,
0.01,0.08,-0.01,-0.12,-0.05,0.14,0.95,
0.01,0.09,0.00,-0.17,-0.05,0.14,0.95,
0.012,0.09,0.00,-0.17,-0.05,0.14,0.95,
0.015,0.09,0.00,-0.17,-0.05,0.14,0.95,
0.015,0.08,0.03,-0.20,-0.05,0.14,0.95,
0.017,0.08,0.03,-0.20,-0.05,0.14,0.95,
0.02,0.08,0.03,-0.20,-0.05,0.14,0.95,
0.02,0.09,0.05,-0.22,-0.05,0.14,0.95,
0.022,0.09,0.05,-0.22,-0.05,0.14,0.95,
0.027,0.09,0.05,-0.22,-0.05,0.14,0.95,
0.027,0.08,0.07,-0.22,-0.05,0.14,0.95,
0.027,0.08,0.07,-0.22,-0.05,0.14,0.95,
0.03,0.08,0.07,-0.22,-0.05,0.14,0.95,
0.03,0.08,0.04,-0.20,-0.05,0.14,0.95,
0.032,0.08,0.04,-0.20,-0.06,0.15,0.95,
0.035,0.08,0.04,-0.20,-0.06,0.15,0.96,
0.035,0.05,0.06,-0.19,-0.06,0.15,0.96,
0.037,0.05,0.06,-0.19,-0.06,0.15,0.96,
0.039,0.05,0.06,-0.19,-0.06,0.15,0.96,
0.04,0.02,0.12,-0.15,-0.06,0.15,0.96,
0.042,0.02,0.12,-0.15,-0.06,0.15,0.97,
0.045,0.02,0.12,-0.15,-0.06,0.15,0.97,
0.045,0.00,0.11,-0.08,-0.06,0.15,0.97,
0.047,0.00,0.11,-0.08,-0.06,0.14,0.97,
0.049,0.00,0.11,-0.08,-0.06,0.14,0.98,
0.049,0.03,0.11,-0.02,-0.06,0.14,0.98,
0.051,0.03,0.11,-0.02,-0.06,0.15,0.98,
0.054,0.03,0.11,-0.02,-0.06,0.14,0.99,
0.054,0.01,0.09,0.05,-0.06,0.14,0.99,
0.056,0.01,0.09,0.05,-0.06,0.14,0.99,
0.06,0.01,0.09,0.05,-0.06,0.15,0.99,
0.06,0.01,0.09,0.12,-0.06,0.15,0.99,
0.061,0.01,0.09,0.12,-0.06,0.15,0.99,
0.064,0.01,0.09,0.12,-0.06,0.15,0.99,
