
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.13,0.02,-0.02,-0.09,0.11,0.97,
0.002,0.12,0.03,-0.02,-0.09,0.11,0.97,
0.002,0.12,0.03,-0.02,-0.09,0.11,0.97,
0.003,0.12,0.03,-0.02,-0.09,0.11,0.97,
0.003,0.11,0.02,-0.02,-0.09,0.11,0.97,
0.005,0.11,0.02,-0.02,-0.09,0.11,0.97,
0.007,0.11,0.02,-0.02,-0.09,0.11,0.97,
0.008,0.08,0.03,-0.01,-0.09,0.11,0.97,
0.01,0.08,0.03,-0.01,-0.09,0.11,0.97,
0.012,0.08,0.03,-0.01,-0.09,0.11,0.97,
0.013,0.06,0.01,-0.01,-0.09,0.11,0.97,
0.015,0.06,0.01,-0.01,-0.10,0.11,0.97,
0.017,0.06,0.01,-0.01,-0.10,0.11,0.97,
0.017,0.03,0.00,-0.02,-0.10,0.11,0.97,
0.02,0.03,0.00,-0.02,-0.10,0.11,0.97,
0.022,0.03,0.00,-0.02,-0.10,0.11,0.97,
0.022,-0.01,0.00,0.00,-0.10,0.11,0.97,
0.024,-0.01,0.00,0.00,-0.10,0.11,0.97,
0.027,-0.01,0.00,0.00,-0.11,0.11,0.98,
0.027,-0.04,0.02,0.01,-0.11,0.11,0.98,
0.029,-0.04,0.02,0.01,-0.11,0.11,0.98,
0.032,-0.04,0.02,0.01,-0.11,0.11,0.98,
0.032,-0.08,0.04,0.03,-0.11,0.11,0.98,
0.034,-0.08,0.04,0.03,-0.11,0.11,0.98,
0.037,-0.08,0.04,0.03,-0.10,0.11,0.98,
0.037,-0.08,0.03,0.07,-0.10,0.11,0.98,
0.039,-0.08,0.03,0.07,-0.10,0.11,0.98,
0.042,-0.08,0.03,0.07,-0.10,0.11,0.98,
0.042,-0.08,0.04,0.10,-0.10,0.11,0.98,
0.044,-0.08,0.04,0.10,-0.10,0.11,0.99,
0.047,-0.08,0.04,0.10,-0.10,0.11,0.99,
0.047,-0.05,0.02,0.12,-0.10,0.11,0.99,
0.05,-0.05,0.02,0.12,-0.10,0.11,0.99,
0.052,-0.05,0.02,0.12,-0.10,0.11,0.99,
0.052,-0.04,0.04,0.15,-0.10,0.11,0.99,
0.054,-0.04,0.04,0.15,-0.10,0.11,0.99,
0.057,-0.04,0.04,0.15,-0.10,0.12,0.99,
0.057,-0.03,0.05,0.16,-0.10,0.12,0.99,
0.059,-0.03,0.05,0.16,-0.10,0.11,0.99,
0.061,-0.03,0.05,0.16,-0.10,0.11,0.99,
