
time,gFx,gFy,gFz,ax,ay,az,
0.003,-0.05,0.20,1.00,-0.22,-0.06,0.10,
0.003,-0.05,0.20,1.00,-0.24,-0.03,0.14,
0.003,-0.05,0.20,1.00,-0.24,-0.03,0.14,
0.004,-0.04,0.20,1.01,-0.24,-0.03,0.14,
0.004,-0.04,0.20,1.01,-0.20,-0.04,0.22,
0.007,-0.04,0.20,1.01,-0.20,-0.04,0.22,
0.009,-0.04,0.20,1.01,-0.20,-0.04,0.22,
0.009,-0.04,0.20,1.01,-0.15,-0.02,0.31,
0.011,-0.03,0.20,1.01,-0.15,-0.02,0.31,
0.014,-0.02,0.20,1.01,-0.15,-0.02,0.31,
0.014,-0.02,0.20,1.01,-0.08,-0.01,0.33,
0.017,-0.02,0.20,1.01,-0.08,-0.01,0.33,
0.019,-0.01,0.20,1.01,-0.08,-0.01,0.33,
0.019,-0.01,0.20,1.01,0.05,-0.01,0.35,
0.021,-0.01,0.20,1.01,0.05,-0.01,0.35,
0.024,-0.01,0.20,1.00,0.05,-0.01,0.35,
0.024,-0.01,0.20,1.00,0.14,-0.02,0.31,
0.026,-0.00,0.20,1.00,0.14,-0.02,0.31,
0.029,0.00,0.20,0.99,0.14,-0.02,0.31,
0.029,0.00,0.20,0.99,0.19,-0.04,0.28,
0.031,0.01,0.20,0.98,0.19,-0.04,0.28,
0.034,0.01,0.20,0.98,0.19,-0.04,0.28,
0.034,0.01,0.20,0.98,0.31,-0.05,0.20,
0.036,0.01,0.20,0.98,0.31,-0.05,0.20,
0.039,0.01,0.21,0.98,0.31,-0.05,0.20,
0.039,0.01,0.21,0.98,0.35,-0.06,0.04,
0.041,0.01,0.21,0.98,0.35,-0.06,0.04,
0.044,0.00,0.21,0.97,0.35,-0.06,0.04,
0.044,0.00,0.21,0.97,0.33,-0.01,-0.00,
0.046,0.01,0.21,0.97,0.33,-0.01,-0.00,
0.049,0.00,0.21,0.96,0.33,-0.01,-0.00,
0.049,0.00,0.21,0.96,0.32,0.05,-0.03,
0.051,-0.00,0.22,0.96,0.32,0.05,-0.03,
0.054,-0.00,0.22,0.96,0.32,0.05,-0.03,
0.054,-0.00,0.22,0.96,0.31,0.06,-0.10,
0.056,-0.00,0.21,0.95,0.31,0.06,-0.10,
0.058,-0.00,0.21,0.96,0.31,0.06,-0.10,
0.059,-0.00,0.21,0.96,0.24,0.09,-0.16,
0.061,0.00,0.22,0.95,0.24,0.09,-0.16,
0.065,-0.00,0.21,0.95,0.24,0.09,-0.16,
0.065,-0.00,0.21,0.95,0.24,0.07,-0.19,
0.066,-0.00,0.21,0.95,0.24,0.07,-0.19,
0.068,-0.00,0.21,0.95,0.24,0.07,-0.19,
0.069,-0.00,0.21,0.95,0.24,0.07,-0.20,
0.071,-0.00,0.21,0.96,0.24,0.07,-0.20,
0.073,-0.00,0.21,0.96,0.24,0.07,-0.20,
0.073,-0.00,0.21,0.96,0.22,0.05,-0.24,
0.076,-0.01,0.21,0.96,0.22,0.05,-0.24,
0.078,-0.00,0.21,0.96,0.22,0.05,-0.24,
0.078,-0.00,0.21,0.96,0.22,0.06,-0.19,
0.081,-0.00,0.21,0.97,0.22,0.06,-0.19,
0.083,-0.01,0.21,0.97,0.22,0.06,-0.19,
0.083,-0.01,0.21,0.97,0.18,0.03,-0.15,
0.086,-0.01,0.21,0.97,0.18,0.03,-0.15,
0.088,-0.00,0.20,0.97,0.18,0.03,-0.15,
0.088,-0.00,0.20,0.97,0.17,0.01,-0.04,
0.091,0.00,0.20,0.97,0.17,0.01,-0.04,
0.093,-0.00,0.20,0.98,0.17,0.01,-0.04,
0.093,-0.00,0.20,0.98,0.16,-0.03,-0.04,
0.096,0.00,0.19,0.98,0.16,-0.03,-0.04,
0.098,0.00,0.19,0.98,0.16,-0.03,-0.04,
0.098,0.00,0.19,0.98,0.23,-0.10,-0.01,
0.101,0.01,0.19,0.98,0.23,-0.10,-0.01,
0.103,0.02,0.19,0.98,0.23,-0.10,-0.01,
0.103,0.02,0.19,0.98,0.25,-0.15,0.04,
0.106,0.02,0.19,0.98,0.25,-0.15,0.04,
0.108,0.03,0.19,0.97,0.25,-0.15,0.04,
0.108,0.03,0.19,0.97,0.38,-0.17,0.04,
0.111,0.04,0.18,0.98,0.38,-0.17,0.04,
0.113,0.04,0.18,0.99,0.38,-0.17,0.04,
0.113,0.04,0.18,0.99,0.50,-0.18,0.02,
0.116,0.04,0.18,0.99,0.50,-0.18,0.02,
0.118,0.04,0.18,1.00,0.50,-0.18,0.02,
0.118,0.04,0.18,1.00,0.56,-0.24,0.11,
0.12,0.05,0.18,1.00,0.56,-0.24,0.11,
0.123,0.05,0.17,0.99,0.56,-0.24,0.11,
0.123,0.05,0.17,0.99,0.58,-0.28,0.20,
0.125,0.05,0.17,1.00,0.58,-0.28,0.20,
0.128,0.06,0.17,1.00,0.58,-0.28,0.20,
0.128,0.06,0.17,1.00,0.66,-0.29,0.21,
0.131,0.06,0.18,1.01,0.66,-0.29,0.21,
0.133,0.06,0.18,1.01,0.66,-0.29,0.21,
0.133,0.06,0.18,1.01,0.68,-0.30,0.26,
0.135,0.06,0.17,1.01,0.68,-0.30,0.26,
