
time,gFx,gFy,gFz,ax,ay,az,
0.002,-0.06,0.16,0.93,-0.74,0.25,-0.32,
0.003,-0.06,0.16,0.93,-0.85,0.30,-0.37,
0.003,-0.07,0.15,0.93,-0.85,0.30,-0.37,
0.005,-0.06,0.15,0.93,-0.85,0.30,-0.37,
0.005,-0.06,0.15,0.93,-0.79,0.30,-0.52,
0.007,-0.05,0.15,0.93,-0.79,0.30,-0.52,
0.01,-0.05,0.15,0.93,-0.79,0.30,-0.52,
0.01,-0.05,0.15,0.93,-0.75,0.28,-0.49,
0.012,-0.05,0.15,0.93,-0.75,0.28,-0.49,
0.015,-0.05,0.14,0.93,-0.75,0.28,-0.49,
0.015,-0.05,0.14,0.93,-0.65,0.23,-0.50,
0.017,-0.05,0.15,0.94,-0.65,0.23,-0.50,
0.02,-0.05,0.15,0.94,-0.65,0.23,-0.50,
0.02,-0.05,0.15,0.94,-0.64,0.21,-0.46,
0.022,-0.05,0.14,0.94,-0.64,0.21,-0.46,
0.025,-0.04,0.15,0.95,-0.64,0.21,-0.46,
0.025,-0.04,0.15,0.95,-0.58,0.21,-0.37,
0.027,-0.04,0.15,0.96,-0.58,0.21,-0.37,
0.03,-0.04,0.15,0.96,-0.58,0.21,-0.37,
0.03,-0.04,0.15,0.96,-0.55,0.22,-0.30,
0.032,-0.04,0.15,0.96,-0.55,0.22,-0.30,
0.035,-0.03,0.15,0.96,-0.55,0.22,-0.30,
0.035,-0.03,0.15,0.96,-0.51,0.26,-0.21,
0.037,-0.03,0.15,0.96,-0.51,0.26,-0.21,
0.039,-0.03,0.15,0.96,-0.43,0.26,-0.18,
0.04,-0.03,0.15,0.97,-0.43,0.26,-0.18,
0.042,-0.02,0.15,0.97,-0.43,0.26,-0.18,
0.044,-0.03,0.14,0.98,-0.43,0.26,-0.18,
0.044,-0.03,0.14,0.98,-0.41,0.28,-0.14,
0.047,-0.03,0.15,0.98,-0.41,0.28,-0.14,
0.05,-0.02,0.15,0.98,-0.41,0.28,-0.14,
0.05,-0.02,0.15,0.98,-0.34,0.26,-0.07,
0.052,-0.02,0.14,0.98,-0.34,0.26,-0.07,
0.054,-0.02,0.14,0.99,-0.34,0.26,-0.07,
0.054,-0.02,0.14,0.99,-0.30,0.28,-0.01,
0.056,-0.02,0.14,0.98,-0.30,0.28,-0.01,
0.059,-0.02,0.14,0.98,-0.30,0.28,-0.01,
0.06,-0.02,0.14,0.98,-0.27,0.25,0.02,
0.061,-0.02,0.14,0.99,-0.27,0.25,0.02,
0.065,-0.03,0.14,1.00,-0.27,0.25,0.02,
0.065,-0.03,0.14,1.00,-0.30,0.27,0.04,
0.067,-0.03,0.14,1.00,-0.30,0.27,0.04,
0.069,-0.03,0.14,0.99,-0.30,0.27,0.04,
0.069,-0.03,0.14,0.99,-0.32,0.26,0.14,
0.071,-0.03,0.14,1.00,-0.32,0.26,0.14,
0.074,-0.03,0.15,1.01,-0.32,0.26,0.14,
0.074,-0.03,0.15,1.01,-0.38,0.30,0.14,
0.076,-0.04,0.15,1.00,-0.38,0.30,0.14,
0.079,-0.04,0.15,1.00,-0.38,0.30,0.14,
0.079,-0.04,0.15,1.00,-0.38,0.33,0.20,
0.082,-0.04,0.15,1.00,-0.38,0.33,0.20,
0.084,-0.04,0.15,1.00,-0.38,0.33,0.20,
0.085,-0.04,0.15,1.00,-0.43,0.37,0.19,
0.086,-0.05,0.15,1.00,-0.43,0.37,0.19,
0.089,-0.05,0.15,0.98,-0.43,0.37,0.19,
0.089,-0.05,0.15,0.98,-0.44,0.41,0.13,
0.091,-0.06,0.15,0.98,-0.44,0.41,0.13,
0.094,-0.07,0.15,0.98,-0.44,0.41,0.13,
0.094,-0.07,0.15,0.98,-0.50,0.36,0.09,
0.096,-0.08,0.15,0.98,-0.50,0.36,0.09,
0.099,-0.08,0.15,0.97,-0.50,0.36,0.09,
0.099,-0.08,0.15,0.97,-0.63,0.37,-0.02,
0.101,-0.08,0.16,0.97,-0.63,0.37,-0.02,
0.104,-0.08,0.16,0.97,-0.63,0.37,-0.02,
0.104,-0.08,0.16,0.97,-0.75,0.40,-0.08,
0.106,-0.08,0.15,0.97,-0.75,0.40,-0.08,
0.109,-0.09,0.15,0.98,-0.75,0.40,-0.08,
0.109,-0.09,0.15,0.98,-0.73,0.42,-0.10,
0.111,-0.09,0.15,0.98,-0.73,0.42,-0.10,
0.114,-0.09,0.15,0.98,-0.77,0.39,-0.07,
0.114,-0.08,0.15,0.99,-0.77,0.39,-0.07,
0.116,-0.08,0.14,1.00,-0.77,0.39,-0.07,
0.119,-0.08,0.14,1.00,-0.77,0.36,0.07,
0.119,-0.08,0.14,1.00,-0.77,0.36,0.07,
0.121,-0.07,0.14,1.01,-0.77,0.36,0.07,
0.124,-0.07,0.14,1.01,-0.73,0.33,0.17,
0.124,-0.07,0.14,1.01,-0.73,0.33,0.17,
0.126,-0.07,0.14,1.01,-0.73,0.33,0.17,
0.129,-0.06,0.14,1.02,-0.73,0.33,0.17,
0.129,-0.06,0.14,1.02,-0.64,0.29,0.24,
0.131,-0.05,0.14,1.02,-0.64,0.29,0.24,
0.134,-0.05,0.14,1.02,-0.56,0.27,0.32,
0.134,-0.05,0.14,1.03,-0.56,0.27,0.32,
0.136,-0.04,0.13,1.03,-0.56,0.27,0.32,
0.139,-0.04,0.13,1.03,-0.56,0.27,0.32,
