
time,gFx,gFy,gFz,ax,ay,az,
0.004,-0.07,0.28,0.95,-0.12,-0.15,0.05,
0.004,-0.07,0.28,0.95,-0.26,-0.16,0.03,
0.004,-0.07,0.28,0.96,-0.26,-0.16,0.03,
0.005,-0.07,0.29,0.96,-0.26,-0.16,0.03,
0.005,-0.07,0.29,0.96,-0.32,-0.12,-0.01,
0.005,-0.07,0.29,0.96,-0.32,-0.12,-0.01,
0.005,-0.07,0.29,0.96,-0.37,-0.04,0.07,
0.005,-0.07,0.29,0.96,-0.37,-0.04,0.07,
0.008,-0.07,0.29,0.96,-0.37,-0.04,0.07,
0.009,-0.07,0.30,0.96,-0.37,-0.04,0.07,
0.009,-0.07,0.30,0.96,-0.37,-0.02,0.09,
0.011,-0.07,0.30,0.96,-0.37,-0.02,0.09,
0.014,-0.07,0.30,0.96,-0.37,-0.02,0.09,
0.014,-0.07,0.30,0.96,-0.37,0.05,0.06,
0.016,-0.06,0.30,0.96,-0.37,0.05,0.06,
0.019,-0.06,0.30,0.96,-0.37,0.05,0.06,
0.019,-0.06,0.30,0.96,-0.33,0.08,0.09,
0.021,-0.06,0.30,0.96,-0.33,0.08,0.09,
0.026,-0.05,0.30,0.95,-0.33,0.08,0.09,
0.026,-0.05,0.30,0.95,-0.26,0.11,0.06,
0.027,-0.05,0.29,0.95,-0.26,0.11,0.06,
0.029,-0.05,0.29,0.95,-0.17,0.10,0.03,
0.029,-0.04,0.29,0.94,-0.17,0.10,0.03,
0.032,-0.05,0.29,0.94,-0.17,0.10,0.03,
0.034,-0.04,0.29,0.94,-0.17,0.10,0.03,
0.034,-0.04,0.29,0.94,-0.09,0.05,-0.07,
0.036,-0.03,0.29,0.94,-0.09,0.05,-0.07,
0.039,-0.03,0.28,0.93,-0.09,0.05,-0.07,
0.039,-0.03,0.28,0.93,-0.06,0.03,-0.09,
0.041,-0.03,0.29,0.93,-0.06,0.03,-0.09,
0.044,-0.02,0.28,0.93,-0.06,0.03,-0.09,
0.044,-0.02,0.28,0.93,0.05,-0.04,-0.16,
0.045,-0.01,0.28,0.93,0.05,-0.04,-0.16,
0.049,-0.01,0.28,0.94,0.05,-0.04,-0.16,
0.049,-0.01,0.28,0.94,0.14,-0.04,-0.19,
0.051,-0.00,0.28,0.93,0.14,-0.04,-0.19,
0.054,-0.00,0.28,0.93,0.25,-0.05,-0.15,
0.054,-0.00,0.28,0.93,0.25,-0.05,-0.15,
0.06,0.00,0.28,0.93,0.25,-0.05,-0.15,
0.061,0.01,0.28,0.93,0.25,-0.05,-0.15,
0.061,0.01,0.28,0.93,0.33,-0.04,-0.20,
0.061,0.00,0.27,0.93,0.33,-0.04,-0.20,
0.063,0.00,0.27,0.93,0.33,-0.04,-0.20,
0.063,0.00,0.27,0.93,0.38,-0.08,-0.19,
0.066,0.01,0.27,0.94,0.38,-0.08,-0.19,
0.069,0.01,0.27,0.94,0.36,-0.12,-0.19,
0.069,0.01,0.27,0.93,0.36,-0.12,-0.19,
0.071,0.01,0.27,0.92,0.36,-0.12,-0.19,
0.073,0.01,0.27,0.94,0.36,-0.12,-0.19,
0.074,0.01,0.27,0.94,0.44,-0.16,-0.19,
0.075,0.01,0.27,0.93,0.44,-0.16,-0.19,
0.078,0.01,0.27,0.93,0.45,-0.18,-0.20,
0.078,0.01,0.27,0.93,0.45,-0.18,-0.20,
0.081,0.01,0.27,0.94,0.45,-0.18,-0.20,
0.084,0.01,0.27,0.94,0.45,-0.18,-0.20,
0.084,0.01,0.27,0.94,0.43,-0.15,-0.21,
0.086,0.01,0.27,0.94,0.43,-0.15,-0.21,
0.089,0.01,0.26,0.94,0.43,-0.15,-0.21,
0.089,0.01,0.26,0.94,0.43,-0.13,-0.15,
0.091,0.01,0.27,0.93,0.43,-0.13,-0.15,
0.093,0.01,0.27,0.93,0.43,-0.16,-0.15,
0.093,0.00,0.27,0.94,0.43,-0.16,-0.15,
0.095,0.00,0.26,0.94,0.43,-0.16,-0.15,
0.098,-0.00,0.26,0.94,0.43,-0.16,-0.15,
0.099,-0.00,0.26,0.94,0.37,-0.13,-0.15,
0.101,0.00,0.26,0.94,0.37,-0.13,-0.15,
0.103,0.00,0.26,0.94,0.31,-0.19,-0.12,
0.104,0.00,0.27,0.94,0.31,-0.19,-0.12,
0.107,0.00,0.27,0.94,0.31,-0.19,-0.12,
0.108,-0.00,0.26,0.94,0.31,-0.19,-0.12,
0.108,-0.00,0.26,0.94,0.33,-0.14,-0.12,
0.111,0.00,0.26,0.94,0.33,-0.14,-0.12,
0.114,0.00,0.26,0.94,0.33,-0.14,-0.12,
0.114,0.00,0.26,0.94,0.31,-0.13,-0.11,
0.116,0.00,0.25,0.95,0.31,-0.13,-0.11,
0.119,0.00,0.25,0.94,0.31,-0.13,-0.11,
0.119,0.00,0.25,0.94,0.32,-0.18,-0.10,
0.121,0.00,0.25,0.94,0.32,-0.18,-0.10,
0.124,-0.00,0.25,0.94,0.32,-0.18,-0.10,
0.125,-0.00,0.25,0.94,0.34,-0.24,-0.07,
0.125,0.00,0.24,0.93,0.34,-0.24,-0.07,
0.128,0.00,0.24,0.93,0.31,-0.26,-0.14,
0.128,0.01,0.24,0.92,0.31,-0.26,-0.14,
0.13,0.01,0.24,0.92,0.31,-0.26,-0.14,
0.133,0.01,0.24,0.91,0.31,-0.26,-0.14,
0.133,0.01,0.24,0.91,0.37,-0.32,-0.24,
0.135,0.01,0.23,0.91,0.37,-0.32,-0.24,
0.138,0.00,0.23,0.91,0.37,-0.32,-0.24,
0.138,0.00,0.23,0.91,0.38,-0.36,-0.37,
0.141,-0.00,0.22,0.90,0.38,-0.36,-0.37,
0.142,-0.00,0.22,0.89,0.38,-0.36,-0.37,
0.143,-0.00,0.22,0.89,0.31,-0.45,-0.44,
0.144,-0.00,0.22,0.89,0.31,-0.45,-0.44,
0.148,0.00,0.22,0.89,0.31,-0.45,-0.44,
0.148,0.00,0.22,0.89,0.25,-0.52,-0.54,
0.149,0.01,0.21,0.89,0.25,-0.52,-0.54,
0.152,0.01,0.21,0.89,0.28,-0.54,-0.58,
0.152,0.02,0.21,0.90,0.28,-0.54,-0.58,
0.154,0.02,0.21,0.89,0.28,-0.54,-0.58,
0.161,0.03,0.21,0.90,0.28,-0.54,-0.58,
0.163,0.03,0.21,0.90,0.39,-0.57,-0.54,
0.163,0.03,0.21,0.90,0.39,-0.57,-0.54,
0.163,0.04,0.21,0.89,0.39,-0.57,-0.54,
0.164,0.04,0.21,0.89,0.50,-0.61,-0.54,
0.164,0.05,0.20,0.89,0.50,-0.61,-0.54,
0.167,0.05,0.21,0.91,0.50,-0.61,-0.54,
0.167,0.05,0.21,0.91,0.62,-0.60,-0.55,
0.169,0.06,0.20,0.91,0.62,-0.60,-0.55,
0.173,0.06,0.21,0.91,0.62,-0.60,-0.55,
0.174,0.06,0.21,0.91,0.72,-0.59,-0.48,
