
time,gFx,gFy,gFz,ax,ay,az,
0.001,-0.03,0.12,0.97,-0.15,0.25,-0.19,
0.001,-0.03,0.13,0.98,-0.15,0.25,-0.19,
0.002,-0.03,0.13,0.98,-0.08,0.20,-0.31,
0.003,-0.02,0.12,0.98,-0.08,0.20,-0.31,
0.006,-0.01,0.12,0.98,-0.08,0.20,-0.31,
0.006,-0.01,0.12,0.98,-0.12,0.28,-0.22,
0.008,-0.02,0.13,0.99,-0.12,0.28,-0.22,
0.015,-0.02,0.12,1.00,-0.12,0.28,-0.22,
0.015,-0.02,0.12,1.00,-0.01,0.27,-0.15,
0.015,-0.01,0.12,1.00,-0.01,0.27,-0.15,
0.016,-0.01,0.12,1.01,-0.01,0.27,-0.15,
0.016,-0.01,0.12,1.01,-0.02,0.30,-0.00,
0.018,-0.01,0.11,1.01,-0.02,0.30,-0.00,
0.021,-0.02,0.11,1.01,-0.02,0.30,-0.00,
0.021,-0.02,0.11,1.01,0.03,0.23,0.07,
0.023,-0.02,0.11,1.02,0.03,0.23,0.07,
0.026,-0.02,0.11,1.02,0.01,0.17,0.19,
0.026,-0.01,0.10,1.02,0.01,0.17,0.19,
0.032,-0.01,0.10,1.02,0.01,0.17,0.19,
0.033,-0.01,0.10,1.03,0.01,0.17,0.19,
0.033,-0.01,0.10,1.03,0.01,0.10,0.25,
0.033,-0.00,0.09,1.02,0.01,0.10,0.25,
0.036,-0.00,0.10,1.03,0.01,0.10,0.25,
0.036,-0.00,0.10,1.03,0.07,0.03,0.30,
0.038,0.00,0.10,1.03,0.07,0.03,0.30,
0.041,0.00,0.10,1.01,0.07,0.03,0.30,
0.041,0.00,0.10,1.01,0.13,0.02,0.29,
0.043,0.01,0.10,1.01,0.13,0.02,0.29,
0.049,0.01,0.10,1.01,0.13,0.02,0.29,
0.049,0.01,0.10,1.01,0.18,0.06,0.23,
0.049,0.02,0.09,1.01,0.18,0.06,0.23,
0.051,0.02,0.09,1.00,0.18,0.06,0.23,
0.051,0.02,0.09,1.00,0.24,0.05,0.15,
0.053,0.01,0.11,1.00,0.24,0.05,0.15,
0.056,0.02,0.11,1.00,0.24,0.05,0.15,
0.056,0.02,0.11,1.00,0.31,0.02,0.08,
0.058,0.01,0.11,1.00,0.31,0.02,0.08,
0.061,0.01,0.11,0.99,0.31,0.02,0.08,
0.061,0.01,0.11,0.99,0.28,0.17,0.05,
0.065,0.01,0.11,0.99,0.28,0.17,0.05,
0.066,-0.00,0.11,0.99,0.28,0.17,0.05,
0.066,-0.00,0.11,0.99,0.22,0.20,-0.01,
0.068,-0.01,0.11,0.99,0.22,0.20,-0.01,
0.07,-0.01,0.10,0.99,0.22,0.20,-0.01,
0.071,-0.01,0.10,0.99,0.13,0.21,-0.06,
0.073,-0.02,0.10,1.00,0.13,0.21,-0.06,
0.075,-0.02,0.10,1.00,0.13,0.21,-0.06,
0.076,-0.02,0.10,1.00,0.02,0.16,-0.04,
0.078,-0.02,0.10,1.01,0.02,0.16,-0.04,
0.082,-0.02,0.10,1.02,0.02,0.16,-0.04,
0.082,-0.02,0.10,1.02,-0.05,0.12,0.02,
0.083,-0.02,0.10,1.02,-0.05,0.12,0.02,
0.085,-0.02,0.10,1.02,-0.05,0.12,0.02,
0.085,-0.02,0.10,1.02,-0.10,0.13,0.18,
0.088,-0.02,0.11,1.02,-0.10,0.13,0.18,
0.09,-0.02,0.11,1.02,-0.10,0.13,0.18,
0.09,-0.02,0.11,1.02,-0.06,0.13,0.19,
0.093,-0.01,0.11,1.02,-0.06,0.13,0.19,
0.099,-0.01,0.11,1.03,-0.06,0.13,0.19,
0.099,-0.01,0.11,1.03,-0.11,0.19,0.23,
0.099,-0.01,0.11,1.02,-0.11,0.19,0.23,
0.1,-0.01,0.11,1.02,-0.02,0.19,0.25,
0.1,-0.01,0.11,1.02,-0.02,0.19,0.25,
0.102,-0.00,0.11,1.02,-0.02,0.19,0.25,
0.105,-0.01,0.11,1.02,-0.02,0.19,0.25,
0.105,-0.01,0.11,1.02,-0.03,0.20,0.24,
0.107,-0.01,0.11,1.02,-0.03,0.20,0.24,
0.11,-0.01,0.11,1.02,-0.03,0.20,0.24,
0.11,-0.01,0.11,1.02,0.03,0.22,0.22,
0.115,-0.01,0.11,1.01,0.03,0.22,0.22,
0.115,-0.01,0.10,1.01,0.03,0.22,0.22,
0.115,-0.01,0.10,1.01,0.01,0.22,0.21,
0.117,-0.01,0.10,1.01,0.01,0.22,0.21,
0.12,-0.02,0.11,1.00,0.01,0.22,0.21,
0.12,-0.02,0.11,1.00,-0.01,0.19,0.13,
0.122,-0.02,0.11,1.00,-0.01,0.19,0.13,
0.125,-0.02,0.11,1.00,-0.07,0.16,0.06,
0.125,-0.02,0.11,1.00,-0.07,0.16,0.06,
0.127,-0.02,0.11,1.00,-0.07,0.16,0.06,
0.133,-0.02,0.12,0.99,-0.07,0.16,0.06,
0.133,-0.02,0.12,0.99,-0.17,0.20,0.03,
0.133,-0.03,0.12,0.99,-0.17,0.20,0.03,
0.135,-0.02,0.12,0.99,-0.17,0.20,0.03,
0.135,-0.02,0.12,0.99,-0.16,0.24,-0.05,
0.137,-0.03,0.11,0.99,-0.16,0.24,-0.05,
0.14,-0.03,0.12,0.99,-0.16,0.24,-0.05,
0.14,-0.03,0.12,0.99,-0.18,0.26,-0.06,
0.142,-0.03,0.12,0.98,-0.18,0.26,-0.06,
0.145,-0.04,0.13,0.98,-0.18,0.26,-0.06,
0.145,-0.04,0.13,0.98,-0.26,0.26,-0.09,
0.148,-0.03,0.13,0.98,-0.26,0.26,-0.09,
0.15,-0.03,0.13,0.98,-0.26,0.26,-0.09,
0.15,-0.03,0.13,0.98,-0.26,0.35,-0.15,
0.152,-0.04,0.14,0.98,-0.26,0.35,-0.15,
0.155,-0.04,0.14,0.99,-0.26,0.35,-0.15,
0.155,-0.04,0.14,0.99,-0.25,0.39,-0.17,
0.157,-0.04,0.15,0.98,-0.25,0.39,-0.17,
0.16,-0.04,0.15,0.98,-0.31,0.44,-0.15,
0.16,-0.05,0.15,0.98,-0.31,0.44,-0.15,
0.166,-0.05,0.15,0.98,-0.31,0.44,-0.15,
0.167,-0.05,0.16,0.98,-0.31,0.44,-0.15,
0.167,-0.05,0.16,0.98,-0.34,0.54,-0.17,
0.168,-0.05,0.16,0.99,-0.34,0.54,-0.17,
0.17,-0.06,0.16,0.98,-0.34,0.54,-0.17,
0.17,-0.06,0.16,0.98,-0.41,0.58,-0.14,
0.172,-0.07,0.16,0.98,-0.41,0.58,-0.14,
0.174,-0.07,0.16,0.98,-0.44,0.62,-0.12,
0.175,-0.07,0.16,0.98,-0.44,0.62,-0.12,
0.177,-0.07,0.16,0.98,-0.44,0.62,-0.12,
0.182,-0.08,0.16,0.98,-0.44,0.62,-0.12,
0.182,-0.08,0.16,0.98,-0.54,0.65,-0.15,
0.182,-0.08,0.16,0.98,-0.54,0.65,-0.15,
0.184,-0.09,0.15,0.97,-0.54,0.65,-0.15,
0.184,-0.09,0.15,0.97,-0.61,0.60,-0.16,
0.187,-0.09,0.15,0.97,-0.61,0.60,-0.16,
0.189,-0.10,0.15,0.97,-0.61,0.60,-0.16,
0.189,-0.10,0.15,0.97,-0.71,0.56,-0.20,
0.192,-0.10,0.14,0.97,-0.71,0.56,-0.20,
0.194,-0.10,0.14,0.96,-0.71,0.56,-0.20,
0.194,-0.10,0.14,0.96,-0.79,0.48,-0.26,
0.198,-0.11,0.14,0.96,-0.79,0.48,-0.26,
0.199,-0.11,0.13,0.95,-0.79,0.48,-0.26,
0.199,-0.11,0.13,0.95,-0.85,0.40,-0.31,
0.201,-0.12,0.13,0.96,-0.85,0.40,-0.31,
0.204,-0.12,0.13,0.95,-0.85,0.40,-0.31,
0.204,-0.12,0.13,0.95,-0.94,0.35,-0.39,
0.206,-0.13,0.12,0.95,-0.94,0.35,-0.39,
0.209,-0.13,0.12,0.96,-0.94,0.35,-0.39,
0.209,-0.13,0.12,0.96,-1.02,0.26,-0.39,
0.211,-0.13,0.11,0.96,-1.02,0.26,-0.39,
0.215,-0.13,0.11,0.98,-1.02,0.26,-0.39,
0.215,-0.13,0.11,0.98,-1.08,0.21,-0.40,
0.216,-0.13,0.11,0.98,-1.08,0.21,-0.40,
0.219,-0.13,0.11,0.98,-1.08,0.21,-0.40,
0.219,-0.13,0.11,0.98,-1.11,0.15,-0.24,
0.221,-0.13,0.10,0.99,-1.11,0.15,-0.24,
0.224,-0.13,0.10,0.99,-1.07,0.12,-0.15,
0.224,-0.13,0.10,1.01,-1.07,0.12,-0.15,
0.226,-0.12,0.10,1.01,-1.07,0.12,-0.15,
0.229,-0.12,0.10,1.01,-1.07,0.12,-0.15,
0.229,-0.12,0.10,1.01,-1.04,0.06,0.03,
0.233,-0.11,0.10,1.02,-1.04,0.06,0.03,
0.234,-0.11,0.09,1.03,-1.04,0.06,0.03,
0.234,-0.11,0.09,1.03,-0.98,0.01,0.17,
0.236,-0.11,0.09,1.03,-0.98,0.01,0.17,
0.239,-0.11,0.09,1.04,-0.98,0.01,0.17,
0.239,-0.11,0.09,1.04,-0.91,-0.02,0.26,
0.241,-0.11,0.09,1.05,-0.91,-0.02,0.26,
0.244,-0.11,0.09,1.05,-0.91,-0.02,0.26,
0.244,-0.11,0.09,1.05,-0.87,-0.05,0.36,
0.249,-0.11,0.09,1.05,-0.87,-0.05,0.36,
0.249,-0.11,0.09,1.05,-0.84,-0.07,0.50,
0.249,-0.11,0.09,1.06,-0.84,-0.07,0.50,
0.251,-0.11,0.08,1.06,-0.84,-0.07,0.50,
0.254,-0.11,0.09,1.07,-0.84,-0.07,0.50,
0.254,-0.11,0.09,1.07,-0.84,-0.07,0.59,
0.256,-0.11,0.09,1.07,-0.84,-0.07,0.59,
0.259,-0.11,0.09,1.07,-0.84,-0.07,0.59,
0.259,-0.11,0.09,1.07,-0.85,-0.09,0.66,
0.261,-0.11,0.09,1.07,-0.85,-0.09,0.66,
0.266,-0.12,0.08,1.06,-0.85,-0.09,0.66,
0.267,-0.12,0.08,1.06,-0.87,-0.05,0.70,
0.267,-0.12,0.08,1.06,-0.87,-0.05,0.70,
0.268,-0.12,0.08,1.05,-0.87,-0.05,0.70,
0.269,-0.12,0.08,1.05,-0.90,-0.09,0.67,
0.271,-0.12,0.08,1.05,-0.90,-0.09,0.67,
0.273,-0.13,0.08,1.05,-0.90,-0.09,0.67,
0.274,-0.13,0.08,1.05,-0.94,-0.14,0.57,
0.276,-0.13,0.07,1.05,-0.94,-0.14,0.57,
0.278,-0.13,0.08,1.04,-0.94,-0.14,0.57,
0.278,-0.13,0.08,1.04,-0.98,-0.17,0.50,
0.282,-0.14,0.08,1.04,-0.98,-0.17,0.50,
0.283,-0.14,0.08,1.03,-0.98,-0.17,0.50,
0.283,-0.14,0.08,1.03,-1.06,-0.20,0.44,
0.286,-0.13,0.09,1.03,-1.06,-0.20,0.44,
0.288,-0.14,0.08,1.03,-1.06,-0.20,0.44,
0.288,-0.14,0.08,1.03,-1.09,-0.16,0.34,
0.29,-0.14,0.08,1.02,-1.09,-0.16,0.34,
0.293,-0.14,0.08,1.01,-1.09,-0.16,0.34,
0.293,-0.14,0.08,1.01,-1.07,-0.16,0.28,
0.295,-0.14,0.08,1.01,-1.07,-0.16,0.28,
0.298,-0.14,0.08,1.01,-1.07,-0.16,0.28,
0.299,-0.14,0.08,1.01,-1.08,-0.23,0.17,
0.3,-0.14,0.07,1.00,-1.08,-0.23,0.17,
0.303,-0.14,0.07,1.01,-1.08,-0.23,0.17,
0.303,-0.14,0.07,1.01,-1.11,-0.22,0.08,
0.305,-0.14,0.07,1.00,-1.11,-0.22,0.08,
0.308,-0.15,0.07,1.00,-1.11,-0.22,0.08,
0.308,-0.15,0.07,1.00,-1.12,-0.30,0.04,
0.31,-0.15,0.07,0.99,-1.12,-0.30,0.04,
0.315,-0.15,0.07,1.00,-1.12,-0.30,0.04,
0.315,-0.15,0.07,1.00,-1.17,-0.34,-0.01,
0.316,-0.15,0.07,1.00,-1.17,-0.34,-0.01,
0.318,-0.15,0.07,1.01,-1.17,-0.34,-0.01,
0.318,-0.15,0.07,1.01,-1.19,-0.37,-0.05,
0.32,-0.14,0.06,1.00,-1.19,-0.37,-0.05,
0.323,-0.14,0.07,1.00,-1.19,-0.37,-0.05,
0.323,-0.14,0.07,1.00,-1.19,-0.38,0.03,
0.325,-0.13,0.07,1.01,-1.19,-0.38,0.03,
0.328,-0.13,0.08,1.01,-1.19,-0.38,0.03,
0.329,-0.13,0.08,1.01,-1.10,-0.37,0.05,
0.334,-0.12,0.09,1.02,-1.10,-0.37,0.05,
0.334,-0.12,0.10,1.03,-1.10,-0.37,0.05,
0.334,-0.12,0.10,1.03,-0.98,-0.27,0.10,
0.335,-0.11,0.11,1.03,-0.98,-0.27,0.10,
0.338,-0.11,0.11,1.03,-0.98,-0.27,0.10,
0.338,-0.11,0.11,1.03,-0.89,-0.09,0.24,
0.34,-0.11,0.11,1.04,-0.89,-0.09,0.24,
0.343,-0.10,0.11,1.04,-0.89,-0.09,0.24,
0.343,-0.10,0.11,1.04,-0.77,0.03,0.30,
0.345,-0.09,0.11,1.04,-0.77,0.03,0.30,
0.352,-0.09,0.11,1.04,-0.72,0.05,0.37,
0.352,-0.09,0.12,1.04,-0.72,0.05,0.37,
0.352,-0.09,0.11,1.05,-0.72,0.05,0.37,
0.353,-0.09,0.11,1.05,-0.72,0.05,0.37,
0.353,-0.09,0.11,1.05,-0.65,0.06,0.43,
0.355,-0.09,0.10,1.05,-0.65,0.06,0.43,
0.358,-0.09,0.11,1.05,-0.65,0.06,0.43,
0.358,-0.09,0.11,1.05,-0.61,0.03,0.48,
0.36,-0.08,0.11,1.06,-0.61,0.03,0.48,
0.363,-0.08,0.11,1.06,-0.59,-0.04,0.51,
0.363,-0.08,0.10,1.05,-0.59,-0.04,0.51,
0.368,-0.08,0.10,1.05,-0.59,-0.04,0.51,
0.368,-0.08,0.10,1.05,-0.59,-0.04,0.51,
0.369,-0.08,0.10,1.05,-0.54,-0.06,0.51,
0.37,-0.08,0.10,1.05,-0.54,-0.06,0.51,
0.372,-0.08,0.10,1.05,-0.53,-0.06,0.48,
0.373,-0.08,0.11,1.05,-0.53,-0.06,0.48,
0.375,-0.09,0.11,1.05,-0.53,-0.06,0.48,
0.377,-0.09,0.11,1.05,-0.53,-0.06,0.48,
0.377,-0.09,0.11,1.05,-0.55,-0.05,0.46,
0.383,-0.09,0.10,1.05,-0.55,-0.05,0.46,
0.383,-0.10,0.10,1.04,-0.55,-0.05,0.46,
0.383,-0.10,0.10,1.04,-0.63,-0.02,0.46,
0.385,-0.11,0.10,1.04,-0.63,-0.02,0.46,
0.387,-0.11,0.10,1.03,-0.63,-0.02,0.46,
0.387,-0.11,0.10,1.03,-0.68,-0.08,0.42,
0.389,-0.12,0.10,1.03,-0.68,-0.08,0.42,
0.392,-0.12,0.10,1.03,-0.68,-0.08,0.42,
0.392,-0.12,0.10,1.03,-0.81,-0.09,0.32,
0.394,-0.13,0.10,1.03,-0.81,-0.09,0.32,
0.399,-0.13,0.10,1.02,-0.81,-0.09,0.32,
0.399,-0.13,0.10,1.02,-0.93,-0.10,0.27,
0.399,-0.14,0.10,1.02,-0.93,-0.10,0.27,
0.402,-0.15,0.10,1.01,-0.93,-0.10,0.27,
0.402,-0.15,0.10,1.01,-1.04,-0.14,0.18,
0.404,-0.16,0.10,1.00,-1.04,-0.14,0.18,
0.407,-0.16,0.10,1.00,-1.04,-0.14,0.18,
0.407,-0.16,0.10,1.00,-1.19,-0.14,0.10,
0.409,-0.17,0.10,0.99,-1.19,-0.14,0.10,
0.412,-0.17,0.10,0.99,-1.19,-0.14,0.10,
0.412,-0.17,0.10,0.99,-1.32,-0.15,-0.03,
0.416,-0.18,0.10,0.99,-1.32,-0.15,-0.03,
0.417,-0.19,0.10,0.98,-1.32,-0.15,-0.03,
0.417,-0.19,0.10,0.98,-1.44,-0.16,-0.11,
0.419,-0.19,0.09,0.98,-1.44,-0.16,-0.11,
0.422,-0.19,0.09,0.98,-1.56,-0.19,-0.17,
0.422,-0.20,0.10,0.98,-1.56,-0.19,-0.17,
0.424,-0.20,0.09,0.97,-1.56,-0.19,-0.17,
0.427,-0.20,0.09,0.97,-1.66,-0.21,-0.25,
0.427,-0.20,0.10,0.96,-1.66,-0.21,-0.25,
0.429,-0.20,0.09,0.97,-1.66,-0.21,-0.25,
0.434,-0.20,0.09,0.97,-1.71,-0.23,-0.36,
0.434,-0.20,0.10,0.96,-1.71,-0.23,-0.36,
0.434,-0.20,0.10,0.95,-1.71,-0.23,-0.36,
0.437,-0.20,0.10,0.95,-1.72,-0.23,-0.37,
0.437,-0.19,0.11,0.96,-1.72,-0.23,-0.37,
0.439,-0.19,0.11,0.95,-1.72,-0.23,-0.37,
0.442,-0.18,0.12,0.95,-1.72,-0.23,-0.37,
0.442,-0.18,0.12,0.95,-1.68,-0.15,-0.44,
0.444,-0.18,0.13,0.95,-1.68,-0.15,-0.44,
0.45,-0.18,0.13,0.95,-1.56,-0.06,-0.47,
0.45,-0.17,0.13,0.95,-1.56,-0.06,-0.47,
0.45,-0.16,0.13,0.95,-1.56,-0.06,-0.47,
0.452,-0.16,0.13,0.94,-1.56,-0.06,-0.47,
0.452,-0.16,0.13,0.94,-1.46,0.04,-0.47,
0.454,-0.15,0.14,0.94,-1.46,0.04,-0.47,
0.457,-0.15,0.14,0.95,-1.46,0.04,-0.47,
0.457,-0.15,0.14,0.95,-1.33,0.09,-0.54,
0.459,-0.14,0.13,0.93,-1.33,0.09,-0.54,
0.462,-0.14,0.13,0.93,-1.33,0.09,-0.54,
0.462,-0.14,0.13,0.93,-1.23,0.10,-0.55,
0.467,-0.14,0.13,0.93,-1.23,0.10,-0.55,
0.468,-0.14,0.13,0.93,-1.23,0.10,-0.55,
0.468,-0.14,0.13,0.93,-1.14,0.03,-0.66,
0.469,-0.14,0.13,0.92,-1.14,0.03,-0.66,
0.471,-0.14,0.13,0.92,-1.12,0.00,-0.67,
0.472,-0.14,0.13,0.92,-1.12,0.00,-0.67,
0.474,-0.14,0.12,0.91,-1.12,0.00,-0.67,
0.476,-0.13,0.12,0.91,-1.12,0.00,-0.67,
0.477,-0.13,0.12,0.91,-1.07,-0.05,-0.75,
0.479,-0.13,0.12,0.90,-1.07,-0.05,-0.75,
0.484,-0.13,0.12,0.90,-1.04,-0.15,-0.87,
0.484,-0.13,0.12,0.89,-1.04,-0.15,-0.87,
0.484,-0.13,0.11,0.89,-1.04,-0.15,-0.87,
0.486,-0.13,0.12,0.88,-1.04,-0.15,-0.87,
0.486,-0.13,0.12,0.88,-1.02,-0.19,-0.98,
0.489,-0.13,0.12,0.87,-1.02,-0.19,-0.98,
0.491,-0.13,0.12,0.86,-1.02,-0.19,-0.98,
0.491,-0.13,0.12,0.86,-0.98,-0.22,-1.06,
0.494,-0.13,0.12,0.86,-0.98,-0.22,-1.06,
0.496,-0.13,0.12,0.86,-0.97,-0.19,-1.20,
0.497,-0.13,0.13,0.86,-0.97,-0.19,-1.20,
0.5,-0.14,0.13,0.85,-0.97,-0.19,-1.20,
0.501,-0.14,0.13,0.84,-0.97,-0.19,-1.20,
0.501,-0.14,0.13,0.84,-0.97,-0.14,-1.29,
0.503,-0.14,0.14,0.84,-0.97,-0.14,-1.29,
0.506,-0.14,0.14,0.84,-0.97,-0.14,-1.29,
0.506,-0.14,0.14,0.84,-1.05,-0.13,-1.41,
0.509,-0.15,0.14,0.84,-1.05,-0.13,-1.41,
0.511,-0.15,0.15,0.85,-1.05,-0.13,-1.41,
0.511,-0.15,0.15,0.85,-1.08,-0.07,-1.45,
0.513,-0.14,0.15,0.84,-1.08,-0.07,-1.45,
0.517,-0.15,0.16,0.85,-1.08,-0.07,-1.45,
0.517,-0.15,0.16,0.85,-1.10,-0.02,-1.39,
0.518,-0.14,0.17,0.85,-1.10,-0.02,-1.39,
0.521,-0.14,0.17,0.85,-1.06,0.12,-1.39,
0.521,-0.14,0.17,0.86,-1.06,0.12,-1.39,
0.523,-0.13,0.18,0.86,-1.06,0.12,-1.39,
0.526,-0.13,0.18,0.87,-1.06,0.12,-1.39,
0.526,-0.13,0.18,0.87,-1.01,0.23,-1.26,
0.528,-0.12,0.18,0.87,-1.01,0.23,-1.26,
0.535,-0.12,0.18,0.88,-1.01,0.23,-1.26,
0.535,-0.12,0.18,0.88,-0.92,0.28,-1.15,
0.535,-0.12,0.18,0.88,-0.92,0.28,-1.15,
0.536,-0.12,0.18,0.89,-0.92,0.28,-1.15,
0.536,-0.12,0.18,0.89,-0.82,0.33,-1.03,
0.538,-0.12,0.18,0.90,-0.82,0.33,-1.03,
0.541,-0.12,0.17,0.90,-0.82,0.33,-1.03,
0.541,-0.12,0.17,0.90,-0.78,0.28,-0.94,
0.543,-0.11,0.17,0.91,-0.78,0.28,-0.94,
0.546,-0.11,0.17,0.91,-0.76,0.22,-0.82,
