
time,gFx,gFy,gFz,ax,ay,az,
0.005,-0.04,0.05,0.99,-0.19,0.09,-0.02,
0.005,-0.05,0.05,0.99,-0.19,0.09,-0.02,
0.006,-0.05,0.05,0.99,-0.19,0.13,-0.05,
0.006,-0.05,0.05,0.99,-0.19,0.13,-0.05,
0.006,-0.05,0.05,0.99,-0.25,0.10,-0.03,
0.006,-0.05,0.05,0.99,-0.25,0.10,-0.03,
0.007,-0.05,0.05,0.99,-0.25,0.10,-0.03,
0.007,-0.05,0.05,0.99,-0.25,0.10,-0.03,
0.01,-0.05,0.05,0.99,-0.28,0.09,-0.03,
0.011,-0.06,0.04,1.00,-0.28,0.09,-0.03,
0.012,-0.05,0.04,1.01,-0.28,0.09,-0.03,
0.012,-0.05,0.04,1.01,-0.32,0.08,-0.03,
0.014,-0.04,0.05,1.00,-0.32,0.08,-0.03,
0.016,-0.04,0.05,1.01,-0.32,0.08,-0.03,
0.017,-0.04,0.05,1.01,-0.33,0.05,0.06,
0.019,-0.04,0.05,1.02,-0.33,0.05,0.06,
0.021,-0.04,0.05,1.03,-0.33,0.05,0.06,
0.022,-0.04,0.05,1.03,-0.21,0.11,0.10,
0.027,-0.03,0.05,1.02,-0.21,0.11,0.10,
0.028,-0.03,0.05,1.02,-0.17,0.11,0.26,
0.028,-0.03,0.05,1.03,-0.17,0.11,0.26,
0.029,-0.02,0.05,1.03,-0.17,0.11,0.26,
0.031,-0.02,0.05,1.03,-0.17,0.11,0.26,
0.031,-0.02,0.05,1.03,-0.07,0.11,0.30,
0.034,-0.02,0.05,1.03,-0.07,0.11,0.30,
0.037,-0.02,0.05,1.03,-0.07,0.11,0.30,
0.037,-0.02,0.05,1.03,-0.02,0.12,0.30,
0.039,-0.02,0.05,1.03,-0.02,0.12,0.30,
0.043,-0.02,0.05,1.02,-0.02,0.12,0.30,
0.043,-0.02,0.05,1.02,0.03,0.09,0.30,
0.044,-0.02,0.05,1.02,0.03,0.09,0.30,
0.046,-0.02,0.05,1.02,0.03,0.09,0.30,
0.046,-0.02,0.05,1.02,0.02,0.10,0.27,
0.049,-0.02,0.06,1.02,0.02,0.10,0.27,
0.052,-0.02,0.06,1.02,0.01,0.11,0.17,
0.052,-0.03,0.05,1.01,0.01,0.11,0.17,
0.054,-0.03,0.05,1.01,0.01,0.11,0.17,
0.057,-0.03,0.05,1.01,0.01,0.11,0.17,
0.057,-0.03,0.05,1.01,-0.06,0.11,0.18,
0.059,-0.03,0.06,1.01,-0.06,0.11,0.18,
0.061,-0.04,0.06,1.00,-0.06,0.11,0.18,
0.061,-0.04,0.06,1.00,-0.12,0.11,0.10,
0.064,-0.04,0.06,0.99,-0.12,0.11,0.10,
0.066,-0.04,0.06,0.99,-0.12,0.11,0.10,
0.067,-0.04,0.06,0.99,-0.15,0.16,0.05,
0.069,-0.04,0.06,1.00,-0.15,0.16,0.05,
0.071,-0.04,0.06,1.00,-0.15,0.16,0.05,
0.072,-0.04,0.06,1.00,-0.18,0.15,-0.05,
0.079,-0.04,0.05,1.00,-0.18,0.15,-0.05,
0.079,-0.04,0.06,0.99,-0.18,0.15,-0.05,
0.08,-0.04,0.06,0.99,-0.20,0.15,-0.02,
0.08,-0.05,0.06,1.00,-0.20,0.15,-0.02,
0.081,-0.05,0.06,0.99,-0.20,0.15,-0.02,
0.081,-0.05,0.06,0.99,-0.23,0.10,-0.02,
0.083,-0.05,0.06,0.99,-0.23,0.10,-0.02,
0.086,-0.05,0.06,0.99,-0.28,0.16,-0.04,
0.086,-0.05,0.06,0.99,-0.28,0.16,-0.04,
0.089,-0.05,0.07,0.99,-0.28,0.16,-0.04,
0.091,-0.04,0.06,0.99,-0.28,0.16,-0.04,
0.091,-0.04,0.06,0.99,-0.27,0.15,-0.07,
0.093,-0.04,0.06,0.99,-0.27,0.15,-0.07,
0.096,-0.04,0.06,0.99,-0.27,0.15,-0.07,
0.096,-0.04,0.06,0.99,-0.23,0.18,-0.05,
0.099,-0.04,0.06,0.99,-0.23,0.18,-0.05,
0.101,-0.04,0.06,0.99,-0.19,0.15,-0.08,
0.102,-0.04,0.06,1.00,-0.19,0.15,-0.08,
0.104,-0.04,0.06,0.99,-0.19,0.15,-0.08,
0.106,-0.04,0.05,1.00,-0.19,0.15,-0.08,
0.106,-0.04,0.05,1.00,-0.17,0.12,-0.06,
0.11,-0.03,0.05,1.01,-0.17,0.12,-0.06,
0.111,-0.03,0.04,1.01,-0.17,0.12,-0.06,
