
time,gFx,gFy,gFz,ax,ay,az,
0.004,-0.05,0.06,0.96,-0.65,0.12,-0.61,
0.004,-0.05,0.06,0.96,-0.57,0.12,-0.48,
0.004,-0.05,0.06,0.97,-0.57,0.12,-0.48,
0.004,-0.04,0.06,0.97,-0.57,0.12,-0.48,
0.005,-0.04,0.06,0.97,-0.50,0.21,-0.34,
0.005,-0.04,0.06,0.98,-0.50,0.21,-0.34,
0.011,-0.04,0.06,0.99,-0.50,0.21,-0.34,
0.011,-0.04,0.06,0.99,-0.36,0.23,-0.27,
0.011,-0.03,0.05,0.99,-0.36,0.23,-0.27,
0.012,-0.03,0.05,0.99,-0.29,0.22,-0.14,
0.012,-0.02,0.05,1.00,-0.29,0.22,-0.14,
0.014,-0.02,0.05,1.00,-0.29,0.22,-0.14,
0.017,-0.02,0.05,0.99,-0.29,0.22,-0.14,
0.017,-0.02,0.05,0.99,-0.18,0.15,-0.01,
0.019,-0.02,0.05,1.00,-0.18,0.15,-0.01,
0.028,-0.01,0.05,1.00,-0.18,0.15,-0.01,
0.028,-0.01,0.05,1.00,-0.13,0.11,-0.02,
0.028,-0.01,0.05,0.99,-0.13,0.11,-0.02,
0.029,-0.01,0.05,0.99,-0.06,0.10,0.01,
0.029,-0.01,0.04,0.99,-0.06,0.10,0.01,
0.029,-0.01,0.05,0.99,-0.06,0.10,0.01,
0.031,-0.01,0.04,0.99,-0.06,0.10,0.01,
0.032,-0.01,0.04,0.99,-0.03,0.08,-0.06,
0.034,-0.01,0.04,1.00,-0.03,0.08,-0.06,
0.046,-0.01,0.04,0.99,-0.03,0.08,-0.06,
0.046,-0.01,0.04,0.99,-0.01,0.08,-0.05,
0.047,-0.01,0.04,0.99,-0.01,0.08,-0.05,
0.047,-0.01,0.04,1.00,-0.01,0.08,-0.05,
0.047,-0.01,0.04,1.00,-0.01,0.06,-0.02,
0.047,-0.01,0.04,1.00,-0.01,0.06,-0.02,
0.048,-0.01,0.04,1.00,0.01,0.06,-0.04,
0.048,-0.01,0.05,1.00,0.01,0.06,-0.04,
0.049,-0.00,0.04,1.01,0.01,0.06,-0.04,
0.052,0.00,0.03,1.01,0.01,0.06,-0.04,
0.052,0.00,0.03,1.01,0.04,0.08,0.05,
0.062,-0.00,0.03,1.01,0.04,0.08,0.05,
0.063,-0.00,0.04,1.01,0.04,0.08,0.05,
0.063,-0.00,0.04,1.01,0.08,0.00,0.08,
0.063,-0.00,0.03,1.01,0.08,0.00,0.08,
0.064,-0.00,0.03,1.01,0.08,0.00,0.08,
0.064,-0.00,0.03,1.01,0.08,-0.01,0.11,
0.064,-0.01,0.02,1.01,0.08,-0.01,0.11,
0.067,-0.01,0.02,1.00,0.08,-0.01,0.11,
0.068,-0.01,0.02,1.00,0.06,-0.08,0.13,
0.068,-0.01,0.02,1.00,0.06,-0.08,0.13,
0.079,-0.02,0.02,1.00,0.06,-0.08,0.13,
0.08,-0.02,0.02,1.00,0.01,-0.11,0.09,
0.08,-0.02,0.02,0.99,0.01,-0.11,0.09,
0.08,-0.02,0.02,0.98,0.01,-0.11,0.09,
0.081,-0.02,0.02,0.98,-0.04,-0.15,-0.01,
0.081,-0.02,0.02,0.98,-0.04,-0.15,-0.01,
0.081,-0.02,0.02,0.98,-0.04,-0.15,-0.01,
0.081,-0.02,0.02,0.98,-0.11,-0.14,-0.12,
0.084,-0.02,0.02,0.97,-0.11,-0.14,-0.12,
0.086,-0.02,0.02,0.97,-0.11,-0.14,-0.12,
0.087,-0.02,0.02,0.97,-0.09,-0.16,-0.17,
0.095,-0.01,0.02,0.96,-0.09,-0.16,-0.17,
0.095,-0.01,0.03,0.96,-0.09,-0.16,-0.17,
0.096,-0.01,0.03,0.96,-0.05,-0.14,-0.26,
0.096,-0.00,0.03,0.95,-0.05,-0.14,-0.26,
0.096,0.00,0.03,0.96,-0.05,-0.14,-0.26,
0.096,0.00,0.03,0.96,0.00,-0.10,-0.37,
0.098,0.00,0.04,0.95,0.00,-0.10,-0.37,
0.101,0.00,0.04,0.95,0.09,-0.04,-0.42,
0.101,0.01,0.04,0.95,0.09,-0.04,-0.42,
0.104,0.01,0.03,0.95,0.09,-0.04,-0.42,
0.113,0.02,0.03,0.95,0.09,-0.04,-0.42,
0.113,0.02,0.03,0.95,0.17,-0.00,-0.44,
0.114,0.02,0.03,0.95,0.17,-0.00,-0.44,
0.114,0.02,0.03,0.95,0.24,-0.03,-0.43,
0.114,0.03,0.03,0.95,0.24,-0.03,-0.43,
0.114,0.04,0.03,0.95,0.24,-0.03,-0.43,
0.116,0.04,0.03,0.96,0.24,-0.03,-0.43,
0.117,0.04,0.03,0.96,0.33,-0.05,-0.41,
0.118,0.05,0.03,0.96,0.33,-0.05,-0.41,
0.128,0.05,0.03,0.97,0.33,-0.05,-0.41,
0.129,0.05,0.03,0.97,0.48,-0.03,-0.37,
0.129,0.05,0.03,0.97,0.48,-0.03,-0.37,
0.13,0.05,0.03,0.97,0.57,-0.04,-0.32,
0.13,0.06,0.03,0.98,0.57,-0.04,-0.32,
0.13,0.07,0.03,0.98,0.57,-0.04,-0.32,
0.13,0.07,0.03,0.98,0.67,-0.02,-0.19,
0.13,0.06,0.03,0.99,0.67,-0.02,-0.19,
0.133,0.06,0.03,0.99,0.67,-0.02,-0.19,
0.136,0.06,0.03,0.99,0.73,-0.03,-0.11,
0.136,0.06,0.03,1.01,0.73,-0.03,-0.11,
0.148,0.06,0.03,1.00,0.73,-0.03,-0.11,
0.149,0.07,0.03,1.01,0.73,-0.03,-0.11,
0.149,0.07,0.03,1.01,0.67,-0.01,0.05,
0.15,0.07,0.03,1.01,0.67,-0.01,0.05,
0.15,0.07,0.03,1.01,0.67,-0.01,0.05,
0.15,0.07,0.03,1.01,0.70,0.01,0.11,
0.15,0.07,0.03,1.02,0.70,0.01,0.11,
0.151,0.07,0.03,1.02,0.74,0.03,0.18,
0.151,0.07,0.03,1.02,0.74,0.03,0.18,
0.152,0.07,0.03,1.02,0.74,0.03,0.18,
0.161,0.08,0.03,1.01,0.74,0.03,0.18,
0.162,0.08,0.03,1.01,0.75,-0.02,0.21,
0.162,0.07,0.03,1.00,0.75,-0.02,0.21,
0.162,0.07,0.03,1.00,0.75,-0.02,0.21,
0.165,0.07,0.03,1.00,0.76,-0.02,0.18,
0.165,0.06,0.03,0.99,0.76,-0.02,0.18,
0.165,0.05,0.03,0.98,0.76,-0.02,0.18,
0.166,0.05,0.03,0.98,0.73,-0.04,0.07,
0.168,0.05,0.03,0.97,0.73,-0.04,0.07,
0.179,0.04,0.03,0.96,0.73,-0.04,0.07,
0.18,0.04,0.03,0.96,0.58,-0.02,-0.10,
0.18,0.04,0.03,0.95,0.58,-0.02,-0.10,
0.18,0.04,0.03,0.95,0.43,-0.04,-0.30,
0.181,0.04,0.03,0.93,0.43,-0.04,-0.30,
0.181,0.04,0.03,0.92,0.43,-0.04,-0.30,
0.181,0.04,0.03,0.92,0.43,-0.04,-0.30,
0.181,0.04,0.03,0.92,0.40,-0.04,-0.56,
0.182,0.04,0.04,0.91,0.40,-0.04,-0.56,
0.185,0.03,0.04,0.89,0.40,-0.04,-0.56,
0.185,0.03,0.04,0.89,0.34,0.00,-0.72,
0.193,0.03,0.04,0.87,0.34,0.00,-0.72,
0.194,0.04,0.04,0.86,0.34,0.00,-0.72,
0.194,0.04,0.04,0.86,0.31,0.06,-0.93,
0.194,0.05,0.05,0.86,0.31,0.06,-0.93,
0.195,0.05,0.05,0.86,0.34,0.09,-1.25,
0.195,0.05,0.05,0.84,0.34,0.09,-1.25,
0.197,0.04,0.06,0.83,0.34,0.09,-1.25,
0.2,0.05,0.06,0.82,0.34,0.09,-1.25,
0.2,0.05,0.06,0.82,0.41,0.15,-1.39,
0.202,0.05,0.06,0.81,0.41,0.15,-1.39,
0.209,0.05,0.06,0.80,0.41,0.15,-1.39,
0.21,0.05,0.06,0.80,0.38,0.20,-1.58,
0.21,0.06,0.07,0.79,0.38,0.20,-1.58,
0.21,0.05,0.07,0.79,0.38,0.20,-1.58,
0.211,0.05,0.07,0.79,0.44,0.24,-1.79,
0.212,0.06,0.07,0.79,0.44,0.24,-1.79,
0.215,0.06,0.07,0.78,0.44,0.24,-1.79,
0.215,0.06,0.07,0.78,0.48,0.27,-1.94,
0.217,0.06,0.07,0.78,0.48,0.27,-1.94,
0.219,0.06,0.08,0.78,0.48,0.27,-1.94,
0.22,0.06,0.08,0.78,0.54,0.32,-1.95,
0.227,0.06,0.09,0.77,0.54,0.32,-1.95,
0.227,0.06,0.09,0.77,0.54,0.32,-1.95,
0.227,0.06,0.09,0.77,0.50,0.34,-1.99,
0.228,0.06,0.09,0.77,0.50,0.34,-1.99,
0.23,0.06,0.10,0.78,0.50,0.34,-1.99,
0.23,0.06,0.10,0.78,0.55,0.47,-2.08,
0.232,0.05,0.10,0.77,0.55,0.47,-2.08,
0.234,0.05,0.09,0.76,0.55,0.47,-2.08,
0.235,0.05,0.09,0.76,0.51,0.50,-1.99,
0.237,0.04,0.09,0.76,0.51,0.50,-1.99,
0.249,0.04,0.09,0.75,0.51,0.50,-1.99,
