
time,gFx,gFy,gFz,ax,ay,az,
0.006,-0.02,0.09,0.97,0.03,0.10,-0.49,
0.006,-0.03,0.09,0.97,0.03,0.10,-0.49,
0.007,-0.03,0.09,0.97,-0.11,0.07,-0.38,
0.007,-0.04,0.08,0.97,-0.11,0.07,-0.38,
0.007,-0.06,0.09,0.97,-0.11,0.07,-0.38,
0.007,-0.06,0.09,0.97,-0.31,0.02,-0.24,
0.007,-0.09,0.09,0.97,-0.31,0.02,-0.24,
0.013,-0.10,0.10,0.97,-0.31,0.02,-0.24,
0.013,-0.10,0.10,0.97,-0.57,-0.01,-0.19,
0.013,-0.10,0.10,0.97,-0.57,-0.01,-0.19,
0.013,-0.10,0.10,0.97,-1.04,0.11,-0.22,
0.014,-0.09,0.11,0.97,-1.04,0.11,-0.22,
0.016,-0.08,0.11,0.97,-1.04,0.11,-0.22,
0.03,-0.08,0.10,0.97,-1.04,0.11,-0.22,
0.03,-0.08,0.10,0.97,-1.05,0.22,-0.18,
0.03,-0.07,0.11,0.98,-1.05,0.22,-0.18,
0.031,-0.07,0.11,0.98,-1.05,0.22,-0.18,
0.031,-0.07,0.11,0.98,-0.87,0.24,-0.21,
0.031,-0.06,0.10,0.98,-0.87,0.24,-0.21,
0.031,-0.05,0.11,0.99,-0.87,0.24,-0.21,
0.032,-0.05,0.11,0.99,-0.78,0.28,-0.11,
0.032,-0.04,0.11,0.99,-0.78,0.28,-0.11,
0.034,-0.03,0.11,0.99,-0.78,0.28,-0.11,
0.034,-0.03,0.11,0.99,-0.66,0.26,-0.06,
0.036,-0.01,0.10,0.99,-0.66,0.26,-0.06,
0.047,-0.01,0.10,0.99,-0.66,0.26,-0.06,
0.047,-0.01,0.10,0.99,-0.44,0.27,-0.03,
0.048,-0.00,0.09,0.99,-0.44,0.27,-0.03,
0.048,0.00,0.09,0.98,-0.44,0.27,-0.03,
0.048,0.00,0.09,0.98,-0.23,0.20,-0.02,
0.048,0.01,0.08,0.97,-0.23,0.20,-0.02,
0.049,0.01,0.08,0.98,-0.23,0.20,-0.02,
0.049,0.01,0.08,0.98,-0.11,0.13,-0.07,
0.051,0.02,0.08,0.98,-0.11,0.13,-0.07,
0.065,0.02,0.08,0.98,-0.11,0.13,-0.07,
0.066,0.02,0.08,0.98,-0.01,0.08,-0.14,
0.066,0.02,0.09,0.98,-0.01,0.08,-0.14,
0.067,0.03,0.08,0.99,-0.01,0.08,-0.14,
0.067,0.03,0.08,0.99,0.06,0.07,-0.10,
0.067,0.03,0.09,0.98,0.06,0.07,-0.10,
0.067,0.03,0.09,0.98,0.06,0.07,-0.10,
0.068,0.03,0.09,0.98,0.14,0.09,-0.06,
0.068,0.04,0.08,0.98,0.14,0.09,-0.06,
0.068,0.04,0.08,0.98,0.14,0.09,-0.06,
0.068,0.04,0.08,0.98,0.20,0.13,-0.11,
0.09,0.03,0.08,0.98,0.20,0.13,-0.11,
0.091,0.04,0.08,0.98,0.20,0.13,-0.11,
0.091,0.04,0.08,0.98,0.26,0.09,-0.10,
0.092,0.04,0.08,0.98,0.26,0.09,-0.10,
0.092,0.04,0.08,0.98,0.26,0.09,-0.10,
0.092,0.04,0.08,0.98,0.23,0.05,-0.08,
0.092,0.04,0.07,0.98,0.23,0.05,-0.08,
0.093,0.04,0.07,0.98,0.23,0.05,-0.08,
0.093,0.04,0.07,0.98,0.30,0.02,-0.09,
0.093,0.05,0.07,0.98,0.30,0.02,-0.09,
0.093,0.05,0.07,0.98,0.30,0.02,-0.09,
0.094,0.05,0.07,0.98,0.33,-0.01,-0.11,
0.094,0.05,0.07,0.98,0.33,-0.01,-0.11,
0.094,0.05,0.07,0.97,0.33,-0.01,-0.11,
0.095,0.05,0.07,0.97,0.35,-0.05,-0.09,
0.095,0.06,0.06,0.97,0.35,-0.05,-0.09,
0.097,0.06,0.06,0.97,0.35,-0.05,-0.09,
0.098,0.06,0.06,0.97,0.40,-0.06,-0.16,
0.1,0.07,0.06,0.97,0.40,-0.06,-0.16,
0.103,0.07,0.06,0.97,0.40,-0.06,-0.16,
0.103,0.07,0.06,0.97,0.50,-0.13,-0.18,
0.105,0.07,0.06,0.96,0.50,-0.13,-0.18,
0.107,0.08,0.06,0.95,0.50,-0.13,-0.18,
0.108,0.08,0.06,0.95,0.57,-0.12,-0.19,
0.11,0.09,0.06,0.95,0.57,-0.12,-0.19,
0.113,0.09,0.06,0.95,0.66,-0.15,-0.31,
0.113,0.09,0.05,0.95,0.66,-0.15,-0.31,
0.117,0.10,0.05,0.94,0.66,-0.15,-0.31,
0.117,0.10,0.05,0.94,0.66,-0.15,-0.31,
0.117,0.10,0.05,0.94,0.79,-0.19,-0.40,
0.12,0.10,0.05,0.94,0.79,-0.19,-0.40,
0.123,0.10,0.05,0.93,0.79,-0.19,-0.40,
