
time,gFx,gFy,gFz,ax,ay,az,
0.007,-0.01,0.11,0.91,0.09,0.12,-0.56,
0.007,-0.01,0.11,0.91,0.24,0.24,-0.77,
0.007,-0.03,0.11,0.92,0.24,0.24,-0.77,
0.007,-0.03,0.11,0.92,0.22,0.36,-0.79,
0.008,-0.04,0.11,0.93,0.22,0.36,-0.79,
0.008,-0.06,0.09,0.95,0.22,0.36,-0.79,
0.008,-0.07,0.09,0.96,0.22,0.36,-0.79,
0.008,-0.07,0.09,0.96,-0.00,0.39,-0.64,
0.008,-0.07,0.09,0.97,-0.00,0.39,-0.64,
0.012,-0.06,0.09,0.98,-0.00,0.39,-0.64,
0.013,-0.06,0.09,0.98,-0.32,0.15,-0.39,
0.013,-0.06,0.09,0.98,-0.32,0.15,-0.39,
0.014,-0.06,0.10,0.99,-0.32,0.15,-0.39,
0.015,-0.06,0.10,0.99,-0.31,0.16,-0.17,
0.018,-0.06,0.10,1.00,-0.31,0.16,-0.17,
0.019,-0.06,0.10,1.02,-0.31,0.16,-0.17,
0.019,-0.06,0.10,1.02,-0.26,0.24,-0.05,
0.026,-0.07,0.09,1.03,-0.26,0.24,-0.05,
0.026,-0.07,0.08,1.03,-0.26,0.24,-0.05,
0.028,-0.07,0.08,1.03,-0.26,0.30,0.20,
0.028,-0.07,0.08,1.04,-0.26,0.30,0.20,
0.029,-0.07,0.08,1.04,-0.36,0.17,0.41,
0.03,-0.07,0.07,1.05,-0.36,0.17,0.41,
0.032,-0.07,0.07,1.05,-0.36,0.17,0.41,
0.035,-0.07,0.07,1.05,-0.38,0.05,0.48,
0.035,-0.07,0.07,1.06,-0.38,0.05,0.48,
0.036,-0.06,0.07,1.06,-0.38,0.05,0.48,
0.043,-0.05,0.08,1.06,-0.38,0.05,0.48,
0.043,-0.05,0.08,1.06,-0.35,0.02,0.58,
0.044,-0.04,0.08,1.06,-0.35,0.02,0.58,
0.044,-0.03,0.08,1.06,-0.35,0.02,0.58,
0.044,-0.03,0.08,1.06,-0.25,0.05,0.67,
0.046,-0.02,0.08,1.06,-0.25,0.05,0.67,
0.049,-0.01,0.08,1.05,-0.25,0.05,0.67,
0.049,-0.01,0.08,1.05,-0.07,0.07,0.60,
0.051,-0.00,0.08,1.05,-0.07,0.07,0.60,
0.055,0.01,0.08,1.04,-0.07,0.07,0.60,
0.055,0.01,0.08,1.04,0.14,0.12,0.57,
0.057,0.01,0.09,1.04,0.14,0.12,0.57,
0.059,0.01,0.09,1.04,0.28,0.10,0.48,
0.059,0.02,0.08,1.04,0.28,0.10,0.48,
0.061,0.02,0.07,1.04,0.28,0.10,0.48,
0.064,0.03,0.08,1.03,0.28,0.10,0.48,
0.064,0.03,0.08,1.03,0.38,0.11,0.39,
0.066,0.03,0.08,1.02,0.38,0.11,0.39,
0.069,0.03,0.08,1.02,0.38,0.11,0.39,
0.07,0.03,0.08,1.02,0.47,0.03,0.35,
0.072,0.03,0.08,1.01,0.47,0.03,0.35,
0.074,0.03,0.08,1.01,0.53,0.04,0.21,
0.075,0.03,0.08,1.01,0.53,0.04,0.21,
0.077,0.03,0.08,1.01,0.53,0.04,0.21,
0.079,0.04,0.08,1.00,0.53,0.04,0.21,
0.079,0.04,0.08,1.00,0.54,0.01,0.16,
0.081,0.04,0.08,1.00,0.54,0.01,0.16,
0.084,0.04,0.08,1.00,0.54,0.01,0.16,
0.085,0.04,0.08,1.00,0.58,0.02,0.07,
0.086,0.04,0.08,0.99,0.58,0.02,0.07,
0.091,0.05,0.08,0.98,0.58,0.02,0.07,
0.091,0.05,0.08,0.98,0.63,0.04,0.00,
0.091,0.05,0.08,0.98,0.63,0.04,0.00,
0.094,0.05,0.08,0.97,0.63,0.04,0.00,
0.094,0.05,0.08,0.97,0.64,-0.01,-0.11,
0.096,0.06,0.08,0.96,0.64,-0.01,-0.11,
0.099,0.06,0.07,0.96,0.64,-0.01,-0.11,
0.1,0.06,0.07,0.96,0.68,0.00,-0.20,
0.101,0.06,0.08,0.96,0.68,0.00,-0.20,
0.104,0.06,0.08,0.95,0.68,0.00,-0.20,
0.104,0.06,0.08,0.95,0.74,-0.06,-0.34,
0.106,0.06,0.07,0.94,0.74,-0.06,-0.34,
0.109,0.06,0.07,0.94,0.75,-0.05,-0.43,
0.109,0.06,0.07,0.93,0.75,-0.05,-0.43,
0.111,0.07,0.07,0.93,0.75,-0.05,-0.43,
0.114,0.07,0.07,0.93,0.75,-0.05,-0.43,
0.115,0.07,0.07,0.93,0.77,-0.10,-0.58,
0.117,0.08,0.07,0.92,0.77,-0.10,-0.58,
0.119,0.08,0.07,0.92,0.77,-0.10,-0.58,
0.119,0.08,0.07,0.92,0.86,-0.11,-0.66,
0.121,0.08,0.06,0.92,0.86,-0.11,-0.66,
0.124,0.09,0.06,0.92,0.86,-0.11,-0.66,
0.125,0.09,0.06,0.92,0.91,-0.15,-0.70,
0.126,0.09,0.06,0.92,0.91,-0.15,-0.70,
0.129,0.10,0.05,0.92,0.91,-0.15,-0.70,
0.129,0.10,0.05,0.92,0.98,-0.21,-0.73,
0.131,0.10,0.05,0.92,0.98,-0.21,-0.73,
0.134,0.10,0.05,0.92,1.04,-0.24,-0.72,
0.135,0.10,0.06,0.92,1.04,-0.24,-0.72,
0.137,0.11,0.05,0.92,1.04,-0.24,-0.72,
0.139,0.11,0.05,0.93,1.04,-0.24,-0.72,
0.139,0.11,0.05,0.93,1.10,-0.29,-0.69,
0.142,0.12,0.05,0.93,1.10,-0.29,-0.69,
0.143,0.11,0.04,0.94,1.10,-0.29,-0.69,
0.143,0.11,0.04,0.94,1.17,-0.32,-0.63,
0.146,0.11,0.04,0.93,1.17,-0.32,-0.63,
0.149,0.11,0.04,0.94,1.17,-0.32,-0.63,
0.149,0.11,0.04,0.94,1.21,-0.37,-0.55,
0.151,0.10,0.03,0.95,1.21,-0.37,-0.55,
0.154,0.10,0.03,0.95,1.21,-0.37,-0.55,
0.154,0.10,0.03,0.95,1.16,-0.42,-0.53,
0.156,0.10,0.03,0.95,1.16,-0.42,-0.53,
0.163,0.10,0.03,0.95,1.08,-0.48,-0.40,
0.167,0.09,0.03,0.96,1.08,-0.48,-0.40,
0.167,0.08,0.03,0.96,1.08,-0.48,-0.40,
0.168,0.08,0.03,0.96,0.96,-0.51,-0.35,
0.168,0.08,0.02,0.95,0.96,-0.51,-0.35,
0.169,0.07,0.02,0.96,0.96,-0.51,-0.35,
0.169,0.06,0.02,0.96,0.96,-0.51,-0.35,
0.169,0.06,0.02,0.96,0.83,-0.53,-0.34,
0.17,0.06,0.02,0.96,0.83,-0.53,-0.34,
0.178,0.06,0.03,0.96,0.83,-0.53,-0.34,
0.179,0.06,0.03,0.96,0.69,-0.55,-0.28,
0.179,0.06,0.03,0.97,0.69,-0.55,-0.28,
0.179,0.05,0.03,0.97,0.69,-0.55,-0.28,
0.18,0.05,0.03,0.97,0.62,-0.53,-0.27,
0.18,0.05,0.03,0.97,0.62,-0.53,-0.27,
0.183,0.05,0.03,0.97,0.59,-0.49,-0.19,
0.184,0.06,0.04,0.97,0.59,-0.49,-0.19,
0.186,0.06,0.04,0.97,0.59,-0.49,-0.19,
0.188,0.06,0.04,0.97,0.57,-0.43,-0.20,
0.188,0.06,0.04,0.97,0.57,-0.43,-0.20,
0.19,0.06,0.04,0.97,0.57,-0.43,-0.20,
0.194,0.06,0.04,0.97,0.57,-0.43,-0.20,
0.194,0.06,0.04,0.97,0.59,-0.39,-0.18,
0.195,0.06,0.04,0.97,0.59,-0.39,-0.18,
0.198,0.06,0.04,0.97,0.59,-0.39,-0.18,
0.199,0.06,0.04,0.97,0.60,-0.31,-0.22,
0.201,0.06,0.04,0.96,0.60,-0.31,-0.22,
0.203,0.06,0.04,0.96,0.60,-0.31,-0.22,
0.204,0.06,0.04,0.96,0.62,-0.31,-0.23,
0.206,0.06,0.03,0.96,0.62,-0.31,-0.23,
0.209,0.06,0.03,0.96,0.59,-0.39,-0.30,
0.209,0.06,0.04,0.96,0.59,-0.39,-0.30,
0.21,0.06,0.04,0.95,0.59,-0.39,-0.30,
0.213,0.06,0.04,0.95,0.59,-0.39,-0.30,
0.213,0.06,0.04,0.95,0.61,-0.39,-0.30,
0.215,0.06,0.04,0.95,0.61,-0.39,-0.30,
0.218,0.06,0.04,0.95,0.61,-0.39,-0.30,
0.219,0.06,0.04,0.95,0.56,-0.37,-0.40,
0.22,0.07,0.04,0.95,0.56,-0.37,-0.40,
0.223,0.07,0.04,0.94,0.56,-0.37,-0.40,
0.223,0.07,0.04,0.94,0.59,-0.34,-0.35,
0.226,0.07,0.04,0.95,0.59,-0.34,-0.35,
0.227,0.08,0.04,0.95,0.59,-0.34,-0.35,
0.227,0.08,0.04,0.95,0.70,-0.34,-0.42,
0.23,0.08,0.04,0.94,0.70,-0.34,-0.42,
0.233,0.09,0.05,0.94,0.70,-0.34,-0.42,
0.233,0.09,0.05,0.94,0.75,-0.32,-0.39,
0.235,0.09,0.05,0.94,0.75,-0.32,-0.39,
0.238,0.09,0.05,0.94,0.75,-0.32,-0.39,
0.238,0.09,0.05,0.94,0.84,-0.27,-0.43,
0.241,0.09,0.05,0.95,0.84,-0.27,-0.43,
0.242,0.10,0.05,0.94,0.84,-0.27,-0.43,
0.242,0.10,0.05,0.94,0.85,-0.25,-0.42,
0.245,0.10,0.05,0.95,0.85,-0.25,-0.42,
0.248,0.10,0.05,0.94,0.85,-0.25,-0.42,
0.248,0.10,0.05,0.94,0.91,-0.23,-0.41,
0.249,0.11,0.05,0.94,0.91,-0.23,-0.41,
0.253,0.11,0.05,0.95,0.91,-0.23,-0.41,
0.254,0.11,0.05,0.95,0.98,-0.23,-0.41,
0.256,0.11,0.05,0.95,0.98,-0.23,-0.41,
0.264,0.11,0.05,0.95,1.03,-0.18,-0.40,
0.264,0.12,0.05,0.95,1.03,-0.18,-0.40,
0.264,0.13,0.06,0.95,1.03,-0.18,-0.40,
0.265,0.12,0.06,0.96,1.03,-0.18,-0.40,
0.265,0.12,0.06,0.96,1.08,-0.17,-0.34,
0.265,0.13,0.06,0.96,1.08,-0.17,-0.34,
0.267,0.14,0.05,0.96,1.08,-0.17,-0.34,
0.267,0.14,0.05,0.96,1.16,-0.12,-0.29,
0.269,0.14,0.06,0.97,1.16,-0.12,-0.29,
0.272,0.14,0.06,0.98,1.16,-0.12,-0.29,
0.272,0.14,0.06,0.98,1.22,-0.10,-0.22,
0.274,0.14,0.06,0.98,1.22,-0.10,-0.22,
0.277,0.14,0.06,0.99,1.22,-0.10,-0.22,
0.277,0.14,0.06,0.99,1.26,-0.08,-0.10,
0.279,0.15,0.05,0.99,1.26,-0.08,-0.10,
0.282,0.15,0.05,0.99,1.28,-0.09,-0.02,
0.283,0.15,0.05,1.00,1.28,-0.09,-0.02,
0.285,0.15,0.05,1.00,1.28,-0.09,-0.02,
0.288,0.15,0.05,0.99,1.28,-0.09,-0.02,
0.288,0.15,0.05,0.99,1.34,-0.10,0.08,
0.29,0.15,0.05,1.00,1.34,-0.10,0.08,
0.292,0.15,0.05,1.00,1.34,-0.10,0.08,
0.293,0.15,0.05,1.00,1.36,-0.14,0.11,
0.295,0.15,0.05,1.00,1.36,-0.14,0.11,
0.297,0.15,0.05,1.00,1.36,-0.14,0.11,
0.297,0.15,0.05,1.00,1.36,-0.15,0.14,
0.299,0.14,0.05,1.00,1.36,-0.15,0.14,
0.303,0.14,0.04,1.00,1.36,-0.15,0.14,
0.303,0.14,0.04,1.00,1.32,-0.15,0.17,
0.305,0.14,0.05,1.00,1.32,-0.15,0.17,
0.306,0.14,0.05,1.00,1.26,-0.17,0.15,
0.307,0.14,0.05,1.00,1.26,-0.17,0.15,
0.309,0.15,0.06,0.99,1.26,-0.17,0.15,
0.312,0.15,0.06,0.99,1.26,-0.12,0.11,
0.312,0.14,0.06,0.99,1.26,-0.12,0.11,
0.314,0.14,0.07,0.98,1.26,-0.12,0.11,
0.318,0.14,0.08,0.99,1.26,-0.12,0.11,
0.318,0.14,0.08,0.99,1.25,-0.02,0.05,
0.32,0.13,0.08,0.99,1.25,-0.02,0.05,
0.322,0.12,0.08,0.98,1.25,-0.02,0.05,
0.323,0.12,0.08,0.98,1.21,0.10,-0.00,
0.327,0.12,0.09,0.97,1.21,0.10,-0.00,
0.327,0.11,0.09,0.97,1.21,0.10,-0.00,
0.328,0.11,0.09,0.97,1.09,0.16,-0.02,
0.331,0.10,0.09,0.97,1.09,0.16,-0.02,
0.333,0.10,0.09,0.97,0.98,0.21,-0.14,
0.333,0.10,0.09,0.96,0.98,0.21,-0.14,
0.334,0.09,0.09,0.96,0.98,0.21,-0.14,
0.337,0.08,0.09,0.97,0.98,0.21,-0.14,
0.338,0.08,0.09,0.97,0.83,0.23,-0.19,
0.338,0.07,0.09,0.97,0.83,0.23,-0.19,
0.341,0.06,0.09,0.96,0.83,0.23,-0.19,
0.341,0.06,0.09,0.96,0.68,0.20,-0.20,
