
time,gFx,gFy,gFz,ax,ay,az,
0.004,0.01,0.07,0.97,0.11,-0.35,-0.29,
0.005,0.01,0.07,0.97,0.23,-0.40,-0.20,
0.005,0.02,0.07,0.98,0.23,-0.40,-0.20,
0.005,0.02,0.07,0.98,0.23,-0.40,-0.20,
0.005,0.02,0.07,1.00,0.23,-0.40,-0.20,
0.006,0.02,0.07,1.00,0.25,-0.35,-0.06,
0.006,0.02,0.08,1.00,0.25,-0.35,-0.06,
0.006,0.01,0.08,1.01,0.25,-0.35,-0.06,
0.006,0.01,0.08,1.01,0.30,-0.26,0.07,
0.009,0.01,0.08,1.01,0.30,-0.26,0.07,
0.011,0.01,0.08,1.01,0.30,-0.26,0.07,
0.011,0.01,0.08,1.01,0.25,-0.21,0.18,
0.013,0.01,0.09,1.02,0.25,-0.21,0.18,
0.016,0.01,0.09,1.02,0.22,-0.15,0.27,
0.016,0.01,0.08,1.02,0.22,-0.15,0.27,
0.025,0.01,0.08,1.02,0.22,-0.15,0.27,
0.026,-0.00,0.08,1.02,0.22,-0.15,0.27,
0.026,-0.00,0.08,1.02,0.19,-0.12,0.34,
0.026,-0.00,0.08,1.02,0.19,-0.12,0.34,
0.026,-0.01,0.08,1.02,0.19,-0.12,0.34,
0.027,-0.01,0.08,1.02,0.12,-0.16,0.34,
0.028,-0.01,0.07,1.02,0.12,-0.16,0.34,
0.031,-0.00,0.08,1.03,0.12,-0.16,0.34,
0.031,-0.00,0.08,1.03,0.05,-0.16,0.35,
0.033,0.00,0.08,1.04,0.05,-0.16,0.35,
0.044,0.01,0.09,1.04,0.05,-0.16,0.35,
0.044,0.01,0.09,1.04,0.07,-0.18,0.41,
0.045,0.01,0.09,1.05,0.07,-0.18,0.41,
0.045,0.01,0.09,1.05,0.15,-0.08,0.53,
0.045,0.00,0.10,1.04,0.15,-0.08,0.53,
0.045,-0.01,0.11,1.04,0.15,-0.08,0.53,
0.046,-0.01,0.11,1.03,0.15,-0.08,0.53,
0.046,-0.01,0.11,1.03,0.18,0.02,0.57,
0.049,-0.00,0.12,1.02,0.18,0.02,0.57,
0.051,-0.00,0.11,1.02,0.18,0.02,0.57,
0.051,-0.00,0.11,1.02,0.05,0.14,0.50,
0.061,0.00,0.11,1.02,0.05,0.14,0.50,
0.061,0.01,0.11,1.00,0.05,0.14,0.50,
0.062,0.01,0.11,1.00,0.07,0.21,0.35,
0.062,0.02,0.11,1.00,0.07,0.21,0.35,
0.062,0.02,0.10,0.99,0.07,0.21,0.35,
0.062,0.02,0.10,0.99,0.18,0.18,0.22,
0.063,0.03,0.10,0.98,0.18,0.18,0.22,
0.066,0.03,0.10,0.98,0.29,0.10,0.08,
0.066,0.03,0.09,0.97,0.29,0.10,0.08,
0.074,0.03,0.09,0.96,0.29,0.10,0.08,
0.075,0.03,0.09,0.95,0.29,0.10,0.08,
0.075,0.03,0.09,0.95,0.35,0.02,-0.12,
0.075,0.03,0.08,0.95,0.35,0.02,-0.12,
0.075,0.03,0.08,0.94,0.35,0.02,-0.12,
0.075,0.03,0.08,0.94,0.40,-0.06,-0.31,
0.078,0.03,0.08,0.95,0.40,-0.06,-0.31,
0.081,0.03,0.07,0.94,0.40,-0.06,-0.31,
