
time,gFx,gFy,gFz,ax,ay,az,
0.002,-0.05,0.06,0.95,0.14,-0.05,-0.34,
0.003,-0.04,0.06,0.96,0.14,-0.05,-0.34,
0.003,-0.04,0.06,0.96,0.11,0.05,-0.39,
0.004,-0.04,0.06,0.96,0.11,0.05,-0.39,
0.004,-0.03,0.06,0.97,0.11,0.05,-0.39,
0.004,-0.03,0.06,0.97,0.15,0.12,-0.22,
0.01,-0.02,0.05,0.97,0.15,0.12,-0.22,
0.01,-0.02,0.05,0.97,0.27,0.11,-0.11,
0.01,-0.01,0.05,0.98,0.27,0.11,-0.11,
0.011,-0.00,0.04,0.99,0.27,0.11,-0.11,
0.014,-0.00,0.04,1.00,0.27,0.11,-0.11,
0.014,-0.00,0.04,1.00,0.41,0.04,-0.01,
0.016,-0.00,0.04,1.01,0.41,0.04,-0.01,
0.026,0.00,0.03,1.01,0.41,0.04,-0.01,
0.026,0.00,0.03,1.01,0.50,-0.04,0.18,
0.026,-0.00,0.04,1.02,0.50,-0.04,0.18,
0.026,0.00,0.03,1.03,0.50,-0.04,0.18,
0.027,0.00,0.03,1.03,0.51,-0.10,0.34,
0.027,-0.00,0.03,1.04,0.51,-0.10,0.34,
0.028,-0.00,0.03,1.05,0.51,-0.10,0.34,
0.028,-0.00,0.03,1.05,0.49,-0.11,0.48,
0.03,-0.00,0.03,1.06,0.49,-0.11,0.48,
0.033,-0.01,0.04,1.07,0.49,-0.11,0.48,
0.033,-0.01,0.04,1.07,0.44,-0.11,0.63,
0.043,-0.01,0.04,1.08,0.44,-0.11,0.63,
0.043,-0.01,0.04,1.08,0.44,-0.11,0.63,
0.044,-0.01,0.04,1.08,0.40,-0.08,0.82,
0.044,-0.01,0.04,1.08,0.40,-0.08,0.82,
0.044,-0.02,0.04,1.08,0.40,-0.08,0.82,
0.044,-0.02,0.04,1.08,0.33,-0.07,0.96,
0.046,-0.03,0.04,1.08,0.33,-0.07,0.96,
0.048,-0.04,0.04,1.08,0.33,-0.07,0.96,
0.048,-0.04,0.04,1.08,0.28,-0.00,0.97,
0.05,-0.05,0.04,1.09,0.28,-0.00,0.97,
0.06,-0.06,0.04,1.08,0.28,-0.00,0.97,
0.061,-0.06,0.04,1.08,0.11,-0.01,0.95,
0.061,-0.06,0.03,1.08,0.11,-0.01,0.95,
0.061,-0.07,0.03,1.08,0.11,-0.01,0.95,
0.061,-0.07,0.03,1.08,-0.10,-0.04,0.97,
0.061,-0.07,0.04,1.07,-0.10,-0.04,0.97,
0.063,-0.06,0.04,1.06,-0.10,-0.04,0.97,
0.063,-0.06,0.04,1.06,-0.18,-0.07,0.89,
0.065,-0.05,0.04,1.04,-0.18,-0.07,0.89,
0.078,-0.04,0.04,1.04,-0.18,-0.07,0.89,
0.079,-0.04,0.04,1.04,-0.18,-0.06,0.76,
0.079,-0.01,0.04,1.06,-0.18,-0.06,0.76,
0.08,-0.03,0.04,1.04,-0.18,-0.06,0.76,
0.08,-0.03,0.04,1.04,-0.03,0.01,0.56,
0.08,-0.04,0.04,1.01,-0.03,0.01,0.56,
0.081,-0.03,0.04,1.00,-0.03,0.01,0.56,
0.081,-0.03,0.04,1.00,0.29,-0.06,0.61,
