
time,gFx,gFy,gFz,ax,ay,az,
0.005,-0.04,0.10,1.00,-0.37,0.15,-0.06,
0.006,-0.04,0.10,1.00,-0.31,0.13,-0.07,
0.006,-0.04,0.10,1.00,-0.31,0.13,-0.07,
0.006,-0.04,0.10,1.00,-0.24,0.13,-0.06,
0.007,-0.03,0.10,1.00,-0.24,0.13,-0.06,
0.007,-0.03,0.10,1.00,-0.24,0.13,-0.06,
0.007,-0.03,0.09,1.00,-0.24,0.13,-0.06,
0.007,-0.03,0.09,1.00,-0.19,0.16,-0.04,
0.008,-0.03,0.09,1.00,-0.19,0.16,-0.04,
0.008,-0.03,0.09,1.01,-0.19,0.16,-0.04,
0.008,-0.03,0.09,1.01,-0.13,0.13,-0.04,
0.012,-0.03,0.09,1.01,-0.13,0.13,-0.04,
0.012,-0.03,0.09,1.01,-0.13,0.08,0.02,
0.013,-0.03,0.09,1.01,-0.13,0.08,0.02,
0.015,-0.02,0.09,1.01,-0.13,0.08,0.02,
0.018,-0.02,0.09,1.01,-0.13,0.08,0.02,
0.019,-0.02,0.09,1.01,-0.13,0.05,0.07,
0.022,-0.01,0.09,1.00,-0.13,0.05,0.07,
0.022,-0.01,0.09,1.00,-0.03,0.05,0.07,
0.022,-0.01,0.09,1.01,-0.03,0.05,0.07,
0.025,-0.01,0.09,1.00,-0.03,0.05,0.07,
0.028,-0.01,0.09,1.00,0.05,0.04,0.02,
0.028,-0.01,0.09,1.00,0.05,0.04,0.02,
0.03,-0.00,0.09,1.00,0.05,0.04,0.02,
0.033,-0.01,0.09,1.00,0.05,0.04,0.02,
0.033,-0.01,0.09,1.00,0.07,0.04,0.01,
0.035,-0.00,0.08,1.01,0.07,0.04,0.01,
0.039,-0.00,0.08,1.00,0.07,0.04,0.01,
0.039,-0.00,0.08,1.00,0.10,-0.00,0.00,
0.04,0.00,0.08,1.01,0.10,-0.00,0.00,
0.042,0.00,0.08,1.00,0.10,-0.00,0.00,
0.043,0.00,0.08,1.00,0.11,-0.05,0.03,
0.045,0.01,0.08,1.01,0.11,-0.05,0.03,
0.048,0.01,0.08,1.01,0.16,-0.07,0.02,
0.048,0.01,0.09,1.01,0.16,-0.07,0.02,
0.05,0.01,0.09,1.01,0.16,-0.07,0.02,
0.052,0.01,0.08,1.01,0.16,-0.07,0.02,
0.052,0.01,0.08,1.01,0.20,-0.01,0.05,
0.055,0.02,0.08,1.01,0.20,-0.01,0.05,
0.057,0.02,0.08,1.01,0.20,-0.01,0.05,
0.057,0.02,0.08,1.01,0.26,-0.02,0.03,
