
time,gFx,gFy,gFz,ax,ay,az,
0.002,-0.05,0.05,0.88,-0.24,-0.53,-2.16,
0.002,-0.05,0.05,0.88,-0.36,-0.32,-1.60,
0.002,-0.05,0.06,0.91,-0.36,-0.32,-1.60,
0.002,-0.05,0.06,0.93,-0.36,-0.32,-1.60,
0.002,-0.05,0.06,0.93,-0.41,-0.24,-1.21,
0.008,-0.04,0.06,0.95,-0.41,-0.24,-1.21,
0.008,-0.03,0.06,0.96,-0.41,-0.24,-1.21,
0.008,-0.03,0.06,0.96,-0.44,-0.09,-0.79,
0.01,-0.03,0.06,0.98,-0.44,-0.09,-0.79,
0.012,-0.02,0.06,1.00,-0.44,-0.09,-0.79,
0.012,-0.02,0.06,1.00,-0.31,-0.07,-0.43,
0.015,-0.01,0.05,1.01,-0.31,-0.07,-0.43,
0.017,-0.00,0.05,1.02,-0.31,-0.07,-0.43,
0.017,-0.00,0.05,1.02,-0.17,-0.03,-0.07,
0.019,0.00,0.06,1.04,-0.17,-0.03,-0.07,
0.022,0.01,0.06,1.04,-0.17,-0.03,-0.07,
0.022,0.01,0.06,1.04,-0.01,-0.10,0.20,
0.024,0.02,0.06,1.04,-0.01,-0.10,0.20,
0.027,0.03,0.06,1.05,-0.01,-0.10,0.20,
0.027,0.03,0.06,1.05,0.10,-0.01,0.38,
0.029,0.05,0.07,1.06,0.10,-0.01,0.38,
0.032,0.05,0.07,1.06,0.28,0.01,0.43,
0.032,0.06,0.07,1.08,0.28,0.01,0.43,
0.034,0.05,0.06,1.10,0.28,0.01,0.43,
0.037,0.04,0.04,1.11,0.28,0.01,0.43,
0.037,0.04,0.04,1.11,0.54,0.08,0.69,
0.039,0.02,0.04,1.11,0.54,0.08,0.69,
0.041,0.01,0.04,1.10,0.54,0.08,0.69,
0.042,0.01,0.04,1.10,0.44,-0.08,1.01,
0.044,-0.01,0.04,1.09,0.44,-0.08,1.01,
0.047,-0.02,0.04,1.07,0.44,-0.08,1.01,
0.047,-0.02,0.04,1.07,0.14,-0.20,1.00,
0.049,-0.03,0.06,1.05,0.14,-0.20,1.00,
0.051,-0.04,0.06,1.01,0.14,-0.20,1.00,
0.052,-0.04,0.06,1.01,-0.12,-0.20,0.76,
0.054,-0.04,0.06,0.97,-0.12,-0.20,0.76,
