
time,gFx,gFy,gFz,ax,ay,az,
0.004,-0.06,0.11,1.01,-0.06,0.16,0.02,
0.004,-0.06,0.11,1.01,-0.06,0.16,0.02,
0.005,-0.06,0.11,1.01,-0.08,0.13,0.07,
0.005,-0.06,0.11,1.01,-0.08,0.13,0.07,
0.005,-0.06,0.10,1.01,-0.08,0.13,0.07,
0.006,-0.06,0.10,1.01,-0.11,0.11,0.14,
0.006,-0.06,0.10,1.01,-0.11,0.11,0.14,
0.006,-0.05,0.10,1.01,-0.11,0.11,0.14,
0.006,-0.05,0.10,1.01,-0.08,0.06,0.19,
0.006,-0.05,0.09,1.01,-0.08,0.06,0.19,
0.01,-0.05,0.09,1.02,-0.08,0.06,0.19,
0.01,-0.05,0.09,1.02,0.01,-0.01,0.19,
0.011,-0.04,0.09,1.02,0.01,-0.01,0.19,
0.024,-0.03,0.08,1.01,0.01,-0.01,0.19,
0.026,-0.03,0.08,1.01,0.08,-0.07,0.22,
0.026,-0.03,0.09,1.01,0.08,-0.07,0.22,
0.027,-0.02,0.09,1.00,0.08,-0.07,0.22,
0.027,-0.02,0.09,1.00,0.19,-0.14,0.21,
0.027,-0.02,0.08,1.00,0.19,-0.14,0.21,
0.027,-0.01,0.09,0.99,0.19,-0.14,0.21,
0.027,-0.01,0.09,0.99,0.30,-0.12,0.10,
0.028,-0.01,0.09,1.00,0.30,-0.12,0.10,
0.037,-0.01,0.10,1.00,0.30,-0.12,0.10,
0.037,-0.01,0.10,1.00,0.36,-0.12,0.02,
0.038,-0.01,0.10,0.99,0.36,-0.12,0.02,
0.038,-0.01,0.11,0.98,0.36,-0.12,0.02,
0.038,-0.01,0.11,0.98,0.40,-0.05,0.02,
0.038,-0.02,0.11,0.98,0.40,-0.05,0.02,
0.038,-0.02,0.11,0.98,0.40,-0.05,0.02,
0.039,-0.02,0.11,0.98,0.38,0.05,-0.08,
0.041,-0.03,0.12,0.97,0.38,0.05,-0.08,
0.044,-0.03,0.12,0.97,0.38,0.05,-0.08,
0.044,-0.03,0.12,0.97,0.27,0.14,-0.14,
0.046,-0.04,0.13,0.97,0.27,0.14,-0.14,
0.055,-0.04,0.13,0.97,0.27,0.14,-0.14,
0.056,-0.04,0.13,0.97,0.20,0.24,-0.22,
0.056,-0.04,0.13,0.97,0.20,0.24,-0.22,
0.056,-0.05,0.13,0.98,0.20,0.24,-0.22,
0.057,-0.05,0.13,0.98,0.05,0.29,-0.23,
0.057,-0.05,0.14,0.96,0.05,0.29,-0.23,
0.059,-0.05,0.14,0.97,0.05,0.29,-0.23,
0.059,-0.05,0.14,0.97,-0.02,0.32,-0.19,
0.061,-0.05,0.14,0.96,-0.02,0.32,-0.19,
0.072,-0.05,0.14,0.97,-0.02,0.32,-0.19,
0.072,-0.05,0.14,0.97,-0.06,0.38,-0.28,
0.072,-0.04,0.14,0.96,-0.06,0.38,-0.28,
0.073,-0.04,0.14,0.96,-0.06,0.38,-0.28,
0.073,-0.04,0.14,0.96,-0.05,0.35,-0.28,
0.073,-0.04,0.13,0.96,-0.05,0.35,-0.28,
0.076,-0.03,0.13,0.96,-0.05,0.35,-0.28,
0.076,-0.03,0.13,0.96,0.02,0.34,-0.32,
0.076,-0.02,0.13,0.96,0.02,0.34,-0.32,
0.079,-0.02,0.12,0.96,0.02,0.34,-0.32,
0.079,-0.02,0.12,0.96,0.10,0.27,-0.33,
0.088,-0.01,0.12,0.96,0.10,0.27,-0.33,
0.089,-0.00,0.11,0.96,0.10,0.27,-0.33,
0.089,-0.00,0.11,0.96,0.24,0.22,-0.36,
0.089,0.00,0.11,0.96,0.24,0.22,-0.36,
0.089,0.00,0.10,0.96,0.24,0.22,-0.36,
0.09,0.00,0.10,0.96,0.36,0.12,-0.35,
0.09,0.01,0.10,0.95,0.36,0.12,-0.35,
0.094,0.01,0.10,0.96,0.36,0.12,-0.35,
0.094,0.01,0.10,0.96,0.45,0.03,-0.32,
0.096,0.01,0.10,0.96,0.45,0.03,-0.32,
0.107,0.02,0.10,0.96,0.45,0.03,-0.32,
0.107,0.02,0.10,0.96,0.56,-0.01,-0.36,
0.107,0.02,0.09,0.95,0.56,-0.01,-0.36,
0.108,0.02,0.10,0.95,0.56,-0.01,-0.36,
0.108,0.02,0.10,0.95,0.59,-0.05,-0.30,
0.108,0.01,0.09,0.95,0.59,-0.05,-0.30,
0.108,0.02,0.10,0.95,0.59,-0.05,-0.30,
0.109,0.02,0.10,0.95,0.62,-0.10,-0.36,
0.111,0.02,0.10,0.95,0.62,-0.10,-0.36,
0.122,0.02,0.10,0.95,0.62,-0.10,-0.36,
0.123,0.02,0.10,0.95,0.59,-0.08,-0.37,
0.123,0.01,0.11,0.94,0.59,-0.08,-0.37,
0.123,0.02,0.11,0.94,0.59,-0.08,-0.37,
0.123,0.02,0.11,0.94,0.60,-0.04,-0.43,
0.124,0.02,0.11,0.94,0.60,-0.04,-0.43,
0.124,0.02,0.12,0.94,0.60,-0.04,-0.43,
0.124,0.02,0.12,0.94,0.59,0.05,-0.45,
0.125,0.02,0.12,0.94,0.59,0.05,-0.45,
0.128,0.02,0.12,0.94,0.63,0.08,-0.43,
0.129,0.02,0.12,0.94,0.63,0.08,-0.43,
0.13,0.02,0.12,0.95,0.63,0.08,-0.43,
0.138,0.02,0.12,0.95,0.63,0.08,-0.43,
0.139,0.02,0.12,0.95,0.61,0.15,-0.45,
0.139,0.01,0.13,0.95,0.61,0.15,-0.45,
0.14,0.01,0.12,0.95,0.61,0.15,-0.45,
0.14,0.01,0.12,0.95,0.60,0.16,-0.37,
0.14,0.01,0.12,0.96,0.60,0.16,-0.37,
0.143,0.01,0.11,0.96,0.60,0.16,-0.37,
0.143,0.01,0.11,0.96,0.55,0.18,-0.35,
0.144,0.01,0.11,0.96,0.55,0.18,-0.35,
0.151,0.00,0.11,0.95,0.55,0.18,-0.35,
0.151,0.00,0.11,0.95,0.50,0.10,-0.31,
0.152,0.01,0.10,0.94,0.50,0.10,-0.31,
0.152,0.01,0.10,0.95,0.50,0.10,-0.31,
0.152,0.01,0.10,0.95,0.47,0.03,-0.33,
0.154,0.01,0.10,0.95,0.47,0.03,-0.33,
0.157,0.01,0.09,0.95,0.47,0.03,-0.33,
0.158,0.01,0.09,0.95,0.49,-0.04,-0.41,
0.16,0.01,0.09,0.94,0.49,-0.04,-0.41,
0.163,0.02,0.09,0.94,0.49,-0.04,-0.41,
0.163,0.02,0.09,0.94,0.46,-0.08,-0.37,
0.172,0.02,0.09,0.94,0.46,-0.08,-0.37,
0.172,0.03,0.09,0.92,0.46,-0.08,-0.37,
0.173,0.03,0.09,0.92,0.54,-0.12,-0.48,
0.173,0.03,0.09,0.92,0.54,-0.12,-0.48,
0.173,0.03,0.09,0.92,0.63,-0.11,-0.56,
0.173,0.04,0.09,0.91,0.63,-0.11,-0.56,
0.175,0.04,0.09,0.91,0.63,-0.11,-0.56,
0.177,0.04,0.09,0.91,0.75,-0.12,-0.70,
0.177,0.05,0.09,0.91,0.75,-0.12,-0.70,
0.179,0.05,0.09,0.91,0.75,-0.12,-0.70,
0.186,0.05,0.09,0.91,0.75,-0.12,-0.70,
0.187,0.05,0.09,0.91,0.80,-0.11,-0.75,
0.187,0.06,0.09,0.91,0.80,-0.11,-0.75,
0.187,0.06,0.09,0.91,0.80,-0.11,-0.75,
0.187,0.06,0.09,0.91,0.88,-0.11,-0.75,
0.189,0.06,0.09,0.91,0.88,-0.11,-0.75,
0.192,0.06,0.09,0.91,0.88,-0.11,-0.75,
0.192,0.06,0.09,0.91,0.93,-0.11,-0.74,
0.194,0.06,0.10,0.93,0.93,-0.11,-0.74,
0.202,0.06,0.10,0.93,0.98,-0.13,-0.70,
0.203,0.06,0.09,0.93,0.98,-0.13,-0.70,
0.203,0.06,0.09,0.93,0.98,-0.13,-0.70,
0.203,0.06,0.09,0.94,0.98,-0.13,-0.70,
0.203,0.06,0.09,0.94,0.99,-0.11,-0.55,
0.204,0.06,0.09,0.95,0.99,-0.11,-0.55,
0.207,0.06,0.09,0.95,0.99,-0.15,-0.44,
0.207,0.06,0.08,0.96,0.99,-0.15,-0.44,
0.21,0.06,0.08,0.97,0.99,-0.15,-0.44,
0.212,0.06,0.07,0.98,0.99,-0.15,-0.44,
0.212,0.06,0.07,0.98,0.99,-0.18,-0.26,
0.22,0.06,0.07,0.99,0.99,-0.18,-0.26,
0.221,0.05,0.07,0.99,0.99,-0.18,-0.26,
0.221,0.05,0.07,0.99,1.00,-0.30,-0.05,
0.221,0.05,0.05,1.00,1.00,-0.30,-0.05,
0.221,0.05,0.05,1.00,0.94,-0.38,0.07,
0.222,0.04,0.05,1.00,0.94,-0.38,0.07,
0.224,0.03,0.05,1.00,0.94,-0.38,0.07,
0.227,0.03,0.05,1.00,0.80,-0.52,0.18,
0.227,0.02,0.05,1.00,0.80,-0.52,0.18,
0.229,0.01,0.04,1.01,0.80,-0.52,0.18,
0.235,0.01,0.04,1.01,0.62,-0.55,0.21,
0.235,0.01,0.05,1.00,0.62,-0.55,0.21,
0.236,0.01,0.05,1.00,0.62,-0.55,0.21,
0.237,0.01,0.06,0.98,0.62,-0.55,0.21,
0.237,0.01,0.06,0.98,0.49,-0.57,0.22,
0.24,0.01,0.06,0.99,0.49,-0.57,0.22,
0.242,0.01,0.06,0.97,0.49,-0.57,0.22,
0.242,0.01,0.06,0.97,0.47,-0.48,0.08,
0.244,0.02,0.07,0.96,0.47,-0.48,0.08,
0.247,0.02,0.07,0.95,0.47,-0.48,0.08,
0.252,0.02,0.07,0.95,0.47,-0.45,-0.01,
0.252,0.03,0.07,0.93,0.47,-0.45,-0.01,
0.253,0.03,0.07,0.93,0.47,-0.45,-0.01,
0.253,0.03,0.07,0.93,0.54,-0.39,-0.25,
0.253,0.03,0.07,0.91,0.54,-0.39,-0.25,
0.257,0.03,0.07,0.91,0.61,-0.33,-0.50,
0.257,0.04,0.07,0.89,0.61,-0.33,-0.50,
0.259,0.04,0.06,0.88,0.61,-0.33,-0.50,
0.262,0.05,0.06,0.87,0.61,-0.33,-0.50,
0.262,0.05,0.06,0.87,0.67,-0.37,-0.78,
0.264,0.05,0.05,0.86,0.67,-0.37,-0.78,
0.27,0.05,0.05,0.85,0.67,-0.37,-0.78,
0.27,0.05,0.05,0.85,0.78,-0.45,-1.06,
0.27,0.05,0.05,0.84,0.78,-0.45,-1.06,
0.272,0.06,0.04,0.83,0.78,-0.45,-1.06,
0.272,0.06,0.04,0.83,0.79,-0.55,-1.19,
