
time,gFx,gFy,gFz,ax,ay,az,
0.002,0.14,0.15,0.83,0.91,0.54,-1.22,
0.002,0.14,0.15,0.83,0.96,0.53,-1.38,
0.002,0.13,0.15,0.83,0.96,0.53,-1.38,
0.003,0.12,0.14,0.84,0.96,0.53,-1.38,
0.005,0.12,0.14,0.84,0.96,0.53,-1.38,
0.005,0.12,0.14,0.84,0.93,0.44,-1.43,
0.008,0.12,0.14,0.84,0.93,0.44,-1.43,
0.01,0.12,0.14,0.84,0.82,0.34,-1.37,
0.01,0.11,0.13,0.85,0.82,0.34,-1.37,
0.013,0.10,0.13,0.85,0.82,0.34,-1.37,
0.015,0.10,0.13,0.85,0.75,0.30,-1.30,
0.015,0.09,0.13,0.86,0.75,0.30,-1.30,
0.018,0.06,0.13,0.86,0.75,0.30,-1.30,
0.02,0.02,0.13,0.85,0.75,0.30,-1.30,
0.02,0.02,0.13,0.85,0.59,0.24,-1.18,
0.022,0.01,0.13,0.84,0.59,0.24,-1.18,
0.025,0.01,0.13,0.84,0.59,0.24,-1.18,
0.025,0.01,0.13,0.84,0.11,0.24,-1.21,
0.027,0.01,0.14,0.84,0.11,0.24,-1.21,
0.031,0.01,0.14,0.84,-0.23,0.27,-1.28,
0.031,0.00,0.16,0.84,-0.23,0.27,-1.28,
0.032,-0.00,0.16,0.84,-0.23,0.27,-1.28,
0.035,-0.00,0.16,0.84,-0.24,0.46,-1.26,
0.035,-0.00,0.17,0.85,-0.24,0.46,-1.26,
0.037,-0.01,0.18,0.85,-0.24,0.46,-1.26,
0.04,-0.01,0.18,0.86,-0.24,0.46,-1.26,
0.04,-0.01,0.18,0.86,-0.28,0.61,-1.24,
0.042,-0.02,0.18,0.85,-0.28,0.61,-1.24,
0.045,-0.02,0.18,0.86,-0.28,0.61,-1.24,
0.045,-0.02,0.18,0.86,-0.32,0.74,-1.15,
0.048,-0.03,0.18,0.86,-0.32,0.74,-1.15,
0.05,-0.04,0.18,0.86,-0.32,0.74,-1.15,
0.05,-0.04,0.18,0.86,-0.41,0.77,-1.11,
0.052,-0.04,0.18,0.86,-0.41,0.77,-1.11,
0.055,-0.04,0.17,0.87,-0.41,0.77,-1.11,
0.055,-0.04,0.17,0.87,-0.53,0.76,-1.04,
0.057,-0.04,0.16,0.87,-0.53,0.76,-1.04,
0.06,-0.04,0.16,0.87,-0.53,0.76,-1.04,
0.06,-0.04,0.16,0.87,-0.60,0.71,-1.00,
0.062,-0.03,0.16,0.87,-0.60,0.71,-1.00,
0.065,-0.03,0.16,0.87,-0.60,0.71,-1.00,
0.065,-0.03,0.16,0.87,-0.57,0.57,-0.96,
0.067,-0.02,0.16,0.87,-0.57,0.57,-0.96,
0.07,-0.00,0.16,0.87,-0.57,0.57,-0.96,
0.07,-0.00,0.16,0.87,-0.47,0.62,-0.98,
0.072,0.01,0.16,0.87,-0.47,0.62,-0.98,
0.075,0.02,0.15,0.88,-0.47,0.62,-0.98,
0.075,0.02,0.15,0.88,-0.29,0.58,-0.97,
0.077,0.02,0.15,0.88,-0.29,0.58,-0.97,
0.08,0.03,0.15,0.87,-0.29,0.58,-0.97,
0.08,0.03,0.15,0.87,-0.06,0.56,-0.92,
0.082,0.03,0.14,0.88,-0.06,0.56,-0.92,
0.085,0.04,0.13,0.89,-0.06,0.56,-0.92,
0.085,0.04,0.13,0.89,0.08,0.51,-0.88,
0.087,0.04,0.13,0.89,0.08,0.51,-0.88,
0.089,0.03,0.12,0.90,0.08,0.51,-0.88,
0.09,0.03,0.12,0.90,0.14,0.39,-0.80,
0.092,0.03,0.11,0.91,0.14,0.39,-0.80,
0.094,0.03,0.10,0.91,0.14,0.39,-0.80,
0.095,0.03,0.10,0.91,0.13,0.31,-0.69,
0.097,0.03,0.10,0.92,0.13,0.31,-0.69,
0.1,0.02,0.10,0.93,0.13,0.31,-0.69,
0.1,0.02,0.10,0.93,0.09,0.14,-0.56,
0.102,0.01,0.09,0.95,0.09,0.14,-0.56,
0.104,0.01,0.08,0.97,0.09,0.14,-0.56,
0.104,0.01,0.08,0.97,0.02,0.07,-0.37,
0.107,0.00,0.07,0.98,0.02,0.07,-0.37,
0.109,-0.01,0.07,1.00,0.02,0.07,-0.37,
0.11,-0.01,0.07,1.00,-0.11,-0.05,-0.02,
0.112,-0.02,0.06,1.01,-0.11,-0.05,-0.02,
0.115,-0.02,0.05,1.02,-0.11,-0.05,-0.02,
0.115,-0.02,0.05,1.02,-0.25,-0.15,0.26,
0.117,-0.03,0.05,1.04,-0.25,-0.15,0.26,
0.119,-0.04,0.05,1.05,-0.25,-0.15,0.26,
0.119,-0.04,0.05,1.05,-0.41,-0.24,0.48,
0.121,-0.05,0.05,1.06,-0.41,-0.24,0.48,
0.124,-0.05,0.04,1.08,-0.41,-0.24,0.48,
0.124,-0.05,0.04,1.08,-0.55,-0.28,0.77,
0.126,-0.06,0.04,1.10,-0.55,-0.28,0.77,
0.129,-0.06,0.04,1.10,-0.55,-0.28,0.77,
0.129,-0.06,0.04,1.10,-0.67,-0.34,1.02,
0.131,-0.07,0.03,1.11,-0.67,-0.34,1.02,
0.134,-0.07,0.02,1.12,-0.67,-0.34,1.02,
0.134,-0.07,0.02,1.12,-0.78,-0.40,1.29,
0.136,-0.08,0.02,1.14,-0.78,-0.40,1.29,
0.139,-0.09,0.02,1.15,-0.78,-0.40,1.29,
0.139,-0.09,0.02,1.15,-0.91,-0.47,1.46,
0.141,-0.10,0.01,1.16,-0.91,-0.47,1.46,
0.144,-0.10,0.00,1.16,-0.91,-0.47,1.46,
0.144,-0.10,0.00,1.16,-1.05,-0.53,1.69,
0.146,-0.11,0.01,1.18,-1.05,-0.53,1.69,
0.149,-0.12,0.01,1.19,-1.05,-0.53,1.69,
0.149,-0.12,0.01,1.19,-1.21,-0.64,1.86,
0.151,-0.13,0.00,1.20,-1.21,-0.64,1.86,
0.154,-0.13,0.00,1.20,-1.35,-0.65,2.05,
