
time,gFx,gFy,gFz,ax,ay,az,
0.006,-0.05,0.11,0.96,-0.45,0.12,-0.50,
0.007,-0.05,0.11,0.97,-0.45,0.12,-0.50,
0.007,-0.05,0.11,0.97,-0.41,0.13,-0.50,
0.007,-0.05,0.11,0.97,-0.41,0.13,-0.50,
0.007,-0.04,0.11,0.98,-0.41,0.13,-0.50,
0.007,-0.04,0.11,0.98,-0.39,0.16,-0.35,
0.008,-0.04,0.11,0.99,-0.39,0.16,-0.35,
0.014,-0.03,0.11,1.00,-0.39,0.16,-0.35,
0.014,-0.03,0.11,1.00,-0.30,0.16,-0.19,
0.015,-0.02,0.11,1.00,-0.30,0.16,-0.19,
0.015,-0.02,0.10,1.01,-0.30,0.16,-0.19,
0.015,-0.02,0.10,1.01,-0.22,0.11,-0.06,
0.016,-0.01,0.10,1.02,-0.22,0.11,-0.06,
0.019,-0.01,0.10,1.03,-0.22,0.11,-0.06,
0.019,-0.01,0.10,1.03,-0.08,0.08,0.08,
0.026,0.00,0.10,1.04,-0.08,0.08,0.08,
0.027,0.01,0.10,1.04,-0.08,0.08,0.08,
0.027,0.01,0.10,1.04,0.05,0.03,0.29,
0.027,0.01,0.10,1.05,0.05,0.03,0.29,
0.029,0.02,0.09,1.06,0.05,0.03,0.29,
0.029,0.02,0.09,1.06,0.18,0.01,0.39,
0.031,0.02,0.09,1.06,0.18,0.01,0.39,
0.033,0.02,0.09,1.06,0.18,0.01,0.39,
0.034,0.02,0.09,1.06,0.30,-0.01,0.55,
0.036,0.03,0.09,1.07,0.30,-0.01,0.55,
0.046,0.03,0.08,1.07,0.30,-0.01,0.55,
0.047,0.03,0.08,1.07,0.36,-0.03,0.61,
0.047,0.02,0.08,1.08,0.36,-0.03,0.61,
0.047,0.02,0.08,1.08,0.37,-0.09,0.70,
0.047,0.02,0.08,1.08,0.37,-0.09,0.70,
0.048,0.02,0.08,1.07,0.37,-0.09,0.70,
0.049,0.02,0.08,1.07,0.37,-0.09,0.70,
0.049,0.02,0.08,1.07,0.34,-0.13,0.75,
0.05,0.02,0.08,1.06,0.34,-0.13,0.75,
0.053,0.01,0.08,1.05,0.34,-0.13,0.75,
0.054,0.01,0.08,1.05,0.34,-0.15,0.69,
0.063,0.01,0.08,1.05,0.34,-0.15,0.69,
0.063,0.01,0.08,1.03,0.34,-0.15,0.69,
0.064,0.01,0.08,1.03,0.28,-0.19,0.54,
0.064,0.00,0.08,1.02,0.28,-0.19,0.54,
0.064,-0.00,0.08,1.02,0.28,-0.19,0.54,
0.064,-0.00,0.08,1.02,0.21,-0.17,0.39,
0.065,-0.01,0.08,1.01,0.21,-0.17,0.39,
0.068,-0.01,0.09,1.00,0.21,-0.17,0.39,
0.068,-0.01,0.09,1.00,0.09,-0.16,0.20,
0.078,-0.02,0.09,0.99,0.09,-0.16,0.20,
0.078,-0.02,0.09,0.98,0.09,-0.16,0.20,
0.079,-0.02,0.09,0.98,-0.01,-0.13,0.02,
0.079,-0.02,0.09,0.97,-0.01,-0.13,0.02,
0.079,-0.02,0.09,0.97,-0.09,-0.05,-0.13,
0.079,-0.03,0.10,0.97,-0.09,-0.05,-0.13,
0.08,-0.03,0.10,0.96,-0.09,-0.05,-0.13,
0.083,-0.03,0.10,0.96,-0.09,-0.05,-0.13,
0.083,-0.03,0.10,0.96,-0.14,-0.05,-0.30,
0.085,-0.03,0.11,0.95,-0.14,-0.05,-0.30,
0.097,-0.03,0.10,0.95,-0.14,-0.05,-0.30,
0.098,-0.03,0.10,0.95,-0.21,0.00,-0.42,
0.098,-0.02,0.11,0.95,-0.21,0.00,-0.42,
0.098,-0.02,0.11,0.95,-0.21,0.00,-0.42,
0.098,-0.02,0.11,0.95,-0.20,0.05,-0.50,
0.099,-0.02,0.11,0.95,-0.20,0.05,-0.50,
0.099,-0.01,0.11,0.94,-0.20,0.05,-0.50,
0.099,-0.01,0.11,0.94,-0.13,0.07,-0.49,
0.1,-0.00,0.11,0.95,-0.13,0.07,-0.49,
0.103,0.00,0.11,0.95,-0.13,0.07,-0.49,
0.103,0.00,0.11,0.95,-0.06,0.05,-0.52,
0.114,0.01,0.10,0.96,-0.06,0.05,-0.52,
0.115,0.02,0.11,0.97,-0.06,0.05,-0.52,
0.115,0.02,0.11,0.97,0.11,0.06,-0.45,
0.115,0.02,0.10,0.97,0.11,0.06,-0.45,
0.115,0.03,0.10,0.97,0.11,0.06,-0.45,
0.116,0.03,0.10,0.97,0.22,0.03,-0.35,
0.116,0.04,0.10,0.98,0.22,0.03,-0.35,
0.118,0.04,0.10,0.99,0.22,0.03,-0.35,
0.118,0.04,0.10,0.99,0.33,0.01,-0.29,
0.12,0.05,0.10,0.99,0.33,0.01,-0.29,
0.128,0.05,0.09,1.00,0.33,0.01,-0.29,
0.129,0.05,0.09,1.00,0.48,-0.03,-0.15,
0.129,0.06,0.09,1.00,0.48,-0.03,-0.15,
0.129,0.06,0.09,1.00,0.48,-0.03,-0.15,
0.13,0.06,0.09,1.00,0.56,-0.08,-0.04,
0.13,0.07,0.09,1.00,0.56,-0.08,-0.04,
0.132,0.07,0.09,1.01,0.56,-0.08,-0.04,
0.133,0.07,0.09,1.01,0.67,-0.09,0.01,
0.136,0.07,0.09,1.01,0.67,-0.09,0.01,
0.145,0.07,0.08,1.01,0.67,-0.09,0.01,
0.145,0.07,0.08,1.01,0.72,-0.11,0.06,
0.145,0.08,0.08,1.01,0.72,-0.11,0.06,
0.146,0.08,0.09,1.01,0.72,-0.11,0.06,
0.146,0.08,0.09,1.01,0.77,-0.15,0.13,
0.146,0.08,0.08,1.02,0.77,-0.15,0.13,
0.147,0.08,0.08,1.01,0.77,-0.15,0.13,
0.147,0.08,0.08,1.01,0.80,-0.16,0.15,
0.151,0.07,0.08,1.01,0.80,-0.16,0.15,
0.152,0.07,0.08,1.01,0.80,-0.16,0.15,
0.153,0.07,0.08,1.01,0.78,-0.17,0.16,
0.16,0.08,0.08,1.00,0.78,-0.17,0.16,
0.161,0.07,0.08,1.00,0.78,-0.17,0.16,
0.161,0.07,0.08,1.00,0.75,-0.19,0.11,
0.161,0.08,0.08,1.00,0.75,-0.19,0.11,
0.164,0.07,0.09,1.00,0.75,-0.19,0.11,
0.164,0.07,0.09,1.00,0.75,-0.19,0.04,
0.164,0.06,0.08,1.00,0.75,-0.19,0.04,
0.167,0.07,0.09,0.98,0.75,-0.19,0.04,
0.168,0.07,0.09,0.98,0.75,-0.16,-0.01,
0.17,0.06,0.08,0.98,0.75,-0.16,-0.01,
0.175,0.06,0.08,0.97,0.75,-0.16,-0.01,
0.175,0.06,0.08,0.97,0.63,-0.16,-0.09,
0.176,0.06,0.09,0.97,0.63,-0.16,-0.09,
0.176,0.06,0.08,0.97,0.63,-0.16,-0.09,
0.177,0.06,0.08,0.97,0.63,-0.18,-0.22,
0.18,0.07,0.08,0.96,0.63,-0.18,-0.22,
0.182,0.06,0.08,0.96,0.63,-0.18,-0.22,
0.182,0.06,0.08,0.96,0.61,-0.17,-0.28,
0.184,0.06,0.08,0.96,0.61,-0.17,-0.28,
0.193,0.07,0.08,0.95,0.61,-0.17,-0.28,
0.193,0.07,0.08,0.95,0.64,-0.18,-0.34,
0.194,0.07,0.08,0.94,0.64,-0.18,-0.34,
0.194,0.07,0.07,0.94,0.64,-0.18,-0.34,
0.194,0.07,0.07,0.94,0.60,-0.24,-0.42,
0.194,0.07,0.07,0.94,0.60,-0.24,-0.42,
0.197,0.07,0.07,0.94,0.63,-0.25,-0.56,
0.197,0.08,0.07,0.93,0.63,-0.25,-0.56,
0.199,0.08,0.07,0.93,0.63,-0.25,-0.56,
0.202,0.09,0.06,0.93,0.63,-0.25,-0.56,
0.202,0.09,0.06,0.93,0.73,-0.30,-0.60,
0.204,0.10,0.06,0.93,0.73,-0.30,-0.60,
0.21,0.10,0.06,0.92,0.73,-0.30,-0.60,
0.211,0.10,0.06,0.92,0.80,-0.36,-0.63,
0.211,0.11,0.06,0.93,0.80,-0.36,-0.63,
0.212,0.11,0.06,0.93,0.80,-0.36,-0.63,
0.212,0.11,0.06,0.93,0.93,-0.40,-0.67,
0.214,0.12,0.06,0.93,0.93,-0.40,-0.67,
0.216,0.13,0.06,0.94,0.93,-0.40,-0.67,
0.217,0.13,0.06,0.94,0.99,-0.44,-0.64,
0.218,0.13,0.06,0.94,0.99,-0.44,-0.64,
0.242,0.13,0.05,0.93,0.99,-0.44,-0.64,
0.243,0.13,0.05,0.93,1.16,-0.45,-0.57,
0.243,0.13,0.05,0.93,1.16,-0.45,-0.57,
0.243,0.14,0.05,0.93,1.16,-0.45,-0.57,
0.244,0.14,0.05,0.93,1.19,-0.45,-0.56,
0.244,0.14,0.04,0.93,1.19,-0.45,-0.56,
0.244,0.14,0.05,0.92,1.19,-0.45,-0.56,
0.245,0.14,0.05,0.92,1.24,-0.53,-0.60,
0.245,0.14,0.04,0.92,1.24,-0.53,-0.60,
0.246,0.14,0.05,0.91,1.24,-0.53,-0.60,
0.246,0.14,0.05,0.91,1.25,-0.56,-0.68,
0.246,0.14,0.05,0.91,1.25,-0.56,-0.68,
0.247,0.14,0.05,0.90,1.25,-0.56,-0.68,
0.247,0.14,0.05,0.90,1.27,-0.55,-0.76,
0.247,0.14,0.05,0.90,1.27,-0.55,-0.76,
0.247,0.14,0.04,0.89,1.27,-0.55,-0.76,
0.247,0.14,0.04,0.89,1.23,-0.54,-0.85,
0.248,0.13,0.04,0.88,1.23,-0.54,-0.85,
0.251,0.13,0.04,0.87,1.23,-0.54,-0.85,
0.251,0.13,0.04,0.87,1.22,-0.56,-0.91,
0.254,0.13,0.03,0.86,1.22,-0.56,-0.91,
0.257,0.14,0.04,0.86,1.22,-0.56,-0.91,
0.257,0.14,0.04,0.86,1.15,-0.61,-1.09,
0.259,0.14,0.04,0.86,1.15,-0.61,-1.09,
0.261,0.14,0.04,0.86,1.15,-0.61,-1.09,
0.261,0.14,0.04,0.86,1.21,-0.64,-1.21,
0.264,0.14,0.04,0.86,1.21,-0.64,-1.21,
0.266,0.14,0.04,0.85,1.21,-0.64,-1.21,
0.266,0.14,0.04,0.85,1.25,-0.62,-1.24,
0.268,0.14,0.04,0.85,1.25,-0.62,-1.24,
0.272,0.14,0.04,0.85,1.25,-0.62,-1.24,
0.272,0.14,0.04,0.85,1.26,-0.57,-1.29,
0.273,0.14,0.04,0.86,1.26,-0.57,-1.29,
0.276,0.14,0.03,0.86,1.26,-0.57,-1.29,
0.276,0.14,0.03,0.86,1.22,-0.57,-1.29,
0.279,0.13,0.03,0.86,1.22,-0.57,-1.29,
0.28,0.14,0.03,0.87,1.22,-0.57,-1.29,
0.281,0.14,0.03,0.87,1.21,-0.62,-1.23,
0.283,0.14,0.03,0.87,1.21,-0.62,-1.23,
0.285,0.13,0.03,0.87,1.21,-0.62,-1.23,
0.285,0.13,0.03,0.87,1.17,-0.66,-1.14,
0.288,0.14,0.03,0.87,1.17,-0.66,-1.14,
0.29,0.14,0.03,0.86,1.17,-0.66,-1.14,
0.29,0.14,0.03,0.86,1.16,-0.66,-1.09,
0.294,0.14,0.03,0.86,1.16,-0.66,-1.09,
0.296,0.14,0.03,0.86,1.16,-0.66,-1.09,
0.296,0.14,0.03,0.86,1.20,-0.66,-1.13,
0.298,0.14,0.04,0.87,1.20,-0.66,-1.13,
0.301,0.14,0.04,0.87,1.21,-0.66,-1.16,
0.301,0.14,0.04,0.86,1.21,-0.66,-1.16,
0.303,0.13,0.04,0.86,1.21,-0.66,-1.16,
0.306,0.14,0.04,0.86,1.21,-0.66,-1.16,
0.306,0.14,0.04,0.86,1.21,-0.58,-1.10,
0.308,0.14,0.05,0.86,1.21,-0.58,-1.10,
0.31,0.14,0.04,0.86,1.21,-0.58,-1.10,
0.311,0.14,0.04,0.86,1.19,-0.56,-1.15,
0.313,0.13,0.04,0.86,1.19,-0.56,-1.15,
0.316,0.13,0.04,0.86,1.20,-0.48,-1.17,
0.316,0.13,0.04,0.86,1.20,-0.48,-1.17,
0.318,0.13,0.04,0.85,1.20,-0.48,-1.17,
0.32,0.13,0.04,0.85,1.20,-0.48,-1.17,
0.32,0.13,0.04,0.85,1.17,-0.50,-1.20,
0.325,0.13,0.04,0.84,1.17,-0.50,-1.20,
0.326,0.13,0.03,0.84,1.17,-0.50,-1.20,
0.328,0.13,0.03,0.84,1.16,-0.55,-1.25,
0.328,0.13,0.04,0.84,1.16,-0.55,-1.25,
0.33,0.13,0.03,0.83,1.16,-0.55,-1.25,
0.331,0.13,0.03,0.83,1.12,-0.57,-1.33,
0.333,0.13,0.04,0.83,1.12,-0.57,-1.33,
0.335,0.13,0.04,0.82,1.12,-0.57,-1.33,
0.336,0.13,0.04,0.82,1.14,-0.57,-1.40,
0.34,0.12,0.04,0.82,1.14,-0.57,-1.40,
0.34,0.12,0.04,0.82,1.14,-0.55,-1.47,
0.34,0.12,0.04,0.81,1.14,-0.55,-1.47,
0.342,0.12,0.04,0.81,1.14,-0.55,-1.47,
0.345,0.12,0.04,0.82,1.14,-0.55,-1.47,
0.346,0.12,0.04,0.82,1.09,-0.55,-1.55,
0.348,0.11,0.03,0.82,1.09,-0.55,-1.55,
0.35,0.11,0.03,0.81,1.09,-0.55,-1.55,
0.35,0.11,0.03,0.81,1.05,-0.51,-1.56,
0.353,0.11,0.03,0.81,1.05,-0.51,-1.56,
0.356,0.11,0.03,0.81,1.05,-0.51,-1.56,
