
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.05,-0.03,0.10,-0.02,0.08,0.98,
0.002,-0.05,-0.03,0.10,-0.02,0.08,0.97,
0.002,0.02,-0.03,0.01,-0.02,0.08,0.97,
0.003,0.02,-0.03,0.01,-0.01,0.09,0.97,
0.005,0.02,-0.03,0.01,-0.02,0.09,0.97,
0.005,0.04,-0.01,-0.05,-0.02,0.09,0.97,
0.007,0.04,-0.01,-0.05,-0.02,0.09,0.97,
0.01,0.04,-0.01,-0.05,-0.01,0.09,0.96,
0.01,0.05,-0.01,-0.09,-0.01,0.09,0.96,
0.012,0.05,-0.01,-0.09,-0.02,0.09,0.96,
0.015,0.05,-0.01,-0.09,-0.02,0.09,0.96,
0.015,0.05,-0.01,-0.14,-0.02,0.09,0.96,
0.017,0.05,-0.01,-0.14,-0.02,0.09,0.96,
0.02,0.05,-0.01,-0.16,-0.02,0.09,0.96,
0.02,0.05,-0.01,-0.16,-0.02,0.09,0.96,
0.022,0.05,-0.01,-0.16,-0.02,0.09,0.96,
0.025,0.05,-0.01,-0.16,-0.02,0.09,0.96,
0.025,0.03,-0.01,-0.18,-0.02,0.09,0.96,
0.027,0.03,-0.01,-0.18,-0.02,0.09,0.96,
0.031,0.03,-0.01,-0.18,-0.02,0.09,0.96,
0.031,0.01,-0.03,-0.18,-0.02,0.09,0.96,
0.033,0.01,-0.03,-0.18,-0.02,0.09,0.96,
0.035,0.01,-0.03,-0.18,-0.02,0.09,0.95,
0.035,-0.02,-0.02,-0.21,-0.02,0.09,0.95,
0.037,-0.02,-0.02,-0.21,-0.02,0.09,0.95,
0.039,-0.02,-0.02,-0.21,-0.03,0.09,0.95,
0.04,-0.03,-0.01,-0.23,-0.03,0.09,0.95,
0.042,-0.03,-0.01,-0.23,-0.02,0.09,0.95,
0.045,-0.03,-0.01,-0.23,-0.03,0.09,0.95,
0.045,-0.04,0.02,-0.26,-0.03,0.09,0.95,
0.047,-0.04,0.02,-0.26,-0.02,0.09,0.95,
0.049,-0.04,0.02,-0.26,-0.03,0.09,0.95,
0.049,-0.04,0.01,-0.29,-0.03,0.09,0.95,
0.051,-0.04,0.01,-0.29,-0.03,0.10,0.94,
0.054,-0.04,0.01,-0.29,-0.03,0.10,0.94,
0.054,-0.05,0.05,-0.29,-0.03,0.10,0.94,
0.056,-0.05,0.05,-0.29,-0.03,0.10,0.94,
0.059,-0.05,0.05,-0.29,-0.03,0.10,0.94,
0.059,-0.08,0.06,-0.32,-0.03,0.10,0.94,
0.061,-0.08,0.06,-0.32,-0.03,0.10,0.94,
0.066,-0.08,0.06,-0.32,-0.03,0.10,0.94,
0.066,-0.08,0.07,-0.35,-0.03,0.10,0.94,
0.066,-0.08,0.07,-0.35,-0.03,0.10,0.94,
0.069,-0.08,0.07,-0.35,-0.03,0.10,0.94,
0.069,-0.12,0.08,-0.34,-0.03,0.10,0.94,
0.071,-0.12,0.08,-0.34,-0.03,0.10,0.95,
0.074,-0.12,0.08,-0.34,-0.03,0.10,0.95,
0.074,-0.13,0.11,-0.33,-0.03,0.10,0.95,
0.076,-0.13,0.11,-0.33,-0.03,0.10,0.95,
0.078,-0.13,0.11,-0.33,-0.03,0.10,0.95,
0.079,-0.12,0.11,-0.29,-0.03,0.10,0.95,
0.081,-0.12,0.11,-0.29,-0.04,0.10,0.95,
0.083,-0.12,0.11,-0.29,-0.04,0.10,0.96,
0.084,-0.13,0.14,-0.24,-0.04,0.10,0.96,
0.086,-0.13,0.14,-0.24,-0.04,0.10,0.96,
0.088,-0.13,0.14,-0.24,-0.03,0.10,0.96,
0.089,-0.14,0.16,-0.20,-0.03,0.10,0.96,
0.091,-0.14,0.16,-0.20,-0.03,0.10,0.97,
0.093,-0.14,0.16,-0.20,-0.03,0.10,0.97,
0.093,-0.13,0.15,-0.13,-0.03,0.10,0.97,
0.096,-0.13,0.15,-0.13,-0.03,0.10,0.97,
0.098,-0.13,0.15,-0.13,-0.03,0.10,0.98,
0.098,-0.11,0.15,-0.08,-0.03,0.10,0.98,
0.1,-0.11,0.15,-0.08,-0.03,0.10,0.98,
0.103,-0.11,0.15,-0.08,-0.03,0.10,0.98,
0.103,-0.11,0.14,-0.00,-0.03,0.10,0.98,
0.105,-0.11,0.14,-0.00,-0.03,0.10,0.99,
0.108,-0.11,0.14,-0.00,-0.03,0.09,0.99,
0.108,-0.11,0.12,0.05,-0.03,0.09,0.99,
0.11,-0.11,0.12,0.05,-0.03,0.09,0.99,
0.114,-0.11,0.12,0.05,-0.04,0.09,0.99,
0.114,-0.10,0.09,0.10,-0.04,0.09,0.99,
0.115,-0.10,0.09,0.10,-0.03,0.09,1.00,
0.118,-0.10,0.09,0.10,-0.03,0.09,1.00,
0.119,-0.12,0.07,0.15,-0.03,0.09,1.00,
0.12,-0.12,0.07,0.15,-0.03,0.09,0.99,
0.123,-0.12,0.07,0.15,-0.03,0.09,1.00,
0.123,-0.10,0.07,0.19,-0.03,0.09,1.00,
0.125,-0.10,0.07,0.19,-0.03,0.09,1.00,
0.128,-0.10,0.07,0.19,-0.03,0.09,1.00,
0.128,-0.09,0.07,0.18,-0.03,0.09,1.00,
0.13,-0.09,0.07,0.18,-0.03,0.09,0.99,
0.133,-0.09,0.07,0.18,-0.03,0.09,0.99,
0.133,-0.08,0.05,0.20,-0.03,0.09,0.99,
0.135,-0.08,0.05,0.20,-0.03,0.09,0.99,
0.137,-0.08,0.05,0.20,-0.03,0.09,0.99,
0.137,-0.09,0.03,0.17,-0.03,0.09,0.99,
0.14,-0.09,0.03,0.17,-0.03,0.09,0.99,
0.142,-0.09,0.03,0.17,-0.03,0.09,0.99,
0.142,-0.07,0.02,0.14,-0.03,0.09,0.99,
0.144,-0.07,0.02,0.14,-0.03,0.09,0.99,
0.149,-0.07,0.02,0.14,-0.03,0.09,0.98,
0.149,-0.07,0.02,0.11,-0.03,0.09,0.98,
0.149,-0.07,0.02,0.11,-0.03,0.09,0.98,
0.152,-0.07,0.02,0.11,-0.03,0.09,0.98,
0.152,-0.02,0.04,0.07,-0.03,0.09,0.98,
0.154,-0.02,0.04,0.07,-0.03,0.09,0.98,
0.157,-0.02,0.04,0.07,-0.03,0.09,0.98,
0.157,-0.03,0.06,0.02,-0.03,0.09,0.98,
0.159,-0.03,0.06,0.02,-0.03,0.09,0.97,
0.162,-0.03,0.06,0.02,-0.03,0.10,0.97,
0.162,-0.02,0.08,-0.01,-0.03,0.10,0.97,
0.164,-0.02,0.08,-0.01,-0.03,0.10,0.97,
0.167,-0.02,0.08,-0.01,-0.03,0.09,0.97,
0.167,-0.04,0.10,-0.02,-0.03,0.09,0.97,
0.169,-0.04,0.10,-0.02,-0.03,0.10,0.97,
0.172,-0.04,0.10,-0.02,-0.02,0.09,0.97,
0.172,-0.04,0.09,-0.05,-0.02,0.09,0.97,
0.174,-0.04,0.09,-0.05,-0.03,0.09,0.97,
0.177,-0.04,0.09,-0.05,-0.03,0.09,0.97,
0.177,-0.02,0.09,-0.08,-0.03,0.09,0.97,
0.179,-0.02,0.09,-0.08,-0.03,0.09,0.97,
0.182,-0.02,0.09,-0.08,-0.03,0.09,0.97,
0.182,-0.04,0.08,-0.10,-0.03,0.09,0.97,
0.184,-0.04,0.08,-0.10,-0.03,0.09,0.96,
0.186,-0.04,0.08,-0.10,-0.03,0.09,0.97,
0.186,-0.06,0.05,-0.10,-0.03,0.09,0.97,
0.188,-0.06,0.05,-0.10,-0.03,0.09,0.97,
0.192,-0.06,0.05,-0.10,-0.03,0.09,0.97,
0.192,-0.06,0.06,-0.12,-0.03,0.09,0.97,
0.193,-0.06,0.06,-0.12,-0.03,0.09,0.97,
0.196,-0.06,0.06,-0.12,-0.03,0.09,0.97,
0.196,-0.03,0.05,-0.10,-0.03,0.09,0.97,
0.198,-0.03,0.05,-0.10,-0.03,0.10,0.97,
0.201,-0.03,0.05,-0.10,-0.03,0.10,0.97,
0.201,-0.05,0.06,-0.08,-0.03,0.10,0.97,
0.203,-0.05,0.06,-0.08,-0.03,0.10,0.97,
0.206,-0.05,0.06,-0.08,-0.03,0.09,0.97,
0.206,-0.08,0.09,-0.05,-0.03,0.09,0.97,
0.208,-0.08,0.09,-0.05,-0.03,0.09,0.98,
0.211,-0.08,0.09,-0.05,-0.04,0.09,0.97,
0.211,-0.09,0.08,-0.02,-0.04,0.09,0.97,
0.213,-0.09,0.08,-0.02,-0.04,0.09,0.98,
0.216,-0.09,0.08,-0.02,-0.04,0.09,0.98,
0.216,-0.12,0.07,-0.01,-0.04,0.09,0.98,
0.218,-0.12,0.07,-0.01,-0.04,0.09,0.98,
0.221,-0.12,0.07,-0.01,-0.04,0.09,0.98,
0.221,-0.13,0.06,0.01,-0.04,0.09,0.98,
0.223,-0.13,0.06,0.01,-0.04,0.09,0.98,
0.225,-0.13,0.06,0.01,-0.04,0.09,0.98,
0.226,-0.13,0.04,0.03,-0.04,0.09,0.98,
0.228,-0.13,0.04,0.03,-0.04,0.09,0.98,
0.23,-0.13,0.04,0.03,-0.03,0.09,0.98,
0.231,-0.13,0.03,0.06,-0.03,0.09,0.98,
0.233,-0.13,0.03,0.06,-0.03,0.09,0.99,
0.235,-0.13,0.03,0.06,-0.03,0.09,0.99,
0.236,-0.09,0.02,0.08,-0.03,0.09,0.99,
0.237,-0.09,0.02,0.08,-0.03,0.09,0.99,
0.24,-0.09,0.02,0.08,-0.03,0.09,0.99,
0.24,-0.07,0.02,0.09,-0.03,0.09,0.99,
0.242,-0.07,0.02,0.09,-0.02,0.09,0.99,
0.249,-0.07,0.02,0.09,-0.02,0.09,0.99,
0.249,-0.04,0.04,0.11,-0.02,0.09,0.99,
0.249,-0.04,0.04,0.11,-0.02,0.09,0.99,
0.25,-0.04,0.04,0.11,-0.02,0.09,0.99,
0.25,0.01,0.03,0.11,-0.02,0.09,0.99,
0.252,0.01,0.03,0.11,-0.02,0.09,0.99,
0.255,0.01,0.03,0.11,-0.02,0.09,0.99,
0.255,0.01,0.01,0.09,-0.02,0.09,0.99,
0.257,0.01,0.01,0.09,-0.02,0.09,0.99,
0.26,0.01,0.01,0.09,-0.02,0.09,0.99,
0.26,0.02,0.04,0.09,-0.02,0.09,0.99,
0.262,0.02,0.04,0.09,-0.02,0.09,0.99,
0.265,0.02,0.04,0.09,-0.02,0.10,0.99,
0.265,0.04,0.05,0.11,-0.02,0.10,0.99,
0.267,0.04,0.05,0.11,-0.03,0.10,0.99,
0.269,0.04,0.05,0.11,-0.03,0.10,0.99,
0.27,0.03,0.08,0.12,-0.03,0.10,0.99,
0.272,0.03,0.08,0.12,-0.03,0.10,0.99,
0.274,0.03,0.08,0.12,-0.03,0.10,0.99,
0.274,-0.01,0.10,0.13,-0.03,0.10,0.99,
0.277,-0.01,0.10,0.13,-0.03,0.10,0.99,
0.279,-0.01,0.10,0.13,-0.03,0.10,0.99,
0.279,-0.04,0.09,0.14,-0.03,0.10,0.99,
0.281,-0.04,0.09,0.14,-0.04,0.10,0.99,
0.284,-0.04,0.09,0.14,-0.04,0.10,0.99,
0.284,-0.06,0.10,0.15,-0.04,0.10,0.99,
0.286,-0.06,0.10,0.15,-0.04,0.10,1.00,
0.289,-0.06,0.10,0.15,-0.05,0.10,1.00,
0.289,-0.13,0.11,0.15,-0.05,0.10,1.00,
0.291,-0.13,0.11,0.15,-0.05,0.10,1.00,
0.294,-0.13,0.11,0.15,-0.05,0.10,1.00,
0.294,-0.18,0.11,0.17,-0.05,0.10,1.00,
0.296,-0.18,0.11,0.17,-0.05,0.10,0.99,
0.299,-0.18,0.11,0.17,-0.05,0.10,0.99,
0.299,-0.18,0.14,0.17,-0.05,0.10,0.99,
0.301,-0.18,0.14,0.17,-0.05,0.10,1.00,
0.304,-0.18,0.14,0.17,-0.05,0.11,1.00,
0.304,-0.19,0.15,0.16,-0.05,0.11,1.00,
0.306,-0.19,0.15,0.16,-0.05,0.11,1.00,
0.309,-0.19,0.15,0.16,-0.05,0.10,0.99,
0.309,-0.21,0.16,0.17,-0.05,0.10,0.99,
