
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.03,0.04,-0.05,-0.01,0.11,0.98,
0.002,0.03,0.04,-0.05,-0.02,0.11,0.98,
0.002,0.01,0.04,-0.05,-0.02,0.11,0.98,
0.003,0.01,0.04,-0.05,-0.02,0.11,0.98,
0.006,0.01,0.04,-0.05,-0.02,0.11,0.97,
0.006,0.02,0.04,-0.03,-0.02,0.11,0.97,
0.008,0.02,0.04,-0.03,-0.02,0.10,0.97,
0.01,0.02,0.04,-0.03,-0.02,0.11,0.97,
0.011,0.01,0.03,-0.03,-0.02,0.11,0.97,
0.015,0.01,0.03,-0.03,-0.02,0.10,0.97,
0.015,0.01,0.03,-0.03,-0.02,0.11,0.97,
0.016,-0.02,0.02,-0.04,-0.02,0.11,0.97,
0.018,-0.02,0.02,-0.04,-0.02,0.10,0.97,
0.02,-0.02,0.02,-0.04,-0.02,0.11,0.97,
0.021,-0.04,0.02,-0.06,-0.02,0.11,0.97,
0.023,-0.04,0.02,-0.06,-0.02,0.10,0.97,
0.025,-0.04,0.02,-0.06,-0.02,0.10,0.97,
0.025,-0.03,0.02,-0.07,-0.02,0.10,0.97,
0.028,-0.03,0.02,-0.07,-0.02,0.11,0.97,
0.032,-0.03,0.02,-0.07,-0.02,0.10,0.97,
0.032,-0.03,0.00,-0.08,-0.02,0.10,0.97,
0.033,-0.03,0.00,-0.08,-0.02,0.10,0.97,
0.035,-0.03,0.00,-0.08,-0.02,0.10,0.97,
0.035,-0.05,0.01,-0.08,-0.02,0.10,0.97,
0.038,-0.05,0.01,-0.08,-0.02,0.10,0.98,
0.04,-0.05,0.01,-0.08,-0.02,0.10,0.97,
0.04,-0.04,-0.01,-0.06,-0.02,0.10,0.97,
0.042,-0.04,-0.01,-0.06,-0.02,0.10,0.97,
0.045,-0.04,-0.01,-0.06,-0.02,0.10,0.98,
0.045,-0.02,-0.03,-0.04,-0.02,0.10,0.98,
0.047,-0.02,-0.03,-0.04,-0.02,0.10,0.98,
0.05,-0.02,-0.03,-0.04,-0.02,0.10,0.98,
0.05,-0.00,-0.02,-0.03,-0.02,0.10,0.98,
0.052,-0.00,-0.02,-0.03,-0.01,0.10,0.98,
0.055,-0.00,-0.02,-0.03,-0.01,0.10,0.98,
0.055,0.02,-0.01,-0.01,-0.01,0.10,0.98,
0.057,0.02,-0.01,-0.01,-0.01,0.10,0.98,
0.06,0.03,-0.02,-0.00,-0.01,0.10,0.98,
0.06,0.03,-0.02,-0.00,-0.01,0.10,0.98,
0.062,0.03,-0.02,-0.00,-0.01,0.10,0.98,
0.07,0.03,-0.02,-0.00,-0.01,0.10,0.98,
0.071,0.04,-0.01,0.02,-0.01,0.10,0.98,
0.071,0.04,-0.01,0.02,-0.01,0.10,0.98,
0.071,0.04,-0.01,0.02,-0.01,0.10,0.98,
0.071,0.06,0.00,0.01,-0.01,0.10,0.98,
0.072,0.06,0.00,0.01,-0.01,0.10,0.98,
0.074,0.06,0.00,0.01,-0.01,0.10,0.98,
0.075,0.05,-0.00,0.03,-0.01,0.10,0.98,
0.077,0.05,-0.00,0.03,-0.01,0.10,0.98,
0.079,0.05,-0.00,0.03,-0.01,0.10,0.98,
0.079,0.05,0.01,0.04,-0.01,0.10,0.98,
0.082,0.05,0.01,0.04,-0.01,0.10,0.98,
0.084,0.05,0.01,0.04,-0.02,0.10,0.98,
0.084,0.05,-0.01,0.03,-0.02,0.10,0.98,
0.087,0.05,-0.01,0.03,-0.02,0.10,0.98,
0.089,0.05,-0.01,0.03,-0.02,0.10,0.98,
0.089,0.02,0.00,0.03,-0.02,0.10,0.98,
0.092,0.02,0.00,0.03,-0.02,0.11,0.98,
0.094,0.02,0.00,0.03,-0.02,0.11,0.98,
0.094,-0.03,-0.01,0.04,-0.02,0.11,0.98,
0.097,-0.03,-0.01,0.04,-0.02,0.11,0.98,
0.099,-0.03,-0.01,0.04,-0.02,0.11,0.98,
0.099,-0.01,0.04,0.03,-0.02,0.11,0.98,
0.101,-0.01,0.04,0.03,-0.02,0.11,0.98,
0.103,-0.01,0.04,0.03,-0.02,0.11,0.98,
0.104,-0.03,0.04,0.01,-0.02,0.11,0.98,
0.106,-0.03,0.04,0.01,-0.02,0.11,0.98,
0.109,-0.03,0.04,0.01,-0.02,0.11,0.97,
0.109,-0.04,0.04,-0.01,-0.02,0.11,0.97,
0.111,-0.04,0.04,-0.01,-0.02,0.11,0.97,
0.114,-0.04,0.04,-0.01,-0.02,0.11,0.97,
0.114,-0.06,0.05,-0.03,-0.02,0.11,0.97,
0.116,-0.06,0.05,-0.03,-0.02,0.11,0.97,
0.118,-0.06,0.05,-0.03,-0.02,0.11,0.97,
0.119,-0.04,0.05,-0.05,-0.02,0.11,0.97,
0.121,-0.04,0.05,-0.05,-0.02,0.11,0.97,
0.123,-0.04,0.05,-0.05,-0.02,0.11,0.97,
0.123,-0.05,0.04,-0.09,-0.02,0.11,0.97,
0.126,-0.05,0.04,-0.09,-0.02,0.11,0.97,
0.128,-0.05,0.04,-0.09,-0.02,0.11,0.97,
0.128,-0.04,0.04,-0.08,-0.02,0.11,0.97,
0.131,-0.04,0.04,-0.08,-0.02,0.11,0.97,
0.133,-0.04,0.04,-0.08,-0.02,0.11,0.97,
0.133,-0.03,0.04,-0.07,-0.02,0.11,0.97,
0.135,-0.03,0.04,-0.07,-0.02,0.11,0.97,
0.138,-0.03,0.04,-0.07,-0.02,0.11,0.97,
0.138,-0.04,0.02,-0.06,-0.02,0.11,0.97,
0.14,-0.04,0.02,-0.06,-0.01,0.10,0.97,
0.143,-0.04,0.02,-0.06,-0.01,0.10,0.97,
0.143,-0.03,0.02,-0.05,-0.01,0.10,0.97,
0.145,-0.03,0.02,-0.05,-0.01,0.10,0.97,
0.153,-0.03,0.02,-0.05,-0.01,0.10,0.97,
0.153,0.03,-0.00,-0.05,-0.01,0.10,0.97,
0.154,0.03,-0.00,-0.05,-0.01,0.10,0.98,
0.154,0.03,-0.00,-0.05,-0.01,0.10,0.98,
0.154,0.05,-0.00,-0.04,-0.01,0.10,0.98,
0.155,0.05,-0.00,-0.04,-0.01,0.10,0.98,
0.157,0.05,-0.00,-0.04,-0.01,0.10,0.98,
0.158,0.07,-0.01,-0.02,-0.01,0.10,0.98,
0.16,0.07,-0.01,-0.02,-0.01,0.10,0.98,
0.163,0.07,-0.01,-0.02,-0.01,0.10,0.98,
0.163,0.09,-0.02,0.00,-0.01,0.10,0.98,
0.165,0.09,-0.02,0.00,-0.01,0.10,0.98,
0.167,0.09,-0.02,0.00,-0.01,0.10,0.98,
0.168,0.08,-0.04,0.03,-0.01,0.10,0.98,
0.17,0.08,-0.04,0.03,-0.01,0.10,0.98,
0.172,0.08,-0.04,0.03,-0.01,0.10,0.98,
0.172,0.09,-0.05,0.03,-0.01,0.10,0.98,
0.175,0.09,-0.05,0.03,-0.01,0.10,0.98,
0.177,0.09,-0.05,0.03,-0.00,0.10,0.98,
0.177,0.10,-0.06,0.04,-0.00,0.10,0.98,
0.18,0.10,-0.06,0.04,-0.00,0.10,0.98,
0.182,0.10,-0.06,0.04,-0.00,0.10,0.98,
0.183,0.10,-0.07,0.03,-0.00,0.10,0.98,
0.184,0.10,-0.07,0.03,-0.01,0.09,0.98,
0.188,0.10,-0.07,0.03,-0.01,0.10,0.98,
0.188,0.11,-0.05,0.03,-0.01,0.10,0.98,
0.189,0.11,-0.05,0.03,-0.01,0.10,0.98,
0.192,0.11,-0.05,0.03,-0.01,0.10,0.99,
0.192,0.07,-0.07,0.04,-0.01,0.10,0.99,
0.195,0.07,-0.07,0.04,-0.01,0.10,0.99,
0.197,0.07,-0.07,0.04,-0.01,0.10,0.99,
0.197,0.05,-0.07,0.06,-0.01,0.10,0.99,
0.199,0.05,-0.07,0.06,-0.01,0.10,0.99,
0.201,0.05,-0.07,0.06,-0.01,0.10,0.99,
0.202,0.03,-0.06,0.08,-0.01,0.10,0.99,
0.204,0.03,-0.06,0.08,-0.01,0.10,0.99,
0.206,0.03,-0.06,0.08,-0.01,0.10,0.99,
0.206,0.02,-0.05,0.09,-0.01,0.10,0.99,
0.209,0.02,-0.05,0.09,-0.02,0.10,0.99,
0.211,0.02,-0.05,0.09,-0.02,0.10,0.98,
0.212,0.01,-0.03,0.07,-0.02,0.10,0.98,
0.214,0.01,-0.03,0.07,-0.02,0.10,0.98,
0.216,0.01,-0.03,0.07,-0.02,0.10,0.98,
0.216,-0.02,-0.01,0.06,-0.02,0.10,0.98,
0.219,-0.02,-0.01,0.06,-0.02,0.10,0.98,
0.221,-0.02,-0.01,0.06,-0.02,0.10,0.98,
0.221,-0.05,0.00,0.01,-0.02,0.10,0.98,
0.224,-0.05,0.00,0.01,-0.02,0.10,0.98,
0.226,-0.05,0.00,0.01,-0.02,0.11,0.98,
0.226,-0.05,0.01,0.00,-0.02,0.11,0.98,
0.229,-0.05,0.01,0.00,-0.02,0.11,0.98,
0.231,-0.05,0.01,0.00,-0.02,0.11,0.97,
0.231,-0.05,0.03,-0.02,-0.02,0.11,0.97,
0.233,-0.05,0.03,-0.02,-0.02,0.11,0.97,
0.236,-0.05,0.03,-0.02,-0.02,0.11,0.97,
0.236,-0.05,0.06,-0.05,-0.02,0.11,0.97,
0.239,-0.05,0.06,-0.05,-0.02,0.11,0.97,
0.241,-0.05,0.06,-0.05,-0.02,0.11,0.97,
0.241,-0.06,0.07,-0.06,-0.02,0.11,0.97,
0.243,-0.06,0.07,-0.06,-0.02,0.11,0.97,
0.248,-0.06,0.07,-0.06,-0.02,0.11,0.97,
0.248,-0.04,0.08,-0.09,-0.02,0.11,0.97,
0.249,-0.04,0.08,-0.09,-0.02,0.11,0.97,
0.25,-0.04,0.08,-0.09,-0.02,0.11,0.97,
0.251,-0.06,0.08,-0.11,-0.02,0.11,0.97,
0.253,-0.06,0.08,-0.11,-0.02,0.11,0.97,
0.255,-0.06,0.08,-0.11,-0.02,0.11,0.97,
0.255,-0.05,0.09,-0.11,-0.02,0.11,0.97,
0.258,-0.05,0.09,-0.11,-0.02,0.11,0.97,
0.26,-0.05,0.09,-0.11,-0.02,0.11,0.97,
0.26,-0.07,0.09,-0.12,-0.02,0.11,0.97,
0.263,-0.07,0.09,-0.12,-0.02,0.11,0.97,
0.265,-0.07,0.09,-0.12,-0.02,0.11,0.97,
0.266,-0.07,0.08,-0.10,-0.02,0.11,0.97,
0.268,-0.07,0.08,-0.10,-0.02,0.11,0.97,
0.27,-0.07,0.08,-0.10,-0.02,0.11,0.97,
0.27,-0.05,0.07,-0.06,-0.02,0.11,0.97,
0.272,-0.05,0.07,-0.06,-0.02,0.11,0.97,
0.275,-0.05,0.07,-0.06,-0.02,0.11,0.98,
0.275,-0.06,0.05,-0.05,-0.02,0.11,0.98,
0.277,-0.06,0.05,-0.05,-0.02,0.11,0.98,
0.28,-0.06,0.05,-0.05,-0.02,0.11,0.98,
0.28,-0.06,0.05,-0.03,-0.02,0.11,0.98,
0.282,-0.06,0.05,-0.03,-0.02,0.11,0.98,
0.285,-0.06,0.05,-0.03,-0.02,0.10,0.98,
0.285,-0.04,0.05,-0.01,-0.02,0.10,0.98,
0.287,-0.04,0.05,-0.01,-0.02,0.11,0.98,
0.29,-0.04,0.05,-0.01,-0.03,0.10,0.98,
0.29,-0.07,0.04,0.00,-0.03,0.10,0.98,
0.292,-0.07,0.04,0.00,-0.03,0.11,0.98,
0.295,-0.07,0.04,0.00,-0.03,0.10,0.98,
0.295,-0.08,0.02,0.03,-0.03,0.10,0.98,
0.297,-0.08,0.02,0.03,-0.03,0.11,0.98,
0.299,-0.08,0.02,0.03,-0.03,0.11,0.99,
0.3,-0.10,0.03,0.05,-0.03,0.11,0.99,
0.302,-0.10,0.03,0.05,-0.03,0.11,0.98,
0.304,-0.10,0.03,0.05,-0.03,0.11,0.99,
0.305,-0.09,0.04,0.07,-0.03,0.11,0.99,
0.307,-0.09,0.04,0.07,-0.03,0.11,0.99,
0.309,-0.09,0.04,0.07,-0.03,0.11,0.99,
0.309,-0.11,0.05,0.07,-0.03,0.11,0.99,
0.312,-0.11,0.05,0.07,-0.03,0.11,0.98,
0.315,-0.13,0.06,0.07,-0.03,0.11,0.98,
