
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.06,-0.05,0.16,-0.03,0.09,0.97,
0.002,-0.02,-0.02,0.07,-0.03,0.09,0.97,
0.002,-0.02,-0.02,0.07,-0.03,0.09,0.97,
0.003,-0.02,-0.02,0.07,-0.03,0.10,0.97,
0.003,-0.01,0.00,-0.05,-0.03,0.10,0.97,
0.005,-0.01,0.00,-0.05,-0.03,0.10,0.96,
0.008,-0.01,0.00,-0.05,-0.03,0.10,0.96,
0.008,0.01,0.04,-0.12,-0.03,0.10,0.96,
0.01,0.01,0.04,-0.12,-0.03,0.10,0.96,
0.015,0.01,0.04,-0.12,-0.03,0.10,0.95,
0.015,0.03,0.05,-0.19,-0.03,0.10,0.95,
0.015,0.03,0.05,-0.19,-0.03,0.10,0.95,
0.017,0.03,0.05,-0.19,-0.03,0.10,0.95,
0.017,0.03,0.06,-0.24,-0.03,0.10,0.95,
0.019,0.03,0.06,-0.24,-0.03,0.10,0.95,
0.022,0.03,0.06,-0.24,-0.03,0.10,0.95,
0.022,0.02,0.07,-0.28,-0.03,0.10,0.95,
0.024,0.02,0.07,-0.28,-0.03,0.10,0.95,
0.027,0.02,0.07,-0.28,-0.03,0.10,0.95,
0.027,0.02,0.07,-0.29,-0.03,0.10,0.95,
0.029,0.02,0.07,-0.29,-0.03,0.10,0.95,
0.032,0.02,0.07,-0.29,-0.03,0.10,0.95,
0.032,0.01,0.08,-0.31,-0.03,0.10,0.95,
0.034,0.01,0.08,-0.31,-0.03,0.10,0.95,
0.037,0.01,0.08,-0.31,-0.03,0.10,0.95,
0.037,0.01,0.11,-0.31,-0.03,0.10,0.95,
0.039,0.01,0.11,-0.31,-0.03,0.10,0.95,
0.042,0.01,0.11,-0.31,-0.03,0.10,0.95,
0.042,-0.02,0.10,-0.28,-0.03,0.10,0.95,
0.045,-0.02,0.10,-0.28,-0.04,0.10,0.95,
0.047,-0.02,0.10,-0.28,-0.03,0.10,0.96,
0.047,-0.02,0.11,-0.25,-0.03,0.10,0.96,
0.049,-0.02,0.11,-0.25,-0.04,0.10,0.96,
0.051,-0.02,0.11,-0.25,-0.04,0.10,0.96,
0.052,-0.04,0.10,-0.21,-0.04,0.10,0.96,
0.054,-0.04,0.10,-0.21,-0.04,0.10,0.96,
0.056,-0.04,0.10,-0.21,-0.04,0.10,0.97,
0.056,-0.06,0.09,-0.16,-0.04,0.10,0.97,
0.059,-0.06,0.09,-0.16,-0.04,0.10,0.97,
0.061,-0.06,0.09,-0.16,-0.04,0.10,0.97,
0.062,-0.07,0.09,-0.12,-0.04,0.10,0.97,
0.063,-0.07,0.09,-0.12,-0.04,0.10,0.97,
0.066,-0.07,0.09,-0.12,-0.04,0.10,0.97,
0.066,-0.11,0.09,-0.08,-0.04,0.10,0.97,
0.068,-0.11,0.09,-0.08,-0.04,0.10,0.97,
0.071,-0.11,0.09,-0.08,-0.04,0.10,0.98,
0.071,-0.12,0.08,-0.05,-0.04,0.10,0.98,
0.073,-0.12,0.08,-0.05,-0.04,0.10,0.98,
0.076,-0.12,0.08,-0.05,-0.04,0.10,0.98,
0.076,-0.13,0.07,-0.01,-0.04,0.10,0.98,
0.078,-0.13,0.07,-0.01,-0.04,0.10,0.98,
0.081,-0.13,0.07,-0.01,-0.04,0.10,0.98,
0.081,-0.11,0.06,0.00,-0.04,0.10,0.98,
0.083,-0.11,0.06,0.00,-0.04,0.10,0.98,
0.086,-0.11,0.06,0.00,-0.04,0.09,0.98,
0.086,-0.11,0.06,0.01,-0.04,0.09,0.98,
0.088,-0.11,0.06,0.01,-0.04,0.09,0.98,
0.091,-0.11,0.06,0.01,-0.03,0.09,0.98,
0.091,-0.11,0.05,0.02,-0.03,0.09,0.98,
0.093,-0.11,0.05,0.02,-0.03,0.09,0.98,
0.096,-0.11,0.05,0.02,-0.03,0.09,0.98,
0.096,-0.06,0.03,0.02,-0.03,0.09,0.98,
0.098,-0.06,0.03,0.02,-0.03,0.09,0.98,
