
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.12,0.06,0.72,-0.01,0.08,1.02,
0.002,-0.12,0.06,0.72,-0.00,0.08,1.01,
0.002,-0.06,0.10,0.51,-0.00,0.08,1.01,
0.003,-0.06,0.10,0.51,-0.01,0.08,1.00,
0.005,-0.06,0.10,0.51,-0.01,0.08,1.00,
0.005,-0.02,0.12,0.32,-0.01,0.08,1.00,
0.007,-0.02,0.12,0.32,-0.01,0.08,0.99,
0.01,-0.02,0.12,0.32,-0.01,0.08,0.99,
0.01,-0.02,0.12,0.17,-0.01,0.08,0.99,
0.014,-0.02,0.12,0.17,-0.01,0.08,0.98,
0.015,-0.02,0.12,0.17,-0.01,0.08,0.98,
0.015,-0.02,0.11,0.04,-0.01,0.08,0.98,
0.017,-0.02,0.11,0.04,-0.01,0.08,0.97,
0.019,-0.02,0.11,0.04,-0.01,0.08,0.97,
0.02,-0.01,0.09,-0.06,-0.01,0.08,0.97,
0.022,-0.01,0.09,-0.06,-0.01,0.08,0.97,
0.024,-0.01,0.09,-0.06,-0.01,0.08,0.96,
0.024,-0.01,0.09,-0.13,-0.01,0.08,0.96,
0.027,-0.01,0.09,-0.13,-0.01,0.08,0.96,
0.03,-0.01,0.09,-0.13,-0.01,0.08,0.96,
0.03,0.00,0.08,-0.18,-0.01,0.08,0.96,
0.033,0.00,0.08,-0.18,-0.01,0.08,0.95,
0.034,0.00,0.08,-0.18,-0.01,0.08,0.95,
0.034,-0.01,0.07,-0.23,-0.01,0.08,0.95,
0.036,-0.01,0.07,-0.23,-0.01,0.08,0.95,
0.039,-0.01,0.07,-0.23,-0.01,0.08,0.95,
0.039,-0.00,0.06,-0.28,-0.01,0.08,0.95,
0.041,-0.00,0.06,-0.28,-0.01,0.07,0.95,
0.044,-0.00,0.06,-0.28,-0.01,0.07,0.94,
0.044,-0.03,0.03,-0.31,-0.01,0.07,0.94,
0.046,-0.03,0.03,-0.31,-0.01,0.07,0.94,
0.049,-0.03,0.03,-0.31,-0.01,0.07,0.94,
0.049,-0.03,-0.01,-0.36,-0.01,0.07,0.94,
0.051,-0.03,-0.01,-0.36,-0.01,0.08,0.94,
0.054,-0.03,-0.01,-0.36,-0.01,0.07,0.94,
0.054,-0.02,-0.02,-0.39,-0.01,0.07,0.94,
0.056,-0.02,-0.02,-0.39,-0.00,0.07,0.94,
0.058,-0.02,-0.02,-0.39,-0.00,0.08,0.94,
0.059,0.00,0.00,-0.43,-0.00,0.08,0.94,
0.061,0.00,0.00,-0.43,0.00,0.08,0.94,
0.07,0.00,0.00,-0.43,0.00,0.08,0.94,
0.07,0.04,0.01,-0.43,0.00,0.08,0.94,
0.07,0.04,0.01,-0.43,0.00,0.08,0.94,
0.07,0.04,0.01,-0.43,0.00,0.08,0.94,
0.071,0.07,0.05,-0.43,0.00,0.08,0.94,
0.071,0.07,0.05,-0.43,-0.00,0.08,0.94,
0.074,0.07,0.05,-0.43,-0.00,0.08,0.95,
0.074,0.06,0.06,-0.41,-0.00,0.08,0.95,
0.076,0.06,0.06,-0.41,0.00,0.08,0.95,
0.078,0.06,0.06,-0.41,-0.00,0.08,0.95,
