
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.06,0.01,-0.07,-0.01,0.12,0.95,
0.002,-0.06,0.01,-0.07,-0.01,0.13,0.94,
0.002,-0.07,0.02,-0.19,-0.01,0.13,0.94,
0.003,-0.07,0.02,-0.19,-0.01,0.13,0.94,
0.005,-0.07,0.02,-0.19,-0.01,0.13,0.94,
0.005,-0.09,0.06,-0.29,-0.01,0.13,0.94,
0.007,-0.09,0.06,-0.29,-0.01,0.13,0.94,
0.01,-0.09,0.06,-0.29,-0.01,0.13,0.93,
0.01,-0.10,0.09,-0.37,-0.01,0.13,0.93,
0.014,-0.10,0.09,-0.37,-0.01,0.14,0.93,
0.015,-0.10,0.09,-0.37,-0.01,0.13,0.93,
0.015,-0.12,0.13,-0.41,-0.01,0.13,0.93,
0.017,-0.12,0.13,-0.41,-0.01,0.14,0.93,
0.02,-0.12,0.13,-0.41,-0.01,0.14,0.94,
0.02,-0.14,0.15,-0.41,-0.01,0.14,0.94,
0.022,-0.14,0.15,-0.41,-0.01,0.14,0.94,
0.025,-0.14,0.15,-0.41,-0.02,0.14,0.94,
0.025,-0.13,0.17,-0.40,-0.02,0.14,0.94,
0.027,-0.13,0.17,-0.40,-0.02,0.14,0.94,
0.03,-0.13,0.17,-0.40,-0.01,0.14,0.94,
0.03,-0.15,0.20,-0.38,-0.01,0.14,0.94,
0.032,-0.15,0.20,-0.38,-0.01,0.14,0.94,
0.034,-0.15,0.20,-0.38,-0.01,0.14,0.94,
0.035,-0.13,0.22,-0.36,-0.01,0.14,0.94,
0.037,-0.13,0.22,-0.36,-0.01,0.14,0.95,
0.039,-0.13,0.22,-0.36,-0.01,0.14,0.95,
0.04,-0.13,0.23,-0.32,-0.01,0.14,0.95,
0.042,-0.13,0.23,-0.32,-0.01,0.14,0.95,
0.044,-0.13,0.23,-0.32,-0.01,0.14,0.95,
0.044,-0.12,0.21,-0.28,-0.01,0.14,0.95,
0.047,-0.12,0.21,-0.28,-0.01,0.14,0.96,
0.049,-0.12,0.21,-0.28,-0.01,0.14,0.96,
0.049,-0.11,0.20,-0.22,-0.01,0.14,0.96,
0.052,-0.11,0.20,-0.22,-0.01,0.14,0.96,
0.054,-0.11,0.20,-0.22,-0.01,0.13,0.96,
0.054,-0.08,0.18,-0.18,-0.01,0.13,0.96,
0.056,-0.08,0.18,-0.18,-0.00,0.13,0.96,
0.059,-0.08,0.18,-0.18,-0.00,0.13,0.96,
0.059,-0.05,0.15,-0.13,-0.00,0.13,0.96,
0.061,-0.05,0.15,-0.13,-0.00,0.13,0.96,
0.066,-0.05,0.15,-0.13,-0.00,0.13,0.97,
0.066,-0.03,0.12,-0.11,-0.00,0.13,0.97,
0.067,-0.03,0.12,-0.11,-0.00,0.13,0.97,
0.069,-0.03,0.12,-0.11,-0.00,0.13,0.97,
0.069,-0.04,0.10,-0.09,-0.00,0.13,0.97,
0.071,-0.04,0.10,-0.09,-0.00,0.13,0.97,
0.073,-0.04,0.10,-0.09,-0.00,0.12,0.97,
0.074,-0.03,0.08,-0.06,-0.00,0.12,0.97,
0.076,-0.03,0.08,-0.06,-0.00,0.12,0.97,
0.078,-0.03,0.08,-0.06,-0.00,0.12,0.97,
0.078,-0.04,0.05,-0.06,-0.00,0.12,0.97,
0.081,-0.04,0.05,-0.06,-0.01,0.12,0.97,
0.083,-0.04,0.05,-0.06,-0.00,0.12,0.97,
0.084,-0.03,0.03,-0.03,-0.00,0.12,0.97,
0.086,-0.03,0.03,-0.03,-0.01,0.12,0.97,
0.089,-0.03,0.03,-0.03,-0.00,0.12,0.97,
0.089,-0.05,0.04,-0.03,-0.00,0.12,0.97,
0.091,-0.05,0.04,-0.03,-0.01,0.12,0.97,
0.093,-0.05,0.04,-0.03,-0.00,0.12,0.97,
0.093,-0.04,0.02,-0.03,-0.00,0.12,0.97,
0.096,-0.04,0.02,-0.03,-0.01,0.12,0.97,
0.098,-0.04,0.02,-0.03,-0.01,0.12,0.97,
0.099,-0.05,0.03,-0.03,-0.01,0.12,0.97,
0.1,-0.05,0.03,-0.03,-0.01,0.12,0.97,
0.103,-0.05,0.03,-0.03,-0.00,0.12,0.97,
0.103,-0.05,0.03,-0.04,-0.00,0.12,0.97,
0.105,-0.05,0.03,-0.04,-0.01,0.12,0.97,
0.108,-0.05,0.03,-0.04,-0.01,0.12,0.97,
0.108,-0.05,0.03,-0.05,-0.01,0.12,0.97,
0.11,-0.05,0.03,-0.05,-0.01,0.13,0.97,
0.113,-0.05,0.03,-0.05,-0.00,0.13,0.97,
0.114,-0.05,0.04,-0.06,-0.00,0.13,0.97,
0.115,-0.05,0.04,-0.06,-0.01,0.13,0.97,
0.118,-0.05,0.04,-0.06,-0.01,0.13,0.97,
0.118,-0.05,0.08,-0.06,-0.01,0.13,0.97,
0.12,-0.05,0.08,-0.06,-0.01,0.13,0.97,
0.123,-0.05,0.08,-0.06,-0.01,0.13,0.97,
0.123,-0.05,0.09,-0.07,-0.01,0.13,0.97,
0.125,-0.05,0.09,-0.07,-0.01,0.13,0.97,
0.128,-0.05,0.09,-0.07,-0.01,0.13,0.97,
0.128,-0.06,0.09,-0.07,-0.01,0.13,0.97,
0.13,-0.06,0.09,-0.07,-0.01,0.13,0.97,
0.132,-0.06,0.09,-0.07,-0.01,0.13,0.97,
0.133,-0.09,0.11,-0.08,-0.01,0.13,0.97,
0.135,-0.09,0.11,-0.08,-0.01,0.13,0.97,
0.137,-0.09,0.11,-0.08,-0.01,0.13,0.97,
0.137,-0.11,0.11,-0.05,-0.01,0.13,0.97,
0.14,-0.11,0.11,-0.05,-0.01,0.13,0.97,
0.142,-0.11,0.11,-0.05,-0.02,0.13,0.97,
0.142,-0.13,0.11,-0.03,-0.02,0.13,0.97,
0.145,-0.13,0.11,-0.03,-0.02,0.13,0.97,
0.147,-0.13,0.11,-0.03,-0.02,0.12,0.97,
0.148,-0.14,0.09,0.00,-0.02,0.12,0.97,
0.149,-0.14,0.09,0.00,-0.02,0.12,0.97,
0.152,-0.14,0.09,0.00,-0.02,0.12,0.97,
0.152,-0.15,0.05,0.00,-0.02,0.12,0.97,
0.154,-0.15,0.05,0.00,-0.01,0.12,0.97,
0.157,-0.15,0.05,0.00,-0.01,0.11,0.97,
0.157,-0.15,-0.02,0.01,-0.01,0.11,0.97,
0.159,-0.15,-0.02,0.01,-0.01,0.11,0.97,
0.162,-0.15,-0.02,0.01,-0.01,0.11,0.97,
0.162,-0.13,-0.07,0.00,-0.01,0.11,0.97,
0.169,-0.13,-0.07,0.00,-0.01,0.11,0.97,
0.17,-0.13,-0.07,0.00,-0.02,0.12,0.97,
0.17,-0.13,-0.08,0.01,-0.02,0.12,0.97,
0.17,-0.13,-0.08,0.01,-0.01,0.12,0.97,
0.171,-0.13,-0.08,0.01,-0.01,0.12,0.97,
0.172,-0.13,-0.07,-0.01,-0.01,0.12,0.97,
0.174,-0.13,-0.07,-0.01,-0.01,0.12,0.97,
0.176,-0.13,-0.07,-0.01,-0.02,0.12,0.97,
0.177,-0.12,-0.03,-0.02,-0.02,0.12,0.97,
0.179,-0.12,-0.03,-0.02,-0.02,0.12,0.97,
0.181,-0.12,-0.03,-0.02,-0.02,0.13,0.97,
0.181,-0.13,-0.01,-0.01,-0.02,0.13,0.97,
0.184,-0.13,-0.01,-0.01,-0.02,0.13,0.97,
0.186,-0.13,-0.01,-0.01,-0.03,0.13,0.98,
0.188,-0.16,0.02,0.00,-0.03,0.13,0.98,
0.189,-0.16,0.02,0.00,-0.03,0.13,0.98,
0.191,-0.16,0.02,0.00,-0.03,0.13,0.98,
0.192,-0.21,0.04,0.03,-0.03,0.13,0.98,
0.194,-0.21,0.04,0.03,-0.04,0.14,0.98,
0.196,-0.21,0.04,0.03,-0.04,0.14,0.98,
0.196,-0.29,0.08,0.06,-0.04,0.14,0.98,
0.198,-0.29,0.08,0.06,-0.05,0.14,0.98,
0.201,-0.29,0.08,0.06,-0.05,0.14,0.98,
0.201,-0.38,0.13,0.08,-0.05,0.14,0.98,
0.203,-0.38,0.13,0.08,-0.06,0.15,0.98,
0.206,-0.38,0.13,0.08,-0.07,0.15,0.98,
0.206,-0.47,0.17,0.09,-0.07,0.15,0.98,
0.208,-0.47,0.17,0.09,-0.07,0.15,0.98,
0.21,-0.47,0.17,0.09,-0.08,0.15,0.98,
0.211,-0.59,0.22,0.10,-0.08,0.15,0.98,
0.213,-0.59,0.22,0.10,-0.08,0.15,0.98,
0.216,-0.59,0.22,0.10,-0.08,0.16,0.98,
0.216,-0.65,0.25,0.08,-0.08,0.16,0.98,
0.218,-0.65,0.25,0.08,-0.08,0.16,0.98,
0.22,-0.65,0.25,0.08,-0.08,0.16,0.98,
0.221,-0.72,0.30,0.07,-0.08,0.16,0.98,
0.223,-0.72,0.30,0.07,-0.09,0.16,0.98,
0.226,-0.72,0.30,0.07,-0.09,0.16,0.98,
0.226,-0.75,0.33,0.06,-0.09,0.16,0.98,
0.228,-0.75,0.33,0.06,-0.09,0.16,0.98,
0.23,-0.75,0.33,0.06,-0.09,0.16,0.98,
0.23,-0.78,0.34,0.05,-0.09,0.16,0.98,
0.233,-0.78,0.34,0.05,-0.08,0.16,0.98,
0.235,-0.78,0.34,0.05,-0.08,0.16,0.97,
0.236,-0.77,0.34,0.03,-0.08,0.16,0.97,
0.237,-0.77,0.34,0.03,-0.08,0.16,0.97,
0.24,-0.77,0.34,0.03,-0.08,0.16,0.97,
0.24,-0.72,0.33,0.01,-0.08,0.16,0.97,
0.243,-0.72,0.33,0.01,-0.08,0.16,0.98,
0.245,-0.72,0.33,0.01,-0.08,0.16,0.97,
0.246,-0.72,0.31,0.01,-0.08,0.16,0.97,
0.247,-0.72,0.31,0.01,-0.08,0.15,0.97,
0.25,-0.72,0.31,0.01,-0.08,0.15,0.98,
0.25,-0.71,0.27,0.01,-0.08,0.15,0.98,
0.252,-0.71,0.27,0.01,-0.08,0.15,0.98,
0.255,-0.71,0.27,0.01,-0.08,0.15,0.98,
0.255,-0.70,0.23,0.02,-0.08,0.15,0.98,
0.257,-0.70,0.23,0.02,-0.08,0.15,0.98,
0.26,-0.70,0.23,0.02,-0.07,0.14,0.98,
