
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.01,0.06,-0.26,-0.02,0.14,0.96,
0.002,0.00,0.04,-0.23,-0.02,0.14,0.96,
0.003,0.00,0.04,-0.23,-0.02,0.14,0.96,
0.003,0.00,0.04,-0.23,-0.02,0.14,0.97,
0.003,-0.01,0.02,-0.17,-0.02,0.14,0.97,
0.005,-0.01,0.02,-0.17,-0.02,0.14,0.97,
0.007,-0.01,0.02,-0.17,-0.02,0.14,0.97,
0.008,-0.05,0.01,-0.08,-0.02,0.14,0.97,
0.01,-0.05,0.01,-0.08,-0.02,0.14,0.97,
0.015,-0.05,0.01,-0.08,-0.02,0.14,0.97,
0.015,-0.05,0.01,-0.01,-0.02,0.14,0.97,
0.015,-0.05,0.01,-0.01,-0.03,0.14,0.97,
0.017,-0.05,0.01,-0.01,-0.02,0.15,0.97,
0.018,-0.07,0.03,-0.00,-0.02,0.15,0.97,
0.02,-0.07,0.03,-0.00,-0.02,0.15,0.97,
0.022,-0.07,0.03,-0.00,-0.02,0.15,0.97,
0.022,-0.09,0.08,-0.01,-0.02,0.15,0.97,
0.025,-0.09,0.08,-0.01,-0.02,0.15,0.97,
0.027,-0.09,0.08,-0.01,-0.02,0.15,0.97,
0.027,-0.08,0.09,-0.02,-0.02,0.15,0.97,
0.039,-0.08,0.09,-0.02,-0.02,0.15,0.97,
0.04,-0.08,0.09,-0.02,-0.02,0.15,0.97,
0.04,-0.10,0.09,-0.06,-0.02,0.15,0.97,
0.04,-0.10,0.09,-0.06,-0.02,0.15,0.96,
0.04,-0.10,0.09,-0.06,-0.02,0.15,0.96,
0.04,-0.08,0.08,-0.06,-0.02,0.15,0.96,
0.041,-0.08,0.08,-0.06,-0.02,0.15,0.96,
0.042,-0.08,0.08,-0.06,-0.02,0.15,0.96,
0.042,-0.07,0.11,-0.07,-0.02,0.15,0.96,
0.044,-0.07,0.11,-0.07,-0.02,0.15,0.96,
0.047,-0.07,0.11,-0.07,-0.02,0.15,0.96,
0.047,-0.05,0.10,-0.09,-0.02,0.15,0.96,
0.049,-0.05,0.10,-0.09,-0.01,0.15,0.96,
0.052,-0.05,0.10,-0.09,-0.01,0.15,0.97,
0.052,-0.05,0.08,-0.08,-0.01,0.15,0.97,
0.054,-0.05,0.08,-0.08,-0.01,0.15,0.97,
0.056,-0.05,0.08,-0.08,-0.01,0.15,0.97,
0.057,-0.00,0.06,-0.06,-0.01,0.15,0.97,
0.059,-0.00,0.06,-0.06,-0.01,0.15,0.97,
0.061,-0.00,0.06,-0.06,-0.01,0.15,0.97,
0.061,0.02,0.04,-0.02,-0.01,0.15,0.97,
0.064,0.02,0.04,-0.02,-0.01,0.15,0.97,
0.066,0.02,0.04,-0.02,-0.01,0.15,0.97,
0.067,0.04,0.05,0.01,-0.01,0.15,0.97,
0.069,0.04,0.05,0.01,-0.01,0.15,0.97,
0.071,0.04,0.05,0.01,-0.01,0.15,0.98,
0.071,0.04,0.04,0.02,-0.01,0.15,0.98,
0.074,0.04,0.04,0.02,-0.01,0.15,0.97,
0.076,0.04,0.04,0.02,-0.01,0.15,0.98,
0.076,0.03,0.03,0.03,-0.01,0.15,0.98,
0.079,0.03,0.03,0.03,-0.02,0.15,0.98,
0.081,0.03,0.03,0.03,-0.02,0.15,0.98,
0.082,0.01,0.03,0.04,-0.02,0.15,0.98,
0.084,0.01,0.03,0.04,-0.02,0.15,0.98,
0.086,0.01,0.03,0.04,-0.02,0.16,0.98,
0.086,-0.05,0.02,0.06,-0.02,0.16,0.98,
0.089,-0.05,0.02,0.06,-0.02,0.15,0.98,
0.091,-0.05,0.02,0.06,-0.03,0.15,0.98,
0.091,-0.09,0.06,0.07,-0.03,0.15,0.98,
0.093,-0.09,0.06,0.07,-0.02,0.15,0.98,
0.096,-0.09,0.06,0.07,-0.02,0.15,0.98,
0.096,-0.10,0.04,0.11,-0.02,0.15,0.98,
0.098,-0.10,0.04,0.11,-0.03,0.15,0.97,
0.101,-0.10,0.04,0.11,-0.03,0.15,0.96,
0.101,-0.10,0.03,0.10,-0.03,0.15,0.96,
0.103,-0.10,0.03,0.10,-0.02,0.15,0.96,
0.106,-0.10,0.03,0.10,-0.02,0.15,0.95,
0.106,-0.11,-0.00,-0.02,-0.02,0.15,0.95,
0.108,-0.11,-0.00,-0.02,-0.02,0.15,0.94,
0.11,-0.09,-0.02,-0.18,-0.02,0.15,0.94,
0.111,-0.09,-0.02,-0.18,-0.02,0.15,0.94,
0.113,-0.09,-0.02,-0.18,-0.02,0.16,0.93,
0.115,-0.09,-0.02,-0.18,-0.02,0.16,0.93,
0.115,-0.06,-0.01,-0.30,-0.02,0.16,0.93,
0.118,-0.06,-0.01,-0.30,-0.01,0.16,0.92,
0.12,-0.06,-0.01,-0.30,-0.02,0.16,0.92,
0.12,-0.01,0.02,-0.41,-0.02,0.16,0.92,
0.123,-0.01,0.02,-0.41,-0.02,0.16,0.91,
0.125,-0.01,0.02,-0.41,-0.02,0.16,0.91,
0.125,0.02,0.03,-0.49,-0.02,0.16,0.91,
0.128,0.02,0.03,-0.49,-0.02,0.16,0.91,
0.13,0.02,0.03,-0.49,-0.02,0.16,0.91,
0.131,-0.00,0.02,-0.56,-0.02,0.16,0.91,
0.133,-0.00,0.02,-0.56,-0.02,0.16,0.91,
0.135,-0.00,0.02,-0.56,-0.02,0.16,0.91,
0.135,0.01,0.01,-0.58,-0.02,0.16,0.91,
0.137,0.01,0.01,-0.58,-0.02,0.16,0.92,
0.14,0.01,0.01,-0.58,-0.02,0.16,0.92,
0.14,-0.02,0.02,-0.52,-0.02,0.16,0.92,
0.142,-0.02,0.02,-0.52,-0.03,0.15,0.92,
0.145,-0.02,0.02,-0.52,-0.03,0.16,0.93,
0.145,-0.05,0.02,-0.49,-0.03,0.16,0.93,
0.148,-0.05,0.02,-0.49,-0.03,0.15,0.93,
0.149,-0.05,0.02,-0.49,-0.03,0.15,0.93,
0.15,-0.07,0.00,-0.41,-0.03,0.15,0.93,
0.152,-0.07,0.00,-0.41,-0.03,0.15,0.94,
0.154,-0.07,0.00,-0.41,-0.03,0.15,0.94,
0.155,-0.08,-0.02,-0.34,-0.03,0.15,0.94,
0.157,-0.08,-0.02,-0.34,-0.03,0.15,0.95,
0.159,-0.08,-0.02,-0.34,-0.03,0.15,0.95,
0.161,-0.11,-0.04,-0.26,-0.03,0.15,0.95,
0.162,-0.11,-0.04,-0.26,-0.03,0.15,0.95,
0.164,-0.11,-0.04,-0.26,-0.03,0.14,0.96,
0.164,-0.11,-0.07,-0.19,-0.03,0.14,0.96,
0.167,-0.11,-0.07,-0.19,-0.03,0.14,0.96,
0.169,-0.11,-0.07,-0.19,-0.03,0.14,0.96,
0.169,-0.10,-0.06,-0.12,-0.03,0.14,0.96,
0.171,-0.10,-0.06,-0.12,-0.03,0.14,0.97,
0.174,-0.10,-0.06,-0.12,-0.03,0.14,0.97,
0.174,-0.09,-0.06,-0.05,-0.03,0.14,0.97,
0.176,-0.09,-0.06,-0.05,-0.03,0.14,0.97,
0.179,-0.09,-0.06,-0.05,-0.03,0.14,0.97,
