
time,ax,ay,az,gFx,gFy,gFz,
0.003,-0.04,0.08,0.10,-0.05,0.13,0.98,
0.003,-0.04,0.08,0.10,-0.05,0.12,0.98,
0.003,-0.02,0.07,0.05,-0.05,0.12,0.98,
0.003,-0.02,0.07,0.05,-0.05,0.12,0.98,
0.004,-0.02,0.07,0.05,-0.05,0.12,0.98,
0.004,-0.00,0.06,0.00,-0.05,0.12,0.98,
0.006,-0.00,0.06,0.00,-0.05,0.12,0.98,
0.009,-0.00,0.06,0.00,-0.05,0.12,0.97,
0.009,0.01,0.02,-0.00,-0.05,0.12,0.97,
0.011,0.01,0.02,-0.00,-0.05,0.12,0.97,
0.014,0.01,0.02,-0.00,-0.05,0.12,0.97,
0.015,-0.01,-0.00,-0.02,-0.05,0.12,0.97,
0.016,-0.01,-0.00,-0.02,-0.05,0.12,0.97,
0.018,-0.01,-0.00,-0.02,-0.05,0.12,0.97,
0.019,-0.01,0.01,-0.04,-0.05,0.12,0.97,
0.021,-0.01,0.01,-0.04,-0.05,0.12,0.97,
0.023,-0.01,0.01,-0.04,-0.05,0.12,0.97,
0.023,-0.01,0.00,-0.05,-0.05,0.12,0.97,
0.026,-0.01,0.00,-0.05,-0.05,0.12,0.97,
0.028,-0.01,0.00,-0.05,-0.05,0.12,0.97,
0.028,0.01,0.01,-0.06,-0.05,0.12,0.97,
0.031,0.01,0.01,-0.06,-0.05,0.12,0.97,
0.033,0.01,0.01,-0.06,-0.05,0.12,0.97,
0.034,-0.01,0.02,-0.07,-0.05,0.12,0.97,
0.036,-0.01,0.02,-0.07,-0.05,0.12,0.97,
0.038,-0.01,0.02,-0.07,-0.05,0.12,0.97,
0.038,-0.01,0.03,-0.07,-0.05,0.12,0.97,
0.04,-0.01,0.03,-0.07,-0.05,0.13,0.97,
0.043,-0.01,0.03,-0.07,-0.06,0.13,0.97,
0.043,-0.02,0.04,-0.08,-0.06,0.13,0.97,
0.046,-0.02,0.04,-0.08,-0.06,0.13,0.97,
0.053,-0.02,0.04,-0.08,-0.06,0.13,0.97,
0.053,-0.04,0.05,-0.08,-0.06,0.13,0.97,
0.054,-0.04,0.05,-0.08,-0.06,0.13,0.97,
0.054,-0.04,0.05,-0.08,-0.06,0.13,0.97,
0.054,-0.06,0.09,-0.09,-0.06,0.13,0.97,
0.055,-0.06,0.09,-0.09,-0.06,0.13,0.97,
0.057,-0.06,0.09,-0.09,-0.06,0.13,0.97,
0.058,-0.06,0.09,-0.09,-0.06,0.13,0.97,
0.06,-0.06,0.09,-0.09,-0.06,0.13,0.97,
0.063,-0.06,0.09,-0.09,-0.06,0.13,0.97,
0.063,-0.09,0.09,-0.08,-0.06,0.13,0.97,
0.065,-0.09,0.09,-0.08,-0.06,0.13,0.97,
0.067,-0.09,0.09,-0.08,-0.06,0.13,0.97,
0.068,-0.08,0.12,-0.05,-0.06,0.13,0.97,
0.07,-0.08,0.12,-0.05,-0.07,0.13,0.98,
0.072,-0.08,0.12,-0.05,-0.06,0.13,0.98,
0.072,-0.11,0.12,-0.02,-0.06,0.13,0.98,
0.075,-0.11,0.12,-0.02,-0.06,0.13,0.98,
0.077,-0.13,0.14,0.01,-0.06,0.13,0.98,
0.077,-0.13,0.14,0.01,-0.06,0.13,0.98,
0.08,-0.13,0.14,0.01,-0.06,0.13,0.98,
0.082,-0.13,0.14,0.01,-0.06,0.13,0.98,
0.082,-0.12,0.12,0.04,-0.06,0.13,0.98,
0.084,-0.12,0.12,0.04,-0.06,0.13,0.98,
0.087,-0.12,0.12,0.04,-0.06,0.13,0.98,
0.087,-0.12,0.11,0.05,-0.06,0.13,0.98,
0.089,-0.12,0.11,0.05,-0.06,0.13,0.98,
0.092,-0.12,0.11,0.05,-0.06,0.13,0.98,
0.092,-0.10,0.11,0.04,-0.06,0.13,0.98,
0.094,-0.10,0.11,0.04,-0.06,0.13,0.98,
0.097,-0.10,0.11,0.04,-0.06,0.13,0.98,
0.097,-0.10,0.10,0.04,-0.06,0.13,0.98,
0.099,-0.10,0.10,0.04,-0.06,0.13,0.98,
0.101,-0.10,0.10,0.04,-0.06,0.12,0.98,
0.102,-0.09,0.08,0.02,-0.06,0.12,0.98,
0.104,-0.09,0.08,0.02,-0.05,0.12,0.98,
0.106,-0.09,0.08,0.02,-0.05,0.12,0.98,
0.106,-0.05,0.05,0.01,-0.05,0.12,0.98,
0.109,-0.05,0.05,0.01,-0.06,0.12,0.98,
0.111,-0.05,0.05,0.01,-0.05,0.12,0.98,
0.111,-0.02,0.02,0.01,-0.05,0.12,0.98,
0.114,-0.02,0.02,0.01,-0.05,0.12,0.98,
0.116,-0.02,0.02,0.01,-0.05,0.12,0.97,
0.117,-0.02,0.03,0.01,-0.05,0.12,0.97,
0.119,-0.02,0.03,0.01,-0.06,0.12,0.98,
0.121,-0.02,0.03,0.01,-0.06,0.12,0.98,
0.121,0.00,0.02,-0.00,-0.06,0.12,0.98,
0.123,0.00,0.02,-0.00,-0.06,0.12,0.98,
0.126,0.00,0.02,-0.00,-0.06,0.12,0.98,
0.126,-0.02,-0.00,0.01,-0.06,0.12,0.98,
0.128,-0.02,-0.00,0.01,-0.06,0.12,0.98,
0.131,-0.02,-0.00,0.01,-0.06,0.12,0.98,
0.131,-0.03,-0.02,0.02,-0.06,0.12,0.98,
0.133,-0.03,-0.02,0.02,-0.06,0.12,0.98,
0.136,-0.03,-0.02,0.02,-0.06,0.12,0.98,
0.136,-0.02,-0.02,0.01,-0.06,0.12,0.98,
0.138,-0.02,-0.02,0.01,-0.06,0.12,0.98,
0.141,-0.02,-0.02,0.01,-0.06,0.12,0.98,
0.141,-0.04,-0.01,0.02,-0.06,0.12,0.98,
0.143,-0.04,-0.01,0.02,-0.05,0.12,0.98,
0.149,-0.04,-0.01,0.02,-0.05,0.12,0.98,
0.149,-0.03,-0.01,0.01,-0.05,0.12,0.98,
0.15,-0.03,-0.01,0.01,-0.05,0.12,0.98,
0.151,-0.03,-0.01,0.01,-0.05,0.12,0.98,
0.151,-0.00,-0.01,0.02,-0.05,0.12,0.98,
0.153,-0.00,-0.01,0.02,-0.05,0.12,0.98,
0.155,-0.00,-0.01,0.02,-0.05,0.12,0.98,
0.155,-0.00,0.00,0.01,-0.05,0.12,0.98,
0.158,-0.00,0.00,0.01,-0.05,0.12,0.97,
0.16,-0.00,0.00,0.01,-0.05,0.12,0.97,
0.161,0.01,0.01,0.02,-0.05,0.12,0.97,
0.163,0.01,0.01,0.02,-0.05,0.12,0.97,
0.165,0.01,0.01,0.02,-0.05,0.12,0.97,
